danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.764,0.637,9,-6.304,0,0.16,0.0107,0.000591,0.127,0.473,120.066,audio_features,5uX7elgicd6QBDyR8bQTPD,spotify:track:5uX7elgicd6QBDyR8bQTPD,https://api.spotify.com/v1/tracks/5uX7elgicd6QBDyR8bQTPD,https://api.spotify.com/v1/audio-analysis/5uX7elgicd6QBDyR8bQTPD,149893,4
0.448,0.476,4,-11.931,0,0.0322,0.112,0.869,0.454,0.566,112.022,audio_features,5eBLqMmUz08xWRzr5h6NPL,spotify:track:5eBLqMmUz08xWRzr5h6NPL,https://api.spotify.com/v1/tracks/5eBLqMmUz08xWRzr5h6NPL,https://api.spotify.com/v1/audio-analysis/5eBLqMmUz08xWRzr5h6NPL,239260,4
0.741,0.729,5,-6.599,1,0.0453,0.0154,0.0416,0.059,0.704,121.98,audio_features,3ssTHtv6o4gKv4wxjP48ET,spotify:track:3ssTHtv6o4gKv4wxjP48ET,https://api.spotify.com/v1/tracks/3ssTHtv6o4gKv4wxjP48ET,https://api.spotify.com/v1/audio-analysis/3ssTHtv6o4gKv4wxjP48ET,121998,4
0.573,0.718,4,-11.109,0,0.106,0.549,0.0,0.104,0.601,85.944,audio_features,7J3hGFr3y4iW7VJEietICN,spotify:track:7J3hGFr3y4iW7VJEietICN,https://api.spotify.com/v1/tracks/7J3hGFr3y4iW7VJEietICN,https://api.spotify.com/v1/audio-analysis/7J3hGFr3y4iW7VJEietICN,217762,4
0.734,0.82,1,-4.598,1,0.0924,0.0163,1.48e-05,0.16,0.965,96.035,audio_features,2w0GVsQiQ3C5xK07qLgGdn,spotify:track:2w0GVsQiQ3C5xK07qLgGdn,https://api.spotify.com/v1/tracks/2w0GVsQiQ3C5xK07qLgGdn,https://api.spotify.com/v1/audio-analysis/2w0GVsQiQ3C5xK07qLgGdn,186893,4
0.48,0.996,7,-4.578,1,0.17,0.00532,0.0,0.111,0.421,129.968,audio_features,04lV5GwbVJyhO4KRXcHu7f,spotify:track:04lV5GwbVJyhO4KRXcHu7f,https://api.spotify.com/v1/tracks/04lV5GwbVJyhO4KRXcHu7f,https://api.spotify.com/v1/audio-analysis/04lV5GwbVJyhO4KRXcHu7f,361039,4
0.395,0.92,4,-2.099,0,0.0434,6.14e-05,0.0,0.504,0.578,110.183,audio_features,1QJ6UdJtqclTNBh5aygYjy,spotify:track:1QJ6UdJtqclTNBh5aygYjy,https://api.spotify.com/v1/tracks/1QJ6UdJtqclTNBh5aygYjy,https://api.spotify.com/v1/audio-analysis/1QJ6UdJtqclTNBh5aygYjy,171273,4
0.482,0.829,9,-11.612,0,0.0447,0.00685,0.643,0.335,0.0835,126.007,audio_features,4Kq7dewARrIVerYYX6OyVk,spotify:track:4Kq7dewARrIVerYYX6OyVk,https://api.spotify.com/v1/tracks/4Kq7dewARrIVerYYX6OyVk,https://api.spotify.com/v1/audio-analysis/4Kq7dewARrIVerYYX6OyVk,189583,4
0.586,0.697,7,-5.464,1,0.0289,0.595,6.3e-05,0.0824,0.403,133.015,audio_features,080pyTtcb1CIwLx92D6FL6,spotify:track:080pyTtcb1CIwLx92D6FL6,https://api.spotify.com/v1/tracks/080pyTtcb1CIwLx92D6FL6,https://api.spotify.com/v1/audio-analysis/080pyTtcb1CIwLx92D6FL6,238310,4
0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,audio_features,3TgMcrV32NUKjEG2ujn9eh,spotify:track:3TgMcrV32NUKjEG2ujn9eh,https://api.spotify.com/v1/tracks/3TgMcrV32NUKjEG2ujn9eh,https://api.spotify.com/v1/audio-analysis/3TgMcrV32NUKjEG2ujn9eh,248336,4
0.558,0.527,6,-10.922,0,0.0259,0.0163,0.152,0.11,0.674,99.784,audio_features,4wJq75UFYtFYbMO2KBBnlw,spotify:track:4wJq75UFYtFYbMO2KBBnlw,https://api.spotify.com/v1/tracks/4wJq75UFYtFYbMO2KBBnlw,https://api.spotify.com/v1/audio-analysis/4wJq75UFYtFYbMO2KBBnlw,277689,4
0.408,0.542,10,-10.883,1,0.0514,0.319,0.000294,0.134,0.282,124.722,audio_features,6lR17HvyPmMLAGR3elaasL,spotify:track:6lR17HvyPmMLAGR3elaasL,https://api.spotify.com/v1/tracks/6lR17HvyPmMLAGR3elaasL,https://api.spotify.com/v1/audio-analysis/6lR17HvyPmMLAGR3elaasL,205529,4
0.763,0.427,8,-8.963,1,0.0371,0.191,1.97e-05,0.137,0.539,100.013,audio_features,5w56EgUX8dNajnhhdrXyf5,spotify:track:5w56EgUX8dNajnhhdrXyf5,https://api.spotify.com/v1/tracks/5w56EgUX8dNajnhhdrXyf5,https://api.spotify.com/v1/audio-analysis/5w56EgUX8dNajnhhdrXyf5,145968,4
0.779,0.521,4,-8.04,0,0.105,0.255,1.2e-06,0.265,0.246,128.166,audio_features,32eeDPnoS8WYM4udBmQg5X,spotify:track:32eeDPnoS8WYM4udBmQg5X,https://api.spotify.com/v1/tracks/32eeDPnoS8WYM4udBmQg5X,https://api.spotify.com/v1/audio-analysis/32eeDPnoS8WYM4udBmQg5X,140161,4
0.378,0.149,10,-11.1,0,0.0347,0.911,0.0,0.129,0.105,112.775,audio_features,2UQF1xr5S4fNPjW31COZBZ,spotify:track:2UQF1xr5S4fNPjW31COZBZ,https://api.spotify.com/v1/tracks/2UQF1xr5S4fNPjW31COZBZ,https://api.spotify.com/v1/audio-analysis/2UQF1xr5S4fNPjW31COZBZ,170680,5
0.656,0.564,5,-6.939,1,0.0327,0.000588,0.0,0.325,0.487,117.048,audio_features,343L7aqCrIOLEbij5QyArL,spotify:track:343L7aqCrIOLEbij5QyArL,https://api.spotify.com/v1/tracks/343L7aqCrIOLEbij5QyArL,https://api.spotify.com/v1/audio-analysis/343L7aqCrIOLEbij5QyArL,144041,4
0.781,0.538,4,-12.046,1,0.0429,0.86,3.97e-06,0.0926,0.364,129.994,audio_features,4ySZE9jHOPCNI8pawN6TmU,spotify:track:4ySZE9jHOPCNI8pawN6TmU,https://api.spotify.com/v1/tracks/4ySZE9jHOPCNI8pawN6TmU,https://api.spotify.com/v1/audio-analysis/4ySZE9jHOPCNI8pawN6TmU,162462,4
0.223,0.257,8,-12.508,1,0.0384,0.983,0.561,0.157,0.135,109.323,audio_features,4l9B0T2cWUlj32rnabXOOq,spotify:track:4l9B0T2cWUlj32rnabXOOq,https://api.spotify.com/v1/tracks/4l9B0T2cWUlj32rnabXOOq,https://api.spotify.com/v1/audio-analysis/4l9B0T2cWUlj32rnabXOOq,294375,4
0.793,0.634,7,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.023,audio_features,10nqz67NQWWa7XPq7ycihi,spotify:track:10nqz67NQWWa7XPq7ycihi,https://api.spotify.com/v1/tracks/10nqz67NQWWa7XPq7ycihi,https://api.spotify.com/v1/audio-analysis/10nqz67NQWWa7XPq7ycihi,212600,4
0.166,0.826,8,-6.921,1,0.0698,0.234,0.0,0.0868,0.497,178.261,audio_features,10iQiD9PcuDw3H4U5G4oXo,spotify:track:10iQiD9PcuDw3H4U5G4oXo,https://api.spotify.com/v1/tracks/10iQiD9PcuDw3H4U5G4oXo,https://api.spotify.com/v1/audio-analysis/10iQiD9PcuDw3H4U5G4oXo,267333,4
0.617,0.395,10,-11.503,1,0.056,0.672,0.0,0.101,0.766,179.871,audio_features,1f4ZmcVVxqhRglMPZT4V8I,spotify:track:1f4ZmcVVxqhRglMPZT4V8I,https://api.spotify.com/v1/tracks/1f4ZmcVVxqhRglMPZT4V8I,https://api.spotify.com/v1/audio-analysis/1f4ZmcVVxqhRglMPZT4V8I,202059,4
0.757,0.683,10,-4.525,0,0.0546,0.0297,0.0,0.205,0.92,110.007,audio_features,0av3641PFyw7SS5rWbzYff,spotify:track:0av3641PFyw7SS5rWbzYff,https://api.spotify.com/v1/tracks/0av3641PFyw7SS5rWbzYff,https://api.spotify.com/v1/audio-analysis/0av3641PFyw7SS5rWbzYff,130395,4
