id_str,username,text,date,user_language,URLs,user_id,followers_count,friends_count,user_location,source_device,retweet_count,reply_count,like_count,text_clean,spotify_URLs
1456247929820299271,Alice19803,@AubreyChin2 @Manuela66886739 I don't think it is impossible. Come on Dears... We should be 10 Mln in the world.. Why don't so many support @dimash_official on social??? He gives so much to us .. Listen to #FlyAway by #DimashQudaibergen and support him for #billboard https://t.co/UD9jlYs0tG,2021-11-04 13:12:16+00:00,en,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=2zNyMwAXRMKCQ2Dk0PfK5A&utm_source=copy-link'],1448726088276918274,377,352,Italy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",21,2,25,aubreychin2 manuela66886739 i dont think it is impossible come on dears we should be 10 mln in the world why dont so many support dimash_official on social he gives so much to us listen to flyaway by dimashqudaibergen and support him for billboard ,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=2zNyMwAXRMKCQ2Dk0PfK5A&utm_source=copy-link']
1455954045705678848,euna_1107,"⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️
Support for the song #FlyAway by #DimashQudaibergen top one on #billboard and #HotTrending dear of #DQ alway mention @dimash_official 
⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️
 https://t.co/lOYyaGyf0U",2021-11-03 17:44:29+00:00,en,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=qGTnhKN7SW6BQNonWHw34g&utm_source=copy-link'],1425430658768261123,424,1106,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26,3,17, support for the song flyaway by dimashqudaibergen top one on billboard and hottrending dear of dq alway mention dimash_official ,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=qGTnhKN7SW6BQNonWHw34g&utm_source=copy-link']
1452341362704195596,streetz93,"They KEEP TELLING ME thus my HOTTEST TRACK 🔥🐐💯💣🎤
#GREATNESS #Humble #single
#IndependentMusic #Rap #Viral #New #hiphop #Hustle #support
#classic #Solid #Billboard #HotTrendingSongs #lyricist
#Spotify #Playlist
https://t.co/LlElRRGqbN",2021-10-24 18:28:58+00:00,en,['https://open.spotify.com/track/7FeX0huzuveGjYoPGfzHWV?si=fby6XzvETr-_Eh3ZCaqgsQ&utm_source=copy-link'],1026579217297932290,2802,2996,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,2,3,they keep telling me thus my hottest track greatness humble single independentmusic rap viral new hiphop hustle support classic solid billboard hottrendingsongs lyricist spotify playlist ,['https://open.spotify.com/track/7FeX0huzuveGjYoPGfzHWV?si=fby6XzvETr-_Eh3ZCaqgsQ&utm_source=copy-link']
1450594636351766533,wholesomeEN1130,"@ENHYPEN_members
#ENHYPEN

Goal Enhypen on #Billboard and Multiple music show wins. #TamedDashed1stWin

https://t.co/WWHXezcOxu",2021-10-19 22:48:06+00:00,en,['https://open.spotify.com/track/6IqKFke4ZhKbGYULllEezY?si=AiSDgjy0RkKXHLxF4I_Ebw'],974945035769663489,581,1396,Park Jongseong left shoulder,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,enhypen_members enhypen goal enhypen on billboard and multiple music show wins tameddashed1stwin ,['https://open.spotify.com/track/6IqKFke4ZhKbGYULllEezY?si=AiSDgjy0RkKXHLxF4I_Ebw']
1449426987332874245,JaCeeMusic1,"JaCee Talkin'Trash Blues...
https://t.co/eYJsx37caz #blues #rnb #jazz #smoothjazz #rock #rockmusic #electric #bluesmusic #billboard #PsychedelicPop #psychedelic #popmusic #popsong #funny #girl #newmusic #musicvideo",2021-10-16 17:28:17+00:00,en,['https://open.spotify.com/track/2SxzJYopKzLjYClU5a74pp?si=8a282a2cc49047c4'],1244310297663471619,110,821,world,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,1,jacee talkintrash blues blues rnb jazz smoothjazz rock rockmusic electric bluesmusic billboard psychedelicpop psychedelic popmusic popsong funny girl newmusic musicvideo,['https://open.spotify.com/track/2SxzJYopKzLjYClU5a74pp?si=8a282a2cc49047c4']
1449057305916542982,lars_hallum,"#OnThisDay #MusicHistory 15 #October 1988 - 33 #Years #Ago - @duranduran ""I Don't Want Your Love"" 🇺🇲 #US #Billboard #Hot 100 #New #Number 49 ⬆️
https://t.co/d1xnmfzIpH",2021-10-15 16:59:18+00:00,en,['https://open.spotify.com/track/0AUys3I9ow0KSaqew5esK7?si=qaL-SkaIQiuxHd5ZJneSXw'],562345945,148,894,"Denmark, Europa, World.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,onthisday musichistory 15 october 1988 33 years ago duranduran i dont want your love us billboard hot 100 new number 49 ,['https://open.spotify.com/track/0AUys3I9ow0KSaqew5esK7?si=qaL-SkaIQiuxHd5ZJneSXw']
1445105970967949315,oliversean,"Wish you were here - Oliver Sean (Garage Sessions Unplugged Version). This is from my #Billboard #Top10 #BluesAlbums Garage Sessions Vol.1. #FYC #BluesContemporary #64thGrammyAwards 
 https://t.co/xfuS7BWAk9",2021-10-04 19:18:06+00:00,en,['https://open.spotify.com/track/672tMoohSSJCC8pyGyQytS?si=YkIf5HD6S42kn6xtGVFibg&dl_branch=1'],25269119,11172,5644,Worldwide,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5,1,7,wish you were here oliver sean garage sessions unplugged version this is from my billboard top10 bluesalbums garage sessions vol1 fyc bluescontemporary 64thgrammyawards ,['https://open.spotify.com/track/672tMoohSSJCC8pyGyQytS?si=YkIf5HD6S42kn6xtGVFibg&dl_branch=1']
1441090626993283087,hauntedgauntlet,BABY SHANKS FOREVER! Now on Spotify 👶🔪 To the top of the pop charts - let’s go!!! #pop #popmusic #popcharts #billboard #spotifyhits  https://t.co/H3XySntFwn,2021-09-23 17:22:34+00:00,en,['https://open.spotify.com/track/5VEaexyHNHAdrQLknkKULY?si=F-2aEFweSPqe-3nvoQffyA&dl_branch=1'],16004122,650,646,"OMAHA, NE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,1,baby shanks forever now on spotify to the top of the pop charts lets go pop popmusic popcharts billboard spotifyhits ,['https://open.spotify.com/track/5VEaexyHNHAdrQLknkKULY?si=F-2aEFweSPqe-3nvoQffyA&dl_branch=1']
1438534915478458368,traysings,"Some things are addictive af! 

#storytime ”𝐁𝐫𝐨𝐰𝐧 𝐂𝐨𝐜𝐚𝐢𝐧𝐚“ 𝐒𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 𝐍𝐎𝗪!

https://t.co/jXodfE2jeQ 

Honeys, share it with ya squad &amp; let em know! 

#traysings #newmusic #vibemusic #popmusic #billboard #grammys #coolkids https://t.co/LRd3qqSs4D",2021-09-16 16:07:05+00:00,en,['https://spoti.fi/3Cdfnvm'],138366849,903,650,"Atlanta, GA","<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",0,0,0,some things are addictive af storytime 𝐁𝐫𝐨𝐰𝐧 𝐂𝐨𝐜𝐚𝐢𝐧𝐚 𝐒𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 𝐍𝐎𝗪 honeys share it with ya squad amp let em know traysings newmusic vibemusic popmusic billboard grammys coolkids ,['https://spoti.fi/3Cdfnvm']
1438067313652101122,mikejskill,Mike Skill releases 41st Anniversary of “What I Like About You” https://t.co/VMevwKKzPW. #newreleasealert #newmusic #Anniversary #music #ClassicRock #Billboard #Detroit #Spotify #wegotyourrocknroll #80smusic #recordingstudio #YouTubeVideo #Guitarist #composer #whatilikeaboutyou,2021-09-15 09:09:00+00:00,en,['https://open.spotify.com/track/26WIaSXLrNbf3AsvhN54I3?si=HQOsLq1UQm-gVj6DYWyJVQ&dl_branch=1'],1247834702,986,2986,"Portland,Oregon/Detroit, MI.","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1,0,1,mike skill releases 41st anniversary of what i like about you newreleasealert newmusic anniversary music classicrock billboard detroit spotify wegotyourrocknroll 80smusic recordingstudio youtubevideo guitarist composer whatilikeaboutyou,['https://open.spotify.com/track/26WIaSXLrNbf3AsvhN54I3?si=HQOsLq1UQm-gVj6DYWyJVQ&dl_branch=1']
1437828723596689409,G_God_Josiah,"#music by MoVicious #Audio #6music #Trending #TrendingNow #movicious #Billboard #billboards #BillboardNews #TopTweetTuesday #hiphop #explorepage #followme #follow @G_God_Josiah
https://t.co/gOyJT06Bht",2021-09-14 17:20:55+00:00,en,['https://open.spotify.com/track/2EsMmHlTMGgfSI5U8DFm5P?si=Ua5-D4OnSnqcEUjf77u2Yw&dl_branch=1'],1116067639,763,868,@mo_vicious_ on your Instagram,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,0,music by movicious audio 6music trending trendingnow movicious billboard billboards billboardnews toptweettuesday hiphop explorepage followme follow g_god_josiah ,['https://open.spotify.com/track/2EsMmHlTMGgfSI5U8DFm5P?si=Ua5-D4OnSnqcEUjf77u2Yw&dl_branch=1']
1430912501890301954,dimi_alencar,"Singularity is finally here! Smash the #RETWEEET button, #synthfam: help us getting #retrowave and #synthwave in the #Artist100! #candyman #billboard #thursdayvibes https://t.co/15JuN2EGUB",2021-08-26 15:18:20+00:00,en,['https://open.spotify.com/track/6x2inVMTvBDvcW42cZ1BRb?si=0aUaNTi_SAeDWWpnBIX8WA&dl_branch=1'],3343479813,146,58,Night City,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,0,1,singularity is finally here smash the retweeet button synthfam help us getting retrowave and synthwave in the artist100 candyman billboard thursdayvibes ,['https://open.spotify.com/track/6x2inVMTvBDvcW42cZ1BRb?si=0aUaNTi_SAeDWWpnBIX8WA&dl_branch=1']
1430422117728800769,Iamlibrano,"Wizkid is my Mentor, you can Learn from Him, he's humble,he  deserves an Honour ,God Bless you Big Wiz for making Africa 🌍 Proud 
@wizkidayo
@vivian_porsche #MILDeluxe
#Billboard 
Check out my latest Single , available on all Platforms 🙌👇
https://t.co/rBiByhJ1lj https://t.co/41uaSiOe8k",2021-08-25 06:49:43+00:00,en,['https://open.spotify.com/track/4wHou23zSFY02PJVdyl3Y1'],1239448973770883072,448,1180," MUSICIAN; lagos, Nigeria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,0,4,wizkid is my mentor you can learn from him hes humblehe deserves an honour god bless you big wiz for making africa proud wizkidayo vivian_porsche mildeluxe billboard check out my latest single available on all platforms ,['https://open.spotify.com/track/4wHou23zSFY02PJVdyl3Y1']
