danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.738,0.738,0,-5.631,1,0.0803,0.0628,0.01,0.178,0.457,119.928,audio_features,30XUUL98TjGBAcntt2mtfR,spotify:track:30XUUL98TjGBAcntt2mtfR,https://api.spotify.com/v1/tracks/30XUUL98TjGBAcntt2mtfR,https://api.spotify.com/v1/audio-analysis/30XUUL98TjGBAcntt2mtfR,182000,4
0.906,0.338,2,-15.272,1,0.0605,0.0135,0.41,0.0707,0.209,122.009,audio_features,76wkvwUdQDMjv0EQo8oyyc,spotify:track:76wkvwUdQDMjv0EQo8oyyc,https://api.spotify.com/v1/tracks/76wkvwUdQDMjv0EQo8oyyc,https://api.spotify.com/v1/audio-analysis/76wkvwUdQDMjv0EQo8oyyc,193133,4
0.34,0.188,0,-16.107,1,0.0367,0.163,0.00495,0.065,0.137,81.567,audio_features,4e2QP9rFl2HwuiA34yKVAi,spotify:track:4e2QP9rFl2HwuiA34yKVAi,https://api.spotify.com/v1/tracks/4e2QP9rFl2HwuiA34yKVAi,https://api.spotify.com/v1/audio-analysis/4e2QP9rFl2HwuiA34yKVAi,350667,4
0.536,0.227,10,-12.674,1,0.0275,0.695,0.267,0.11,0.244,70.016,audio_features,0CWelTOgCQMYTEKhtgAUuC,spotify:track:0CWelTOgCQMYTEKhtgAUuC,https://api.spotify.com/v1/tracks/0CWelTOgCQMYTEKhtgAUuC,https://api.spotify.com/v1/audio-analysis/0CWelTOgCQMYTEKhtgAUuC,208974,4
0.713,0.606,2,-6.278,0,0.0442,0.854,0.0,0.13,0.791,140.067,audio_features,2poRaEoT15gABDOGUn3K4V,spotify:track:2poRaEoT15gABDOGUn3K4V,https://api.spotify.com/v1/tracks/2poRaEoT15gABDOGUn3K4V,https://api.spotify.com/v1/audio-analysis/2poRaEoT15gABDOGUn3K4V,197840,4
0.72,0.789,11,-5.249,0,0.0663,0.0474,8.79e-06,0.0948,0.735,75.016,audio_features,7rV8dlbAAj4pLdrfmgb4Jb,spotify:track:7rV8dlbAAj4pLdrfmgb4Jb,https://api.spotify.com/v1/tracks/7rV8dlbAAj4pLdrfmgb4Jb,https://api.spotify.com/v1/audio-analysis/7rV8dlbAAj4pLdrfmgb4Jb,212290,4
0.54,0.839,6,-4.155,0,0.0835,0.298,0.0,0.0985,0.548,156.053,audio_features,0ntFWJiuFCytQbQD4LnUSj,spotify:track:0ntFWJiuFCytQbQD4LnUSj,https://api.spotify.com/v1/tracks/0ntFWJiuFCytQbQD4LnUSj,https://api.spotify.com/v1/audio-analysis/0ntFWJiuFCytQbQD4LnUSj,209612,4
0.472,0.474,1,-7.869,1,0.0346,0.44,0.002,0.0993,0.565,180.044,audio_features,1NXvWgGiw1oT0lTBoclGOP,spotify:track:1NXvWgGiw1oT0lTBoclGOP,https://api.spotify.com/v1/tracks/1NXvWgGiw1oT0lTBoclGOP,https://api.spotify.com/v1/audio-analysis/1NXvWgGiw1oT0lTBoclGOP,229333,4
0.72,0.977,4,-6.461,0,0.0413,3.89e-05,0.944,0.0477,0.547,139.983,audio_features,7cnIrLuzYvAf4WTu7KIZIR,spotify:track:7cnIrLuzYvAf4WTu7KIZIR,https://api.spotify.com/v1/tracks/7cnIrLuzYvAf4WTu7KIZIR,https://api.spotify.com/v1/audio-analysis/7cnIrLuzYvAf4WTu7KIZIR,199045,4
0.666,0.6,8,-10.249,1,0.0641,0.00538,0.0,0.146,0.337,109.882,audio_features,095m4WksXJ3E9j1StqauUh,spotify:track:095m4WksXJ3E9j1StqauUh,https://api.spotify.com/v1/tracks/095m4WksXJ3E9j1StqauUh,https://api.spotify.com/v1/audio-analysis/095m4WksXJ3E9j1StqauUh,198375,4
0.581,0.829,8,-4.527,1,0.231,0.429,0.0,0.0659,0.736,76.847,audio_features,0oiY3vsKDzUw8Fe3G4yAF5,spotify:track:0oiY3vsKDzUw8Fe3G4yAF5,https://api.spotify.com/v1/tracks/0oiY3vsKDzUw8Fe3G4yAF5,https://api.spotify.com/v1/audio-analysis/0oiY3vsKDzUw8Fe3G4yAF5,205807,4
0.673,0.642,2,-11.547,1,0.0562,0.0502,0.0,0.229,0.672,110.007,audio_features,3GX3Ka63UF5GKjlNDNQCaQ,spotify:track:3GX3Ka63UF5GKjlNDNQCaQ,https://api.spotify.com/v1/tracks/3GX3Ka63UF5GKjlNDNQCaQ,https://api.spotify.com/v1/audio-analysis/3GX3Ka63UF5GKjlNDNQCaQ,173740,4
0.645,0.655,9,-5.875,1,0.0278,0.00817,0.000146,0.234,0.388,127.966,audio_features,1quqHgpWVO8ZekID7ulL9i,spotify:track:1quqHgpWVO8ZekID7ulL9i,https://api.spotify.com/v1/tracks/1quqHgpWVO8ZekID7ulL9i,https://api.spotify.com/v1/audio-analysis/1quqHgpWVO8ZekID7ulL9i,224941,4
0.656,0.843,7,-4.776,1,0.108,0.0343,0.0,0.161,0.643,90.895,audio_features,5pLY0XTu4STu1wlvSKer5T,spotify:track:5pLY0XTu4STu1wlvSKer5T,https://api.spotify.com/v1/tracks/5pLY0XTu4STu1wlvSKer5T,https://api.spotify.com/v1/audio-analysis/5pLY0XTu4STu1wlvSKer5T,174764,4
0.592,0.589,4,-7.004,0,0.0237,0.538,0.0317,0.32,0.184,99.989,audio_features,08qSdEFGkDfYWcsxjszev4,spotify:track:08qSdEFGkDfYWcsxjszev4,https://api.spotify.com/v1/tracks/08qSdEFGkDfYWcsxjszev4,https://api.spotify.com/v1/audio-analysis/08qSdEFGkDfYWcsxjszev4,215504,4
0.385,0.85,2,-2.726,0,0.0353,0.000118,0.000129,0.347,0.377,125.055,audio_features,3jxXGPpC2vNPuGh4qlgPLA,spotify:track:3jxXGPpC2vNPuGh4qlgPLA,https://api.spotify.com/v1/tracks/3jxXGPpC2vNPuGh4qlgPLA,https://api.spotify.com/v1/audio-analysis/3jxXGPpC2vNPuGh4qlgPLA,303120,4
0.765,0.65,1,-5.569,0,0.0586,0.0465,3.56e-05,0.39,0.832,142.927,audio_features,5fNIPKXA5xDXvkzSONB0Dt,spotify:track:5fNIPKXA5xDXvkzSONB0Dt,https://api.spotify.com/v1/tracks/5fNIPKXA5xDXvkzSONB0Dt,https://api.spotify.com/v1/audio-analysis/5fNIPKXA5xDXvkzSONB0Dt,174054,4
0.793,0.757,11,-5.419,1,0.0629,0.00341,0.000245,0.0856,0.745,129.965,audio_features,6qjn0tVkCcX5ierxx52kCl,spotify:track:6qjn0tVkCcX5ierxx52kCl,https://api.spotify.com/v1/tracks/6qjn0tVkCcX5ierxx52kCl,https://api.spotify.com/v1/audio-analysis/6qjn0tVkCcX5ierxx52kCl,182970,4
0.657,0.86,3,-4.794,0,0.0337,0.049,0.0,0.079,0.722,124.977,audio_features,2BWQjuseiTL9wMNEBW2sG1,spotify:track:2BWQjuseiTL9wMNEBW2sG1,https://api.spotify.com/v1/tracks/2BWQjuseiTL9wMNEBW2sG1,https://api.spotify.com/v1/audio-analysis/2BWQjuseiTL9wMNEBW2sG1,195840,4
0.655,0.412,0,-16.589,1,0.0395,0.0552,0.848,0.104,0.184,128.024,audio_features,4pBXMfbPexG9lqG5xE23H6,spotify:track:4pBXMfbPexG9lqG5xE23H6,https://api.spotify.com/v1/tracks/4pBXMfbPexG9lqG5xE23H6,https://api.spotify.com/v1/audio-analysis/4pBXMfbPexG9lqG5xE23H6,265033,4
0.708,0.763,4,-10.181,0,0.319,0.052,0.0,0.0867,0.379,112.78,audio_features,4DAGg9fIzAPJeBJckE86Xp,spotify:track:4DAGg9fIzAPJeBJckE86Xp,https://api.spotify.com/v1/tracks/4DAGg9fIzAPJeBJckE86Xp,https://api.spotify.com/v1/audio-analysis/4DAGg9fIzAPJeBJckE86Xp,176901,4
0.266,0.323,7,-8.318,1,0.0295,0.515,0.0,0.143,0.322,74.639,audio_features,3yi49fPXIbuy9QKP2RJvzG,spotify:track:3yi49fPXIbuy9QKP2RJvzG,https://api.spotify.com/v1/tracks/3yi49fPXIbuy9QKP2RJvzG,https://api.spotify.com/v1/audio-analysis/3yi49fPXIbuy9QKP2RJvzG,233571,3
0.6,0.701,11,-6.035,1,0.0606,0.139,1.21e-06,0.12,0.723,163.975,audio_features,58e08QJdz9zs7AY2KiiHBt,spotify:track:58e08QJdz9zs7AY2KiiHBt,https://api.spotify.com/v1/tracks/58e08QJdz9zs7AY2KiiHBt,https://api.spotify.com/v1/audio-analysis/58e08QJdz9zs7AY2KiiHBt,224813,4
0.68,0.643,8,-9.872,1,0.112,0.042,0.823,0.152,0.31,189.987,audio_features,2EvTIfWTIfniPxY5FinSTc,spotify:track:2EvTIfWTIfniPxY5FinSTc,https://api.spotify.com/v1/tracks/2EvTIfWTIfniPxY5FinSTc,https://api.spotify.com/v1/audio-analysis/2EvTIfWTIfniPxY5FinSTc,410024,4
0.471,0.0492,2,-23.352,1,0.0398,0.934,0.00131,0.101,0.356,126.555,audio_features,24xFgwCLpTo8H19YrKub2M,spotify:track:24xFgwCLpTo8H19YrKub2M,https://api.spotify.com/v1/tracks/24xFgwCLpTo8H19YrKub2M,https://api.spotify.com/v1/audio-analysis/24xFgwCLpTo8H19YrKub2M,192209,4
0.792,0.777,5,-4.937,1,0.0559,0.245,0.000746,0.101,0.594,110.605,audio_features,3EO5cTbkAJiBluduVXuR8T,spotify:track:3EO5cTbkAJiBluduVXuR8T,https://api.spotify.com/v1/tracks/3EO5cTbkAJiBluduVXuR8T,https://api.spotify.com/v1/audio-analysis/3EO5cTbkAJiBluduVXuR8T,139206,5
0.601,0.615,10,-6.716,0,0.0463,0.0809,0.000102,0.0438,0.231,119.931,audio_features,4zbgapDoPqFDoYiIcT5Nt9,spotify:track:4zbgapDoPqFDoYiIcT5Nt9,https://api.spotify.com/v1/tracks/4zbgapDoPqFDoYiIcT5Nt9,https://api.spotify.com/v1/audio-analysis/4zbgapDoPqFDoYiIcT5Nt9,181239,4
0.786,0.819,2,-13.212,1,0.0547,0.534,0.861,0.238,0.484,134.982,audio_features,4BNfLf80ACkQH3jUc4PlfA,spotify:track:4BNfLf80ACkQH3jUc4PlfA,https://api.spotify.com/v1/tracks/4BNfLf80ACkQH3jUc4PlfA,https://api.spotify.com/v1/audio-analysis/4BNfLf80ACkQH3jUc4PlfA,248017,4
0.742,0.575,0,-6.983,1,0.0437,0.185,2.26e-06,0.22,0.316,100.02,audio_features,3ptEi4mb83FkMYcrXHtUwS,spotify:track:3ptEi4mb83FkMYcrXHtUwS,https://api.spotify.com/v1/tracks/3ptEi4mb83FkMYcrXHtUwS,https://api.spotify.com/v1/audio-analysis/3ptEi4mb83FkMYcrXHtUwS,175650,4
0.805,0.746,1,-9.089,0,0.0633,0.00867,0.847,0.104,0.806,120.0,audio_features,5smVoy0mZjBbKxuVqk3QWy,spotify:track:5smVoy0mZjBbKxuVqk3QWy,https://api.spotify.com/v1/tracks/5smVoy0mZjBbKxuVqk3QWy,https://api.spotify.com/v1/audio-analysis/5smVoy0mZjBbKxuVqk3QWy,170266,4
0.836,0.571,3,-8.923,0,0.044,0.39,0.0,0.0599,0.885,98.012,audio_features,3pXzXiuQUI2aaZ2q5599T7,spotify:track:3pXzXiuQUI2aaZ2q5599T7,https://api.spotify.com/v1/tracks/3pXzXiuQUI2aaZ2q5599T7,https://api.spotify.com/v1/audio-analysis/3pXzXiuQUI2aaZ2q5599T7,314388,4
0.719,0.738,4,-5.573,1,0.145,0.287,4.88e-05,0.073,0.767,172.615,audio_features,0GivKPhNVluM8J5OJmQaIe,spotify:track:0GivKPhNVluM8J5OJmQaIe,https://api.spotify.com/v1/tracks/0GivKPhNVluM8J5OJmQaIe,https://api.spotify.com/v1/audio-analysis/0GivKPhNVluM8J5OJmQaIe,141688,4
0.607,0.789,10,-6.677,0,0.0291,0.254,0.0106,0.372,0.329,95.992,audio_features,2cocNCwsmKq1rr6jMVZfsd,spotify:track:2cocNCwsmKq1rr6jMVZfsd,https://api.spotify.com/v1/tracks/2cocNCwsmKq1rr6jMVZfsd,https://api.spotify.com/v1/audio-analysis/2cocNCwsmKq1rr6jMVZfsd,232500,4
0.388,0.582,7,-9.831,1,0.0967,0.91,0.604,0.27,0.281,56.312,audio_features,3d4qZNqeByXrxGOeUzz6yx,spotify:track:3d4qZNqeByXrxGOeUzz6yx,https://api.spotify.com/v1/tracks/3d4qZNqeByXrxGOeUzz6yx,https://api.spotify.com/v1/audio-analysis/3d4qZNqeByXrxGOeUzz6yx,129888,4
0.512,0.965,2,-7.467,1,0.0345,0.00015,0.000488,0.155,0.845,116.018,audio_features,5EqI52SwaBCGIEUxSVMuGe,spotify:track:5EqI52SwaBCGIEUxSVMuGe,https://api.spotify.com/v1/tracks/5EqI52SwaBCGIEUxSVMuGe,https://api.spotify.com/v1/audio-analysis/5EqI52SwaBCGIEUxSVMuGe,260690,4
0.651,0.159,11,-15.525,0,0.0372,0.83,0.0,0.105,0.197,80.011,audio_features,1riZiUC2A8G47AJiXT0xgD,spotify:track:1riZiUC2A8G47AJiXT0xgD,https://api.spotify.com/v1/tracks/1riZiUC2A8G47AJiXT0xgD,https://api.spotify.com/v1/audio-analysis/1riZiUC2A8G47AJiXT0xgD,282070,4
0.552,0.451,11,-11.769,1,0.029,0.308,0.00318,0.151,0.347,120.042,audio_features,18HIw4fRFK3SXIHKGkjEQP,spotify:track:18HIw4fRFK3SXIHKGkjEQP,https://api.spotify.com/v1/tracks/18HIw4fRFK3SXIHKGkjEQP,https://api.spotify.com/v1/audio-analysis/18HIw4fRFK3SXIHKGkjEQP,250000,4
0.614,0.918,9,-4.675,0,0.0385,0.00702,0.251,0.602,0.298,117.98,audio_features,31uxAknbLPjyBTAcZ9rull,spotify:track:31uxAknbLPjyBTAcZ9rull,https://api.spotify.com/v1/tracks/31uxAknbLPjyBTAcZ9rull,https://api.spotify.com/v1/audio-analysis/31uxAknbLPjyBTAcZ9rull,219661,4
0.548,0.569,6,-7.345,1,0.0276,0.139,1.35e-05,0.0541,0.345,108.066,audio_features,2Y2BpYT5H4AiNpAIc5INeL,spotify:track:2Y2BpYT5H4AiNpAIc5INeL,https://api.spotify.com/v1/tracks/2Y2BpYT5H4AiNpAIc5INeL,https://api.spotify.com/v1/audio-analysis/2Y2BpYT5H4AiNpAIc5INeL,200017,4
0.852,0.54,7,-9.013,1,0.072,0.177,1.19e-05,0.112,0.551,106.945,audio_features,5mWOKJ6XFMZA7qPS4SIBao,spotify:track:5mWOKJ6XFMZA7qPS4SIBao,https://api.spotify.com/v1/tracks/5mWOKJ6XFMZA7qPS4SIBao,https://api.spotify.com/v1/audio-analysis/5mWOKJ6XFMZA7qPS4SIBao,172081,4
0.661,0.863,5,-5.521,0,0.0705,0.000925,1.2e-06,0.142,0.962,136.035,audio_features,35euiGETvUoO3aNRb12u8i,spotify:track:35euiGETvUoO3aNRb12u8i,https://api.spotify.com/v1/tracks/35euiGETvUoO3aNRb12u8i,https://api.spotify.com/v1/audio-analysis/35euiGETvUoO3aNRb12u8i,194000,4
0.717,0.352,0,-14.716,1,0.28,0.408,0.0,0.107,0.534,105.012,audio_features,3xyPsNaRp1n4GPQA84rJYR,spotify:track:3xyPsNaRp1n4GPQA84rJYR,https://api.spotify.com/v1/tracks/3xyPsNaRp1n4GPQA84rJYR,https://api.spotify.com/v1/audio-analysis/3xyPsNaRp1n4GPQA84rJYR,185143,4
0.324,0.161,5,-10.562,1,0.0337,0.935,7.77e-06,0.124,0.0745,90.388,audio_features,3C1fgbMoRXR1yxPxbW6dbS,spotify:track:3C1fgbMoRXR1yxPxbW6dbS,https://api.spotify.com/v1/tracks/3C1fgbMoRXR1yxPxbW6dbS,https://api.spotify.com/v1/audio-analysis/3C1fgbMoRXR1yxPxbW6dbS,208814,4
0.643,0.774,11,-5.076,1,0.0313,0.0313,5.18e-06,0.322,0.664,126.001,audio_features,33fnh5TUfgIEaJ1h7p5xA3,spotify:track:33fnh5TUfgIEaJ1h7p5xA3,https://api.spotify.com/v1/tracks/33fnh5TUfgIEaJ1h7p5xA3,https://api.spotify.com/v1/audio-analysis/33fnh5TUfgIEaJ1h7p5xA3,223929,4
0.485,0.47,9,-9.648,0,0.0366,0.0531,7.38e-05,0.0746,0.226,90.061,audio_features,2grmuYpcHWWqTA5NLGKCx1,spotify:track:2grmuYpcHWWqTA5NLGKCx1,https://api.spotify.com/v1/tracks/2grmuYpcHWWqTA5NLGKCx1,https://api.spotify.com/v1/audio-analysis/2grmuYpcHWWqTA5NLGKCx1,240953,4
0.568,0.224,5,-11.017,1,0.0307,0.805,0.0,0.119,0.114,75.947,audio_features,7FmMvQev5kHkCjaC6ALBxv,spotify:track:7FmMvQev5kHkCjaC6ALBxv,https://api.spotify.com/v1/tracks/7FmMvQev5kHkCjaC6ALBxv,https://api.spotify.com/v1/audio-analysis/7FmMvQev5kHkCjaC6ALBxv,246361,4
0.692,0.462,10,-8.761,0,0.0446,0.402,2.9e-06,0.172,0.174,120.006,audio_features,5uLZaxpGEOIAtr5UOLIW9W,spotify:track:5uLZaxpGEOIAtr5UOLIW9W,https://api.spotify.com/v1/tracks/5uLZaxpGEOIAtr5UOLIW9W,https://api.spotify.com/v1/audio-analysis/5uLZaxpGEOIAtr5UOLIW9W,323358,4
0.673,0.457,1,-13.192,1,0.133,0.458,1.22e-05,0.175,0.312,95.92,audio_features,3q94kAnItrMau1twsELx0G,spotify:track:3q94kAnItrMau1twsELx0G,https://api.spotify.com/v1/tracks/3q94kAnItrMau1twsELx0G,https://api.spotify.com/v1/audio-analysis/3q94kAnItrMau1twsELx0G,169061,4
0.651,0.52,10,-8.15,1,0.0285,0.678,0.0,0.152,0.319,97.007,audio_features,1Nz61VZD7xf6gUimgpTxtH,spotify:track:1Nz61VZD7xf6gUimgpTxtH,https://api.spotify.com/v1/tracks/1Nz61VZD7xf6gUimgpTxtH,https://api.spotify.com/v1/audio-analysis/1Nz61VZD7xf6gUimgpTxtH,222680,4
0.311,0.426,11,-5.369,1,0.029,0.323,1.03e-06,0.105,0.222,70.034,audio_features,0U3Q3wJ4GsDuMaB884tjRn,spotify:track:0U3Q3wJ4GsDuMaB884tjRn,https://api.spotify.com/v1/tracks/0U3Q3wJ4GsDuMaB884tjRn,https://api.spotify.com/v1/audio-analysis/0U3Q3wJ4GsDuMaB884tjRn,175520,4
0.868,0.696,0,-6.549,1,0.298,0.575,0.0,0.127,0.688,110.436,audio_features,1bkmqZwgifLxQsAvXMKVdY,spotify:track:1bkmqZwgifLxQsAvXMKVdY,https://api.spotify.com/v1/tracks/1bkmqZwgifLxQsAvXMKVdY,https://api.spotify.com/v1/audio-analysis/1bkmqZwgifLxQsAvXMKVdY,92103,4
0.674,0.428,0,-9.837,1,0.0408,0.458,0.644,0.128,0.207,121.922,audio_features,5trkNtMxIkNfKSI9qcIhPb,spotify:track:5trkNtMxIkNfKSI9qcIhPb,https://api.spotify.com/v1/tracks/5trkNtMxIkNfKSI9qcIhPb,https://api.spotify.com/v1/audio-analysis/5trkNtMxIkNfKSI9qcIhPb,207231,4
0.424,0.792,0,-3.001,1,0.0356,0.426,0.0019,0.101,0.343,89.682,audio_features,3gdRK5H5yoDZbYVrKJbd4p,spotify:track:3gdRK5H5yoDZbYVrKJbd4p,https://api.spotify.com/v1/tracks/3gdRK5H5yoDZbYVrKJbd4p,https://api.spotify.com/v1/audio-analysis/3gdRK5H5yoDZbYVrKJbd4p,222453,4
0.618,0.829,7,-10.105,0,0.041,0.0099,1.49e-05,0.105,0.506,119.018,audio_features,0eVPbxvLuCm0RbRFs5L2fY,spotify:track:0eVPbxvLuCm0RbRFs5L2fY,https://api.spotify.com/v1/tracks/0eVPbxvLuCm0RbRFs5L2fY,https://api.spotify.com/v1/audio-analysis/0eVPbxvLuCm0RbRFs5L2fY,235972,4
0.629,0.769,0,-4.295,1,0.0612,0.701,0.0,0.422,0.803,152.011,audio_features,5LF8aOZs4piZXTiG5aJS7y,spotify:track:5LF8aOZs4piZXTiG5aJS7y,https://api.spotify.com/v1/tracks/5LF8aOZs4piZXTiG5aJS7y,https://api.spotify.com/v1/audio-analysis/5LF8aOZs4piZXTiG5aJS7y,230378,4
0.568,0.536,6,-8.592,1,0.0296,0.162,0.0,0.111,0.576,149.995,audio_features,2nLoJJXRtpQ24aubXfbD9O,spotify:track:2nLoJJXRtpQ24aubXfbD9O,https://api.spotify.com/v1/tracks/2nLoJJXRtpQ24aubXfbD9O,https://api.spotify.com/v1/audio-analysis/2nLoJJXRtpQ24aubXfbD9O,191617,4
0.705,0.627,8,-8.111,1,0.0803,0.491,0.000214,0.212,0.926,96.01,audio_features,6CoTO48BLIjHMyMiRb9cJY,spotify:track:6CoTO48BLIjHMyMiRb9cJY,https://api.spotify.com/v1/tracks/6CoTO48BLIjHMyMiRb9cJY,https://api.spotify.com/v1/audio-analysis/6CoTO48BLIjHMyMiRb9cJY,200938,4
0.439,0.202,0,-10.525,1,0.0367,0.924,0.00536,0.109,0.136,124.336,audio_features,3RUxgjk2OcVFkycyX9xHb8,spotify:track:3RUxgjk2OcVFkycyX9xHb8,https://api.spotify.com/v1/tracks/3RUxgjk2OcVFkycyX9xHb8,https://api.spotify.com/v1/audio-analysis/3RUxgjk2OcVFkycyX9xHb8,197760,4
0.635,0.487,10,-9.034,1,0.035,0.155,0.0,0.111,0.401,136.045,audio_features,1dRfQtYTq9RP7615jsMu2g,spotify:track:1dRfQtYTq9RP7615jsMu2g,https://api.spotify.com/v1/tracks/1dRfQtYTq9RP7615jsMu2g,https://api.spotify.com/v1/audio-analysis/1dRfQtYTq9RP7615jsMu2g,163676,4
0.617,0.604,4,-7.778,0,0.0312,0.0616,0.0,0.128,0.316,94.959,audio_features,1S6KbPGlDBg2s8NceDZiDX,spotify:track:1S6KbPGlDBg2s8NceDZiDX,https://api.spotify.com/v1/tracks/1S6KbPGlDBg2s8NceDZiDX,https://api.spotify.com/v1/audio-analysis/1S6KbPGlDBg2s8NceDZiDX,213984,4
0.445,0.964,2,-1.67,1,0.105,0.0478,0.0,0.112,0.681,165.487,audio_features,53LnG75NA8PWYtBwmRcYNb,spotify:track:53LnG75NA8PWYtBwmRcYNb,https://api.spotify.com/v1/tracks/53LnG75NA8PWYtBwmRcYNb,https://api.spotify.com/v1/audio-analysis/53LnG75NA8PWYtBwmRcYNb,195000,4
0.743,0.956,7,-2.804,0,0.0668,0.0992,0.000472,0.37,0.635,125.974,audio_features,2otaCZsfF6NInyko7R47Hz,spotify:track:2otaCZsfF6NInyko7R47Hz,https://api.spotify.com/v1/tracks/2otaCZsfF6NInyko7R47Hz,https://api.spotify.com/v1/audio-analysis/2otaCZsfF6NInyko7R47Hz,225238,4
0.49,0.44,4,-15.272,0,0.039,0.0139,0.0256,0.118,0.592,159.966,audio_features,3daDnv2E1zbCe9ZBmFaZlo,spotify:track:3daDnv2E1zbCe9ZBmFaZlo,https://api.spotify.com/v1/tracks/3daDnv2E1zbCe9ZBmFaZlo,https://api.spotify.com/v1/audio-analysis/3daDnv2E1zbCe9ZBmFaZlo,312000,4
0.68,0.576,3,-10.895,1,0.0276,0.119,0.000266,0.325,0.546,120.003,audio_features,3UYMb6wMV64mv1cdLAowhw,spotify:track:3UYMb6wMV64mv1cdLAowhw,https://api.spotify.com/v1/tracks/3UYMb6wMV64mv1cdLAowhw,https://api.spotify.com/v1/audio-analysis/3UYMb6wMV64mv1cdLAowhw,200464,4
0.467,0.924,0,-4.701,0,0.0483,0.000113,2.53e-06,0.105,0.346,127.965,audio_features,2WrvixRjg33w9HcVeJ5NkK,spotify:track:2WrvixRjg33w9HcVeJ5NkK,https://api.spotify.com/v1/tracks/2WrvixRjg33w9HcVeJ5NkK,https://api.spotify.com/v1/audio-analysis/2WrvixRjg33w9HcVeJ5NkK,247500,4
