danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.63,0.56,10,-6.194,1,0.232,0.454,0.0,0.13,0.754,201.891,audio_features,2JHfgn2NI07OBYQyYUAZhE,spotify:track:2JHfgn2NI07OBYQyYUAZhE,https://api.spotify.com/v1/tracks/2JHfgn2NI07OBYQyYUAZhE,https://api.spotify.com/v1/audio-analysis/2JHfgn2NI07OBYQyYUAZhE,180594,4
0.637,0.801,8,-4.497,1,0.0284,0.00305,7.76e-06,0.0404,0.27,101.049,audio_features,1qGvmN9nzaJ9imNYEQmJlV,spotify:track:1qGvmN9nzaJ9imNYEQmJlV,https://api.spotify.com/v1/tracks/1qGvmN9nzaJ9imNYEQmJlV,https://api.spotify.com/v1/audio-analysis/1qGvmN9nzaJ9imNYEQmJlV,185273,4
0.719,0.57,10,-12.822,0,0.0678,0.065,0.827,0.143,0.31,127.006,audio_features,3XcVQEb01eI20Qrm17qxJx,spotify:track:3XcVQEb01eI20Qrm17qxJx,https://api.spotify.com/v1/tracks/3XcVQEb01eI20Qrm17qxJx,https://api.spotify.com/v1/audio-analysis/3XcVQEb01eI20Qrm17qxJx,408191,4
0.544,0.783,5,-4.181,0,0.119,0.0514,4.47e-05,0.149,0.5,111.864,audio_features,5l7PVb1ZWJ9hRxVjNGafzB,spotify:track:5l7PVb1ZWJ9hRxVjNGafzB,https://api.spotify.com/v1/tracks/5l7PVb1ZWJ9hRxVjNGafzB,https://api.spotify.com/v1/audio-analysis/5l7PVb1ZWJ9hRxVjNGafzB,139035,4
0.693,0.356,7,-12.793,1,0.0485,0.381,0.839,0.506,0.654,124.032,audio_features,36hUXoKH6ONPVzBzRfQKyB,spotify:track:36hUXoKH6ONPVzBzRfQKyB,https://api.spotify.com/v1/tracks/36hUXoKH6ONPVzBzRfQKyB,https://api.spotify.com/v1/audio-analysis/36hUXoKH6ONPVzBzRfQKyB,161261,4
0.669,0.601,5,-4.336,0,0.0251,0.668,2.71e-06,0.174,0.446,109.981,audio_features,4iKlOoL0IASJbPAhk8tsIh,spotify:track:4iKlOoL0IASJbPAhk8tsIh,https://api.spotify.com/v1/tracks/4iKlOoL0IASJbPAhk8tsIh,https://api.spotify.com/v1/audio-analysis/4iKlOoL0IASJbPAhk8tsIh,252151,4
0.789,0.789,11,-5.059,0,0.0545,0.0624,4.36e-06,0.106,0.658,117.061,audio_features,1GhSNd1GnFnTy42EEBPSLK,spotify:track:1GhSNd1GnFnTy42EEBPSLK,https://api.spotify.com/v1/tracks/1GhSNd1GnFnTy42EEBPSLK,https://api.spotify.com/v1/audio-analysis/1GhSNd1GnFnTy42EEBPSLK,200897,4
0.499,0.485,2,-12.348,1,0.0509,0.221,0.503,0.0578,0.167,188.046,audio_features,22bLq6UBu0gQqcZdk7tR9N,spotify:track:22bLq6UBu0gQqcZdk7tR9N,https://api.spotify.com/v1/tracks/22bLq6UBu0gQqcZdk7tR9N,https://api.spotify.com/v1/audio-analysis/22bLq6UBu0gQqcZdk7tR9N,246027,4
0.421,0.764,6,-7.227,0,0.0359,0.00829,0.0149,0.164,0.344,154.059,audio_features,3485ubQLoNHLr0xfmvjw8B,spotify:track:3485ubQLoNHLr0xfmvjw8B,https://api.spotify.com/v1/tracks/3485ubQLoNHLr0xfmvjw8B,https://api.spotify.com/v1/audio-analysis/3485ubQLoNHLr0xfmvjw8B,245173,4
0.479,0.396,10,-10.61,1,0.0294,0.647,0.0,0.186,0.26,116.268,audio_features,1bhg7oOcPpFcw5oTLAXfm2,spotify:track:1bhg7oOcPpFcw5oTLAXfm2,https://api.spotify.com/v1/tracks/1bhg7oOcPpFcw5oTLAXfm2,https://api.spotify.com/v1/audio-analysis/1bhg7oOcPpFcw5oTLAXfm2,218793,4
0.69,0.876,11,-8.163,0,0.052,0.151,0.000558,0.12,0.802,121.974,audio_features,3u5yK4CH94OunBvsZ3Y1i2,spotify:track:3u5yK4CH94OunBvsZ3Y1i2,https://api.spotify.com/v1/tracks/3u5yK4CH94OunBvsZ3Y1i2,https://api.spotify.com/v1/audio-analysis/3u5yK4CH94OunBvsZ3Y1i2,179016,4
0.871,0.849,2,-3.82,1,0.207,0.0401,0.0015,0.0606,0.511,100.028,audio_features,3YTqmVbV2iNhUz38vPU1is,spotify:track:3YTqmVbV2iNhUz38vPU1is,https://api.spotify.com/v1/tracks/3YTqmVbV2iNhUz38vPU1is,https://api.spotify.com/v1/audio-analysis/3YTqmVbV2iNhUz38vPU1is,244200,4
0.815,0.371,1,-16.056,1,0.362,0.011,0.0,0.114,0.386,143.091,audio_features,7GfsWI5Uc0V9MNJXbiL5Ur,spotify:track:7GfsWI5Uc0V9MNJXbiL5Ur,https://api.spotify.com/v1/tracks/7GfsWI5Uc0V9MNJXbiL5Ur,https://api.spotify.com/v1/audio-analysis/7GfsWI5Uc0V9MNJXbiL5Ur,178278,4
0.808,0.639,11,-7.456,0,0.124,0.00955,0.0,0.348,0.332,134.98,audio_features,2zniMJWjLkG9aS35fmWUDs,spotify:track:2zniMJWjLkG9aS35fmWUDs,https://api.spotify.com/v1/tracks/2zniMJWjLkG9aS35fmWUDs,https://api.spotify.com/v1/audio-analysis/2zniMJWjLkG9aS35fmWUDs,199111,4
0.82,0.782,4,-8.234,0,0.0675,0.0333,0.00669,0.0821,0.732,119.987,audio_features,7dVLJyeKynNFKMc5mCeqsu,spotify:track:7dVLJyeKynNFKMc5mCeqsu,https://api.spotify.com/v1/tracks/7dVLJyeKynNFKMc5mCeqsu,https://api.spotify.com/v1/audio-analysis/7dVLJyeKynNFKMc5mCeqsu,160669,4
0.717,0.683,0,-4.058,1,0.0298,0.15,0.431,0.126,0.541,120.972,audio_features,1Sjc6hUgdLRZJ2n4Heb1Md,spotify:track:1Sjc6hUgdLRZJ2n4Heb1Md,https://api.spotify.com/v1/tracks/1Sjc6hUgdLRZJ2n4Heb1Md,https://api.spotify.com/v1/audio-analysis/1Sjc6hUgdLRZJ2n4Heb1Md,230741,4
0.643,0.923,0,-7.349,1,0.0431,0.0383,2.95e-05,0.114,0.716,115.021,audio_features,5aQTOXcPzOGyH54UwsBFWD,spotify:track:5aQTOXcPzOGyH54UwsBFWD,https://api.spotify.com/v1/tracks/5aQTOXcPzOGyH54UwsBFWD,https://api.spotify.com/v1/audio-analysis/5aQTOXcPzOGyH54UwsBFWD,184937,4
0.792,0.689,8,-3.991,1,0.136,0.0261,0.0,0.0651,0.319,92.027,audio_features,4cOV7F8rsVKWqe0xDImoHI,spotify:track:4cOV7F8rsVKWqe0xDImoHI,https://api.spotify.com/v1/tracks/4cOV7F8rsVKWqe0xDImoHI,https://api.spotify.com/v1/audio-analysis/4cOV7F8rsVKWqe0xDImoHI,205062,4
0.633,0.775,6,-3.747,1,0.0413,0.348,0.0,0.612,0.486,134.093,audio_features,237OjBs3wvamAFpHp0yItw,spotify:track:237OjBs3wvamAFpHp0yItw,https://api.spotify.com/v1/tracks/237OjBs3wvamAFpHp0yItw,https://api.spotify.com/v1/audio-analysis/237OjBs3wvamAFpHp0yItw,198080,4
0.687,0.577,8,-7.724,1,0.0401,0.00117,6.17e-06,0.128,0.466,60.99,audio_features,3GzVsaqGXP4qmwdpjFfJEf,spotify:track:3GzVsaqGXP4qmwdpjFfJEf,https://api.spotify.com/v1/tracks/3GzVsaqGXP4qmwdpjFfJEf,https://api.spotify.com/v1/audio-analysis/3GzVsaqGXP4qmwdpjFfJEf,188255,4
0.48,0.336,6,-18.284,0,0.055,0.714,0.829,0.112,0.473,99.834,audio_features,2tbumrXy1UMv97VyR08bd4,spotify:track:2tbumrXy1UMv97VyR08bd4,https://api.spotify.com/v1/tracks/2tbumrXy1UMv97VyR08bd4,https://api.spotify.com/v1/audio-analysis/2tbumrXy1UMv97VyR08bd4,161800,4
0.735,0.962,9,-7.497,0,0.0724,0.00228,0.0355,0.142,0.314,127.989,audio_features,32y56qLRbY7HNOM7UmDZFk,spotify:track:32y56qLRbY7HNOM7UmDZFk,https://api.spotify.com/v1/tracks/32y56qLRbY7HNOM7UmDZFk,https://api.spotify.com/v1/audio-analysis/32y56qLRbY7HNOM7UmDZFk,186044,4
0.405,0.115,4,-13.739,1,0.0451,0.79,1.68e-06,0.147,0.188,82.507,audio_features,22i438pLSXksSfzaVekpRg,spotify:track:22i438pLSXksSfzaVekpRg,https://api.spotify.com/v1/tracks/22i438pLSXksSfzaVekpRg,https://api.spotify.com/v1/audio-analysis/22i438pLSXksSfzaVekpRg,218387,3
0.556,0.771,5,-3.136,0,0.0372,0.0619,0.0,0.153,0.437,91.036,audio_features,2Vz1Kcs9Chj8SGb2UjPMxP,spotify:track:2Vz1Kcs9Chj8SGb2UjPMxP,https://api.spotify.com/v1/tracks/2Vz1Kcs9Chj8SGb2UjPMxP,https://api.spotify.com/v1/audio-analysis/2Vz1Kcs9Chj8SGb2UjPMxP,176703,4
0.528,0.627,7,-8.886,1,0.174,0.492,0.0,0.148,0.499,174.919,audio_features,7GBazxOQPZJnZSw1KztLg6,spotify:track:7GBazxOQPZJnZSw1KztLg6,https://api.spotify.com/v1/tracks/7GBazxOQPZJnZSw1KztLg6,https://api.spotify.com/v1/audio-analysis/7GBazxOQPZJnZSw1KztLg6,126171,4
0.548,0.846,0,-4.545,1,0.0359,0.171,0.0,0.0947,0.386,119.888,audio_features,24Lu3aXKalCz5QpKQb9Bb5,spotify:track:24Lu3aXKalCz5QpKQb9Bb5,https://api.spotify.com/v1/tracks/24Lu3aXKalCz5QpKQb9Bb5,https://api.spotify.com/v1/audio-analysis/24Lu3aXKalCz5QpKQb9Bb5,289296,4
0.716,0.559,1,-7.926,0,0.139,0.272,0.0,0.0672,0.568,140.031,audio_features,5iXwlfTD7HXfzPvmJCox3L,spotify:track:5iXwlfTD7HXfzPvmJCox3L,https://api.spotify.com/v1/tracks/5iXwlfTD7HXfzPvmJCox3L,https://api.spotify.com/v1/audio-analysis/5iXwlfTD7HXfzPvmJCox3L,217446,4
0.576,0.769,0,-7.084,1,0.0502,0.039,0.0,0.11,0.452,146.995,audio_features,0yNVHXhRJg6Nc2RuqwQJ4d,spotify:track:0yNVHXhRJg6Nc2RuqwQJ4d,https://api.spotify.com/v1/tracks/0yNVHXhRJg6Nc2RuqwQJ4d,https://api.spotify.com/v1/audio-analysis/0yNVHXhRJg6Nc2RuqwQJ4d,212184,4
0.631,0.344,10,-6.746,1,0.03,0.749,2.04e-06,0.0939,0.346,100.213,audio_features,3p532CXqDzW3Xn16dCgI4S,spotify:track:3p532CXqDzW3Xn16dCgI4S,https://api.spotify.com/v1/tracks/3p532CXqDzW3Xn16dCgI4S,https://api.spotify.com/v1/audio-analysis/3p532CXqDzW3Xn16dCgI4S,251430,4
0.719,0.843,1,-6.458,1,0.153,0.0206,6.35e-06,0.0697,0.572,108.089,audio_features,7Lf66mNKlQQk0sjMnED6mc,spotify:track:7Lf66mNKlQQk0sjMnED6mc,https://api.spotify.com/v1/tracks/7Lf66mNKlQQk0sjMnED6mc,https://api.spotify.com/v1/audio-analysis/7Lf66mNKlQQk0sjMnED6mc,195639,4
0.848,0.576,1,-7.92,0,0.0532,0.69,0.0226,0.115,0.54,127.976,audio_features,081CJjqCCRQOVon1w7dDwi,spotify:track:081CJjqCCRQOVon1w7dDwi,https://api.spotify.com/v1/tracks/081CJjqCCRQOVon1w7dDwi,https://api.spotify.com/v1/audio-analysis/081CJjqCCRQOVon1w7dDwi,190311,4
0.791,0.509,1,-10.022,1,0.184,0.0242,0.0,0.117,0.954,140.042,audio_features,6CXba73tF9nV1w1sknGTSU,spotify:track:6CXba73tF9nV1w1sknGTSU,https://api.spotify.com/v1/tracks/6CXba73tF9nV1w1sknGTSU,https://api.spotify.com/v1/audio-analysis/6CXba73tF9nV1w1sknGTSU,127710,4
0.538,0.823,9,-7.135,1,0.0281,0.00532,0.0348,0.0986,0.86,126.71,audio_features,4welGoVzKSJFXsAO49FPOp,spotify:track:4welGoVzKSJFXsAO49FPOp,https://api.spotify.com/v1/tracks/4welGoVzKSJFXsAO49FPOp,https://api.spotify.com/v1/audio-analysis/4welGoVzKSJFXsAO49FPOp,223027,4
0.396,0.831,7,-6.742,1,0.155,0.0207,0.0,0.0574,0.383,90.013,audio_features,01TlRD2GDVtYvtuKAMUbkG,spotify:track:01TlRD2GDVtYvtuKAMUbkG,https://api.spotify.com/v1/tracks/01TlRD2GDVtYvtuKAMUbkG,https://api.spotify.com/v1/audio-analysis/01TlRD2GDVtYvtuKAMUbkG,340083,4
0.396,0.831,7,-6.742,1,0.155,0.0207,0.0,0.0574,0.383,90.013,audio_features,01TlRD2GDVtYvtuKAMUbkG,spotify:track:01TlRD2GDVtYvtuKAMUbkG,https://api.spotify.com/v1/tracks/01TlRD2GDVtYvtuKAMUbkG,https://api.spotify.com/v1/audio-analysis/01TlRD2GDVtYvtuKAMUbkG,340083,4
0.638,0.916,5,-3.239,1,0.0664,0.0334,0.0,0.237,0.713,159.974,audio_features,5m5KuZJJgNfFYJyMaGHhxa,spotify:track:5m5KuZJJgNfFYJyMaGHhxa,https://api.spotify.com/v1/tracks/5m5KuZJJgNfFYJyMaGHhxa,https://api.spotify.com/v1/audio-analysis/5m5KuZJJgNfFYJyMaGHhxa,176250,4
0.868,0.615,7,-7.499,1,0.11,0.0663,2.24e-05,0.0709,0.81,120.008,audio_features,6ZSdZuSC17P4XztKKPAgEa,spotify:track:6ZSdZuSC17P4XztKKPAgEa,https://api.spotify.com/v1/tracks/6ZSdZuSC17P4XztKKPAgEa,https://api.spotify.com/v1/audio-analysis/6ZSdZuSC17P4XztKKPAgEa,213500,4
0.585,0.844,9,-5.037,0,0.0298,0.013,2.15e-05,0.145,0.686,109.002,audio_features,2U1nQYivu689suYwInH8Fo,spotify:track:2U1nQYivu689suYwInH8Fo,https://api.spotify.com/v1/tracks/2U1nQYivu689suYwInH8Fo,https://api.spotify.com/v1/audio-analysis/2U1nQYivu689suYwInH8Fo,234603,4
0.655,0.478,1,-8.887,1,0.0256,0.0881,0.0,0.123,0.647,100.497,audio_features,31uQMLBwy6e2CMtCVuZpkS,spotify:track:31uQMLBwy6e2CMtCVuZpkS,https://api.spotify.com/v1/tracks/31uQMLBwy6e2CMtCVuZpkS,https://api.spotify.com/v1/audio-analysis/31uQMLBwy6e2CMtCVuZpkS,269087,4
0.53,0.203,7,-13.996,1,0.0318,0.818,1.31e-05,0.113,0.186,120.141,audio_features,4ow3g4crFRbeVUkYwrekHR,spotify:track:4ow3g4crFRbeVUkYwrekHR,https://api.spotify.com/v1/tracks/4ow3g4crFRbeVUkYwrekHR,https://api.spotify.com/v1/audio-analysis/4ow3g4crFRbeVUkYwrekHR,248000,4
0.546,0.948,2,-5.275,1,0.0449,0.000474,0.141,0.262,0.543,123.978,audio_features,7cFCSiPKUrBtnPUOdpk9Sk,spotify:track:7cFCSiPKUrBtnPUOdpk9Sk,https://api.spotify.com/v1/tracks/7cFCSiPKUrBtnPUOdpk9Sk,https://api.spotify.com/v1/audio-analysis/7cFCSiPKUrBtnPUOdpk9Sk,239880,4
0.65,0.561,2,-13.984,0,0.0445,0.625,0.901,0.38,0.679,84.066,audio_features,7trrXknANagc1AL7oPKsVE,spotify:track:7trrXknANagc1AL7oPKsVE,https://api.spotify.com/v1/tracks/7trrXknANagc1AL7oPKsVE,https://api.spotify.com/v1/audio-analysis/7trrXknANagc1AL7oPKsVE,178534,4
0.691,0.307,7,-5.84,1,0.0331,0.916,1.47e-06,0.105,0.247,119.817,audio_features,1ec2TsodZYwb9cXnWGTFIy,spotify:track:1ec2TsodZYwb9cXnWGTFIy,https://api.spotify.com/v1/tracks/1ec2TsodZYwb9cXnWGTFIy,https://api.spotify.com/v1/audio-analysis/1ec2TsodZYwb9cXnWGTFIy,250000,4
0.584,0.792,10,-6.232,0,0.0457,0.0331,0.0,0.628,0.565,98.016,audio_features,0Lod4pdGJJeD7jpeqA7hnS,spotify:track:0Lod4pdGJJeD7jpeqA7hnS,https://api.spotify.com/v1/tracks/0Lod4pdGJJeD7jpeqA7hnS,https://api.spotify.com/v1/audio-analysis/0Lod4pdGJJeD7jpeqA7hnS,221633,4
0.649,0.694,0,-8.453,1,0.0281,0.0055,0.0507,0.159,0.134,135.004,audio_features,4JyJ42icnYiSqRSKuivMgx,spotify:track:4JyJ42icnYiSqRSKuivMgx,https://api.spotify.com/v1/tracks/4JyJ42icnYiSqRSKuivMgx,https://api.spotify.com/v1/audio-analysis/4JyJ42icnYiSqRSKuivMgx,176223,4
0.739,0.739,8,-4.194,1,0.0361,0.284,0.0,0.12,0.946,92.525,audio_features,4LU8Yxn6ufBahzySP1iM9t,spotify:track:4LU8Yxn6ufBahzySP1iM9t,https://api.spotify.com/v1/tracks/4LU8Yxn6ufBahzySP1iM9t,https://api.spotify.com/v1/audio-analysis/4LU8Yxn6ufBahzySP1iM9t,203973,4
0.678,0.859,11,-5.778,1,0.0507,0.0078,0.0,0.0915,0.541,120.98,audio_features,0m39QFJPnMbaouXbeqau1Y,spotify:track:0m39QFJPnMbaouXbeqau1Y,https://api.spotify.com/v1/tracks/0m39QFJPnMbaouXbeqau1Y,https://api.spotify.com/v1/audio-analysis/0m39QFJPnMbaouXbeqau1Y,161901,4
0.707,0.815,9,-5.137,0,0.0791,0.315,0.0,0.145,0.725,98.112,audio_features,4U6XjwaCi2ULYgTz8fU1zU,spotify:track:4U6XjwaCi2ULYgTz8fU1zU,https://api.spotify.com/v1/tracks/4U6XjwaCi2ULYgTz8fU1zU,https://api.spotify.com/v1/audio-analysis/4U6XjwaCi2ULYgTz8fU1zU,186875,4
0.676,0.702,7,-5.94,0,0.0373,0.143,0.00918,0.0687,0.747,120.005,audio_features,2E9plj0TNfiIPoHkJayH58,spotify:track:2E9plj0TNfiIPoHkJayH58,https://api.spotify.com/v1/tracks/2E9plj0TNfiIPoHkJayH58,https://api.spotify.com/v1/audio-analysis/2E9plj0TNfiIPoHkJayH58,225640,4
0.728,0.651,11,-6.624,0,0.0509,0.266,0.0,0.0723,0.816,150.134,audio_features,4fk2zvjAL2gbj3B2d9UiL6,spotify:track:4fk2zvjAL2gbj3B2d9UiL6,https://api.spotify.com/v1/tracks/4fk2zvjAL2gbj3B2d9UiL6,https://api.spotify.com/v1/audio-analysis/4fk2zvjAL2gbj3B2d9UiL6,159000,4
0.579,0.665,7,-11.933,0,0.0533,0.0898,1.52e-05,0.167,0.592,93.992,audio_features,1Io7GCMvMBxvUkhzgrdspp,spotify:track:1Io7GCMvMBxvUkhzgrdspp,https://api.spotify.com/v1/tracks/1Io7GCMvMBxvUkhzgrdspp,https://api.spotify.com/v1/audio-analysis/1Io7GCMvMBxvUkhzgrdspp,248298,4
0.551,0.683,0,-5.4,1,0.0368,0.0789,2.1e-06,0.201,0.563,130.745,audio_features,0MWWwPMfS5DkvW6H6NftKa,spotify:track:0MWWwPMfS5DkvW6H6NftKa,https://api.spotify.com/v1/tracks/0MWWwPMfS5DkvW6H6NftKa,https://api.spotify.com/v1/audio-analysis/0MWWwPMfS5DkvW6H6NftKa,254503,4
0.7,0.726,1,-5.39,1,0.034,0.415,0.0,0.0887,0.787,87.968,audio_features,3tT05f3THMwfIL5VUnsPSG,spotify:track:3tT05f3THMwfIL5VUnsPSG,https://api.spotify.com/v1/tracks/3tT05f3THMwfIL5VUnsPSG,https://api.spotify.com/v1/audio-analysis/3tT05f3THMwfIL5VUnsPSG,207533,4
0.327,0.655,2,-6.513,1,0.0341,5.06e-05,0.44,0.292,0.126,149.932,audio_features,3nAlUBhcNPRc7M859ovfWR,spotify:track:3nAlUBhcNPRc7M859ovfWR,https://api.spotify.com/v1/tracks/3nAlUBhcNPRc7M859ovfWR,https://api.spotify.com/v1/audio-analysis/3nAlUBhcNPRc7M859ovfWR,249664,4
0.486,0.873,9,-5.164,1,0.0385,0.0383,0.109,0.367,0.463,110.064,audio_features,2SxzJYopKzLjYClU5a74pp,spotify:track:2SxzJYopKzLjYClU5a74pp,https://api.spotify.com/v1/tracks/2SxzJYopKzLjYClU5a74pp,https://api.spotify.com/v1/audio-analysis/2SxzJYopKzLjYClU5a74pp,244693,4
0.605,0.61,0,-9.838,1,0.107,0.448,0.0,0.253,0.334,149.934,audio_features,49HBGCFRZYN3VciujvA9GK,spotify:track:49HBGCFRZYN3VciujvA9GK,https://api.spotify.com/v1/tracks/49HBGCFRZYN3VciujvA9GK,https://api.spotify.com/v1/audio-analysis/49HBGCFRZYN3VciujvA9GK,179700,4
0.672,0.821,7,-9.913,0,0.045,0.0522,0.0024,0.205,0.545,128.07,audio_features,0auJOS36CSz1DYKXXhIVsx,spotify:track:0auJOS36CSz1DYKXXhIVsx,https://api.spotify.com/v1/tracks/0auJOS36CSz1DYKXXhIVsx,https://api.spotify.com/v1/audio-analysis/0auJOS36CSz1DYKXXhIVsx,187944,4
0.705,0.727,8,-4.524,0,0.0386,0.0341,1.03e-05,0.428,0.762,120.031,audio_features,4MOUAKzdy6wa2AJHuuxIi8,spotify:track:4MOUAKzdy6wa2AJHuuxIi8,https://api.spotify.com/v1/tracks/4MOUAKzdy6wa2AJHuuxIi8,https://api.spotify.com/v1/audio-analysis/4MOUAKzdy6wa2AJHuuxIi8,200133,4
0.773,0.494,2,-8.657,1,0.123,0.224,0.0,0.0852,0.666,149.944,audio_features,4kDATnqLJm6G2YMzJQ9o6F,spotify:track:4kDATnqLJm6G2YMzJQ9o6F,https://api.spotify.com/v1/tracks/4kDATnqLJm6G2YMzJQ9o6F,https://api.spotify.com/v1/audio-analysis/4kDATnqLJm6G2YMzJQ9o6F,192000,4
0.763,0.837,0,-6.118,1,0.0281,0.00229,0.308,0.266,0.828,115.983,audio_features,6oTXEnnr58SwMQfHGJMUdD,spotify:track:6oTXEnnr58SwMQfHGJMUdD,https://api.spotify.com/v1/tracks/6oTXEnnr58SwMQfHGJMUdD,https://api.spotify.com/v1/audio-analysis/6oTXEnnr58SwMQfHGJMUdD,186083,4
0.471,0.626,1,-6.174,1,0.124,0.0871,0.0,0.059,0.466,107.312,audio_features,5KwjUHz36Plypy55iA3kiR,spotify:track:5KwjUHz36Plypy55iA3kiR,https://api.spotify.com/v1/tracks/5KwjUHz36Plypy55iA3kiR,https://api.spotify.com/v1/audio-analysis/5KwjUHz36Plypy55iA3kiR,235822,4
0.806,0.574,5,-9.058,0,0.562,0.0511,0.00216,0.114,0.539,169.786,audio_features,4x8QEJimYt8XMOPkMjjjum,spotify:track:4x8QEJimYt8XMOPkMjjjum,https://api.spotify.com/v1/tracks/4x8QEJimYt8XMOPkMjjjum,https://api.spotify.com/v1/audio-analysis/4x8QEJimYt8XMOPkMjjjum,163848,4
0.774,0.506,4,-7.844,0,0.0448,0.0565,0.0013,0.101,0.637,152.032,audio_features,6eQolbPBp2XwMmXoskIWls,spotify:track:6eQolbPBp2XwMmXoskIWls,https://api.spotify.com/v1/tracks/6eQolbPBp2XwMmXoskIWls,https://api.spotify.com/v1/audio-analysis/6eQolbPBp2XwMmXoskIWls,189283,4
0.715,0.401,10,-13.17,0,0.0317,0.417,7.69e-05,0.195,0.478,115.98,audio_features,1zZjHLyIpcLaZF8U1gM5YS,spotify:track:1zZjHLyIpcLaZF8U1gM5YS,https://api.spotify.com/v1/tracks/1zZjHLyIpcLaZF8U1gM5YS,https://api.spotify.com/v1/audio-analysis/1zZjHLyIpcLaZF8U1gM5YS,179483,4
0.733,0.271,0,-9.911,1,0.0359,0.0671,0.0,0.15,0.209,120.018,audio_features,7iCWb8PDh8bf9INaw9o5lW,spotify:track:7iCWb8PDh8bf9INaw9o5lW,https://api.spotify.com/v1/tracks/7iCWb8PDh8bf9INaw9o5lW,https://api.spotify.com/v1/audio-analysis/7iCWb8PDh8bf9INaw9o5lW,173797,4
