track_uri,artist_uri,genres
2SuMoyOaAVBg5AzfKyZaKV,4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
3RIgHHpnFKj5Rni1shokDj,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']"
3VnXfJSIpITDRqvdV0Xe1P,3QTDHixorJelOLxoxcjqGx,"['alternative r&b', 'la pop']"
6hSKLlfC9U1EvFPAmCywY1,3sjyvp2X7RmnTpukzovThH,"['modern hard rock', 'southern metal']"
7vnlY7keoqfJRmdmmm78Ee,1fqzcp3dzZD1YGQ2RT5pYs,"['dark plugg', 'vapor trap']"
42J9WDig33sUHM6VwPuQco,1RJEaGb6EmkD2YkehfRVeC,['canadian hip hop']
48y5VJEYelOWiuOB3WPQBJ,1HPW4jeRjXBFRoUnSvBzoD,['rage rap']
31B7wLv4yvtjDoTTmbnxeE,4oLeXFyACqeem2VImYeBFe,"['edm', 'house', 'stutter house']"
3RpFUptJ1wRye0nzPll7FP,5z2pNh5Q7EUb7JrE81ofhW,"['country rap', 'horrorcore']"
2CEXhYY4cGmjyTyZJw7Wo0,7wlFDEWiM5OoIAt8RSli8b,"['baton rouge rap', 'rap']"
63lCTHGh9eM46t7wTvyrny,6O2zJ0tId7g07yzHtX0yap,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
2bg23J1uQ21CoycbH1mQR2,0iPS5GpwbHSmgNXfGE674K,['political hip hop']
77Tpqyg5yqitbY9j8dT8Gx,1CUeN4GnHAGUk9nAXPorF4,"['atl hip hop', 'trap queen']"
5iMXCDWA4FxPNcOnq0HrpJ,0m5FakHKCQdA7UN0PIzMcL,"['lo-fi indie', 'pov: indie']"
0yowbJnnbTLpr99f9l1uba,7Ln80lUS6He07XvHI8qqHH,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
1VNvsvEsUpuUCbHpVop1vo,7y97mc3bZRFXzT2szRM4L4,"['classical', 'early romantic era', 'polish classical']"
4NVyCPbCkbmMEESIErpRXq,15iVAtD3s3FsQR4w1v6M0P,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']"
2LKOHdMsL0K9KwcPRlJK2v,0pWwt5vGNzezEhfAcc420Y,['weirdcore']
46B0XdZMFs20YDxrNm6rzt,7e14Bh8oZXNRmZxjhhTARb,"['azontobeats', 'ndombolo', 'rumba congolaise', 'soukous', 'zilizopendwa']"
7yMWuJ6JOZ8Joo5gQrNaYA,16kOCiqZ1auY4sokSeZuKf,"['grupera', 'gruperas inmortales', 'musica mexicana']"
1mhwzvD3iVSR1SUOemLAHc,2Pfv2w8a20xzC7Dr7QXRqM,"['alternative metal', 'industrial metal', 'nu metal', 'rap metal']"
60wTHSJ0PxxwZDiSLiFaQX,4pejUc4iciQfgdX6OKulQn,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']"
3sNVsP50132BTNlImLx70i,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']"
