track_uri,artist_uri,genres
285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,"['chicago rap', 'melodic rap', 'rap']"
1quaoU1wjFHLkDXC3bNghk,0pePYDrJGk8gqMRbXrLJC8,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
4pWrvBH0Vnt9hUvion10Yz,2Ah9OuOj7B57gPD1cbwiaE,"['crossover thrash', 'death metal', 'metal', 'new wave of thrash metal', 'speed metal', 'thrash metal', 'virginia metal', 'virginia punk']"
7tUEDtHchueeUJTfEFEhii,2NmK5FyrQ18HOPXq1UBzqa,"['contemporary r&b', 'girl group', 'new jack swing', 'r&b', 'urban contemporary']"
6Im8lpXDMKIvNO3s2zvCax,3b12EGhDU7EhHcuZmMG3oV,['dominican indie']
6D1uWYrXc2zWIhAdyPViXT,0A5iuXJmjOE22RrSIoUMvI,[]
0rrZxwBr5BCz1Ro6dujExg,0DCNKxjCqk8DIFvKnamy7j,[]
6htFW27bj24ygNqMIJ6jQu,2TT9LGQnYdCGOSwVoX5gjv,[]
0Xlne6EwDCM8qpBnIfvwUm,5l6N2hoIaP7snXdjnCULvk,"['banda', 'musica mexicana', 'nueva musica mexicana', 'sierreno']"
1Z7C8ClE8UEaH70jCCeJH2,5me0Irg2ANcsgc93uaYrpb,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
6homYLJ2nbF5izfEbRrfVC,1VGRi6hlsYcOhKut02Tqkt,['classic texas country']
2kVtMvrlcK5SRxZvdHgTzn,5C4PDR4LnhZTbVnKWXuDKD,['colombian pop']
4KARzMpy2vywGKvPJKv3Zf,5yxHEAHCycoL1ovfQSxeZm,[]
3sDE0wRtOcoE7jc6KWzmXb,4V24k5PwAoVRcfSN6bep12,[]
0K2rV3vi4Kcn0a60XkiFkK,7dTlDQGBnl0lY4Yindh1GT,['anthem emo']
78MI7mu1LV1k4IA2HzKmHe,5V0MlUE1Bft0mbLlND7FJz,"['adult standards', 'jazz', 'jazz blues', 'soul', 'swing', 'vocal jazz']"
2LVgdv5CFLEsFEh7BlRuDO,1w5Kfo2jwwIPruYS2UWh56,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']"
5OQsiBsky2k2kDKy2bX2eT,7jy3rLJdDQY21OgRLCZ9sD,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
1lV3QHHMAQt0Kc1ioZq2MP,1mcTU81TzQhprhouKaTkpq,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
5CeZQoX8QWSKk8OGHNo7k9,3hYtANQYrE6pd2PbtEyTIy,"['musica mexicana', 'norteno', 'ranchera']"
4kxV1n6tEDndYHcnQX42wd,5nGIFgo0shDenQYSE0Sn7c,['alternative metal']
4TlbZgqxhJ6uN3tpVyjw90,5WUlDfRSoLAfcVSX1WnrxN,"['australian dance', 'australian pop', 'pop']"
1pzK8jo9ObHhSJLq11Mjem,0d5rJSCHZBNsrQTSXPgFLy,[]
3coeo9H305LiuDbXXn9ANe,2tjnvrUmP46XNjFh9V0NGc,"['australian post-hardcore', 'deathcore', 'melodic metalcore', 'metalcore', 'nu-metalcore']"
1DH4YwHHGBkWO8dX3JISjl,4F84IBURUo98rz4r61KF70,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']"
0OIrQ5vRVGi8NSLVCR8tYt,2Ns6TBkHSTcOdvnH11jpfe,[]
4GIsskMpViPkt0uzPJTJSp,5me0Irg2ANcsgc93uaYrpb,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
5jFBnO5BNh88ncexSAQrTt,1J1DiyVfll4d0cos64VSZb,"['rune folk', 'viking folk']"
4lsHZ92XCFOQfzJFBTluk8,3wVXTWabe3viT0jF7DfjOL,['pop r&b']
2IbbPqpU1uchOWCMULOuJD,4C20AUsp5T2VNHmzSTSzYn,"['bay area indie', 'doomgaze', 'gaian doom']"
5w7wuzMzsDer96KqxafeRK,6qqNVTkY8uBg9cP3Jd7DAH,"['art pop', 'electropop', 'pop']"
3ZGIZOg6juy0TkF1Gy8Gzg,5szdY7KaSi7epwyffrbV8c,"['indie soul', 'indietronica', 'nu disco']"
5aJ1M43pinROpwaPnO8KRj,0elWFr7TW8piilVRYJUe4P,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
5HfbItAfFSqHGTSpvx4tps,7tfMXCJjgY3u1okeNj4Xmx,[]
6vOQUrwsokMFDQLbgRDhV8,1U1el3k54VvEUzo3ybLPlM,['colombian pop']
0Bv7O6fmZk3GrNQFYJaXPn,0IEzMvarfVycBJAXjjEZOL,['rap canario']
3wn8nOygkHLUQ9dlXM1rKW,3qiHUAX7zY4Qnjx8TNUzVx,"['pluggnb', 'rage rap']"
08WxQNBCa0Zn5ey4RSmz3Y,3XUSSPMccIhcVTQ2kOHJPn,[]
4ESWJepzBtY2lR9oZDYVaP,1lc8mnyGrCLtPhCoWjRxjM,"['aussietronica', 'australian dance', 'australian indie', 'indietronica', 'nu disco']"
2Ca8ruXRZhZe81W5Loh0Ob,7gjAu1qr5C2grXeQFFOGeh,"['indie rock', 'indietronica', 'modern rock', 'neo-synthpop']"
0c0Z5agmnSibjIWjdZV6R1,6kBDZFXuLrZgHnvmPu9NsG,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']"
5Bw8nfHuTS1g5gJxMIBOPs,1uig4p9qSQpIxEa3Uap7oE,[]
3Zwu2K0Qa5sT6teCCHPShP,4UXqAaa6dQYAk18Lv7PEgX,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']"
5Pg4qYTcvCUBBq3jBhKq0t,4VMYDCV2IEDYJArk749S6m,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
2avv4GhyVCe4dBd78KidmY,2EJ5MRZCzpHSSNNEpTx9Kb,"['classic texas country', 'red dirt', 'texas country']"
0G8lJlDBl2nxaKx4Rj8ICR,7MbmKsnvXjl4GA7Dr27kko,['christian music']
1aZUjsrwzox83lESx0DjAL,4O6KqCW3WUncBfaan8SYDe,[]
0EJ3Kofm9hYq3hL4VZ881G,3MdXrJWsbVzdn6fe5JYkSQ,['trap queen']
5kt9h2C7YmOWX4f4TeYacC,2KAcGNHkwCFJb7w19oaqmU,"['neo r&b', 'popping']"
7EiZI6JVHllARrX9PUvAdX,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
4ww5FBITwO0DspRmB0uYAh,0YFtoUUEDJv4QYVtOO7JLn,[]
1qEyqHR1xsj2MC4Qy0dsaI,0jJNGWrpjGIHUdTTJiIYeB,"['pop rock', 'post-grunge']"
4sh8PiGNm67BfgUkd7iQFH,29XOeO6KIWxGthejQqn793,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'indietronica', 'instrumental hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky']"
517rsPDbVf4yTZA2wtStRT,1jBoSSrbz9n4ehQWA4cZgB,[]
4paTIojVRwNvVfS70Q0nvT,3ddT1Q3KQAm1G7UcIfz5KJ,"['cloud rap', 'emo rap', 'melodic rap']"
1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
33JcUj9qQDayKswunZP9ar,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
3xYvDtt9IxWn6xJNapCv9u,6fxyWrfmjcbj5d12gXeiNV,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop']"
6fKCS8DEO5YfmbDOQ6lwKv,7xG9iqFOBgVbssVYyPuPyn,['noise rock']
4pSUxkUKeWFyFNkzl7XoBU,2c9O21YLFy4tFI9zCVhbFg,[]
1k2wpoh1lyf4lNBUFtdLNK,4opTS86dN9uO313J9CE8xg,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']"
0uaJBwwtP6FMqdDpHYNOk0,0mRwlobkMJCn8G51R9oYZw,[]
2hZTeA6c94dBoiuGcBv3R0,0TnOYISbd1XYRBk9myaseg,"['dance pop', 'miami hip hop', 'pop']"
3bMNprrp2JDKZsGbiXpsJl,3ipn9JLAPI5GUEo4y4jcoi,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
3vagPK7CafgQsOh6yCQXhf,7x5Slu7yTE5icZjNsc3OzW,"['salsa', 'tropical']"
6tMIiFeZMw1OB3aPEFl4Z2,2cnMpRsOVqtPMfq7YiFE6K,"['album rock', 'classic rock', 'hard rock', 'rock']"
0kjroUpjoVG4Y4fVkCzkIP,0GdzQJqgRL5SHp7kXOKba0,['christian hip hop']
38KeSzb6FZYSogDXpc7xz8,36QJpDe2go2KgaRleHCDTp,"['album rock', 'classic rock', 'hard rock', 'rock']"
04LBrIpRYsUgO7Kp1FX62c,3yRZJIcH2BL48CfDi4Hs5B,[]
5rTSxcZRIWPw4IdnwBps9i,3zZ88AwlTwfCJkowsFCvLA,"['detroit hip hop', 'detroit trap']"
44gNRfLj5mGO6HELh7Ub67,0EeQBlQJFiAfJeVN2vT9s0,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4N9YvASsNimNYJmSAVHA9f,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']"
5dfTPMTMjMAW1CwxSwzWb5,181bsRPaVXVlUKXrxwZfHK,"['houston rap', 'pop', 'rap', 'trap queen']"
3M7ctH4O1hTwRZLGxskwjK,137W8MRPWKqSmrBGDBFSop,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2XvrMHbSO077Ajg7QTTNdY,7jy3rLJdDQY21OgRLCZ9sD,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
14UzhtAQyCRGsuSjInmiJi,6TIYQ3jFPwQSRmorSezPxX,"['ohio hip hop', 'pop rap']"
2iLgHSA5ar3kJKUWvegGPm,3Nrfpe0tUJi4K4DXYWgMUX,"['k-pop', 'k-pop boy group', 'pop']"
1oVrh6B1s7A2EIFL89oV81,1wv69Eko4s74QsXAVcTw4v,[]
7N1Vjtzr1lmmCW9iasQ8YO,6O2zJ0tId7g07yzHtX0yap,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
6z8jVzCr27g2wnWEmK1udW,0OMJR0LjjKv21qNvICTgbi,['dirty south rap']
2T2knVSbMmqPpI4bSdChuV,1HTnNmldrSruFvjSz4zhFy,['orebro indie']
6g16vHccOYlWYbRcTsn5Iq,2xFMF2qGICAFXSX2Sb6DA4,"['hardcore', 'nyhc']"
7qGzgOQYxfLbQGqZTiVqTl,5ie2SvXgvXlTpyqkwLtSd7,['swedish singer-songwriter']
0LtOwyZoSNZKJWHqjzADpW,5INjqkS1o8h1imAzPqGZBb,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']"
1wjhlsJ05GWT0J1qE8dT6d,1NaQOKgddaJipUtmptb7GI,[]
1NxZp8uYShqpkxcyaaLUKs,0ONHkAv9pCAFxb0zJwDNTy,"['gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
4iYQUKxKwOOm6X2R7ALPix,1By9QBFnjZAoI83BZppHlt,"['contemporary country', 'country', 'country road']"
1uxNeN5106dIHNA0iNKaNX,7dOBabd5O4CvKrg4iriHTM,['nu metal']
3nbCTU4k0l68vml8nDajwU,7wiOKrtPg196Hh90CdoKPi,"['cumbia andina mexicana', 'cumbia sonidera', 'musica mexicana', 'norteno', 'ranchera', 'tropical']"
5chgte6PLqxDVWXIUhVwBn,4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'pop', 'urban contemporary']"
1SKkHYkGqhadpciJKXfRhU,13y7CgLHjMVRMDqxdx0Xdo,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
3rwCc7m5PtW3AokesJ4K7P,3luonLzvSOxdU8ytCaEIK8,"['russian witch house', 'witch house']"
5TEib5VIhLhDVj3pmoeK7W,6TIYQ3jFPwQSRmorSezPxX,"['ohio hip hop', 'pop rap']"
0rNM8dIliSXJ1DhcAdYah3,3Lg3FGwBxOGuefqekQzRUf,"['alternative country', 'folk', 'new americana', 'roots rock']"
2AsTgVcWojYwQAvzgacYWy,3RNrq3jvMZxD9ZyoOZbQOD,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
3KyKxJ4P3pVCgaZwaq2rUC,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']"
1tDM9ElAIOimEPBEnkXqe2,7jy3rLJdDQY21OgRLCZ9sD,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
0OdhXa7q6YKIvoAoSZ5Oei,1SHRTo5tL8UoXleuYLyHDF,['musique urbaine kinshasa']
785t3poQsvdkSeH5xGA9R4,5Qi4Bb7a8C0a00NZcA77L0,"['detroit hip hop', 'gangster rap', 'hip hop']"
1t0bqJeakPn6AkJgKoJgsW,1FJDY08xe8rRXdXjLhgnUN,"['indie salvadoreno', 'metal salvadoreno']"
7hWlUt8L0rNx1Q8RZnUVQz,4SsVbpTthjScTS7U2hmr1X,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
2un9jxJPAhgbpeaVJohBya,4qwGe91Bz9K2T8jXTZ815W,"['dance pop', 'r&b', 'urban contemporary']"
3gviKKeAeY2DP2tWH61WRC,1BjdCHWqVEwBktJLHOUhmk,['stutter house']
4bFqvbVbv78SP8coiq4YKb,3FrwRPukUlwaunBfwLdBLf,[]
1uZFZTvPbjEXcoXNB0mG6y,2hl0xAkS2AIRAu23TVMBG1,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']"
3QVe9UnTWQFEoKkkoQLvUo,0wz0jO9anccPzH04N7FLBH,"['chamber pop', 'dream pop', 'duluth indie', 'melancholia', 'shoegaze', 'slowcore']"
5Do0RgImAao120hKTxnhW8,6i3sYlO1zUHf5IWHpXt4Sl,"['canadian contemporary r&b', 'indie r&b', 'montreal indie']"
1wOysENfm0SCfU2D1p8t33,1XQsgVzNS0kjKK4Or6qW2v,[]
1tVwKHwJ5OfNGIyAuM8HLL,6kQWPGBItT0oMCHZy3M9DN,['cali rap']
0AL8Zvcjnk4ahX4KrjsGdz,29fyAsYdzkCIH96xB40um1,"['industrial metal', 'neue deutsche harte']"
0M04TUuCrFyStc0CSFFoaU,5cM1PvItlR21WUyBnsdMcn,"['contemporary jazz', 'indie jazz', 'indie soul', 'jazz', 'modern jazz piano', 'neo r&b', 'neo soul']"
0PKmDncVOiNQLO6D1P6PXi,7CckquWatDQSr3PFKkjM8M,['movie tunes']
496rpEkcC5XZNDLwIq65Wy,6kw9NLPmn9FdQq0gAIx0Bj,"['deep german punk', 'skate punk']"
1Hezl8gsPpfK3N2by41Wxb,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']"
77bCgbwirSDVeBGHxg00A7,3qm84nBOXUEQ2vnTfUTTFC,"['glam metal', 'hard rock', 'rock']"
2qbgcxEMIZgyHAySxxHywc,25uiPmTg16RbhZWAqwLBy5,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']"
1UGMu0Tf5nmKoYIPPztbQQ,0z4gvV4rjIZ9wHck67ucSV,['dance pop']
4ZiYvOkVLsuI9ccxMrltCL,3fRPt5kKn2lETY48z6kigv,['uk alternative hip hop']
07p6UZlS4uRwWEMtm61ftM,3iZ4FWTAjIRDhQI9El9dlR,[]
4tQofG51E0juZBBVr6pral,0Q8NcsJwoCbZOHHW63su5S,"['trap latino', 'urbano latino']"
2QUlMbvD9bL8wHqfsoqoet,7Ln80lUS6He07XvHI8qqHH,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
7xE3HkKaZFhtzrt2FiwNOd,0DwdA5ZgTJcIQ2uIhc110D,"['cantopop', 'hk-pop']"
7DkzLcSXS4KhSvbvIJja3M,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']"
1MBAh6RNBAhKFx4DJVOwQi,2foqD2TkQZ0088qEazoEKp,[]
0eZBeB2xFIS65jQHerispi,3TOqt5oJwL9BE2NG9MEwDa,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
2WXaiATv357XhDFLRH5bKg,7lsnwlX6puQ7lcpSEpJbZE,"['alternative r&b', 'escape room']"
4NoqvSeTSVWO3vXG5IpdFw,3HiuzBlSW7pGDXlSFMhO2g,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
6eL4K2p6BuOtHD2CNqYMYH,1VPmR4DJC1PlOtd0IADAO0,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
1VjWz1o1Wy018QjuqqxCy3,57ECHpJQacYJrKhz2ru8gL,[]
1Mza2sr6tPhy6jjI3HB9fW,20wkVLutqVOYrc0kxFs7rA,['canadian contemporary r&b']
4ssI3CWZrlBJYBjK8jGO5f,6fxyWrfmjcbj5d12gXeiNV,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop']"
3BfwBdGA2wPC4CUeQfoAEf,1TJbmc7jTpw78GKCiMpvDh,['san marcos tx indie']
4hNgMLdda6VpNHUKdgmRMU,2datC2OML2YxykP6vnDRmg,"['alternative r&b', 'indie soul', 'jazz pop']"
4WghJOMjDpGdlk3b8aJIgy,0cGUm45nv7Z6M6qdXYQGTX,"['pop', 'r&b']"
4N9QsmvQJcGwJHAmDmBttU,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
3IPGG5Niex4hGlXFOYWzp9,6QtgPSJPSzcnn7dPZ4VINp,['chicago rap']
6eielVl0GbJPRSQpugYEpE,2Q8bwUCkVXLkRtsuLaXsMl,[]
50F3B64hH1ljmMoV9gaUOo,0owrNlxvcLL8KI0U5sYBUb,[]
5TmFTHZp7HjBXjjsFvCY6h,7vb7VLDqpLTlAy1ctTMR5d,"['disco house', 'vocal house']"
4Tbuy5jopheaZD9ea2UmBG,6OwOuTjrLVrlMH1nxxIjbT,"['alternative hip hop', 'boom bap', 'detroit hip hop']"
4RsEwQAdReMMVLlGfNHfyu,30hElzuHCZ1qzCl364SHma,"['dancehall', 'jamaican dancehall', 'jamaican hip hop', 'traphall', 'trinibad']"
4jTyuckLPx2LUfo2Dm8CYd,5bHjVR4F2Tfq4Ha6x7K6wU,['lullaby']
0lyZyn18awzOJuVM7qzCmd,3hTffafUYLLgO4yuPAxb5U,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
0K7XjmTNFwQ2qwHn4MjlDx,2sBv30RzdeMVPoBXbzjIo5,"['dirty south rap', 'philly rap']"
54YY9VsZn8sbwXht0VAKZB,2RhgnQNC74QoBlaUvT4MEe,"['garage rock revival', 'indie garage rock', 'indie surf']"
