track_uri,artist_uri,genres
2WM63pILSg6VzgCnu0OU6K,2x9SpqnPi8rlE9pjHBwmSC,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
6Dk5fHTvH897XrVzCO64Mx,4V4Z3qMCwYofWHtip6ePF6,['yacht rock']
2b9lp5A6CqSzwOrBfAFhof,6ZLTlhejhndI4Rh53vYhrY,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'nu metal', 'rock']"
3Gqocyx8AWvgdK630V70HM,0u6b6Qa5VJEvr3SgzzeVOB,"['chicago rap', 'gangster rap', 'southern hip hop']"
5MNXpequ8iYhneHwvwY3yb,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
4kkYV6oQrS0XZ12oQdzWqd,6rPgMyrhTQgfLkTQF4JRtk,['trap queen']
4HIBFkvEzvh1dCSJLWrs3h,4RVnAU35WRWra6OZ3CbbMA,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']"
5lI6k5j7a25q3IrtAEe0JF,4qBgvVog0wzW75IQ48mU7v,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']"
6qoeUxl7g08WXZlOFOvuOD,51fK1NHi5zj3lFmoCubo1D,['indie hip hop']
3ow0TQVttXQF8rLckmXgRx,40Yq4vzPs9VNUrIBG5Jr2i,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']"
3EljA6RvIAONil1ww5fVxE,0oLhUZmnf5X9ZFeVvkiuTg,[]
6gpZSI0xEMTzleBc5ykOVA,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
4EETgKkkLxXrsrc0q50K1P,6zLBxLdl60ekBLpawtT63I,"['classic texas country', 'contemporary country']"
4icIWz2jQbEbeIYVWDfTZa,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
4LiQ8uAynrXFWY0vimnAa1,360IAlyVv4PCEVjgyMZrxK,['r&b']
76sibesXVaJb9jmJthFigQ,2VGkjfVKcUpiwONd9ZxECr,[]
1e6i6WC1SW5w6e5u5izQ19,4vATWjWf6AYUj0tyKD6sDM,"['polish folk metal', 'polish metal', 'slavic folk metal', 'slavic metal']"
0IPKskRI33eRXjUhNUr9b5,4o0pNHbyj36LPvukNqEug0,"['neon pop punk', 'pop emo', 'pop punk', 'tempe indie']"
3TWCR7kV2bCZx50jTw8ftQ,11j2Nlxhd1gwjpm82UA6U0,[]
7fp8JPgoYQ9xHkg4Mb43Z7,4vQV1LCGBdYAt5rIIPjSFZ,"['bachata', 'bachata dominicana']"
4jA9iztK8seGSGo05lJ0Cu,26s8LSolLfCIY88ysQbIuT,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
25aTcw734DDdb78Av3xz4B,22bE4uQ6baNwSHPVcDxLCe,"['album rock', 'british invasion', 'classic rock', 'rock']"
5BdiprSBqgkULtloEFbhfF,74NBPbyyftqJ4SpDZ4c1Ed,['modern alternative rock']
0nnyM9oOZsbfztg3IGAuCY,4UWlpzLFbNdlaRXuZeTPlH,"['hardcore punk', 'melodic hardcore', 'power-pop punk', 'punk', 'ska', 'ska punk', 'skate punk']"
5Xak5fmy089t0FYmh3VJiY,1w5Kfo2jwwIPruYS2UWh56,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']"
7L7btVotdeZWkRo4by9TAh,6VKjnbMM318hxHNVwKBxgO,[]
5I67IXwHIMi0svzyp7GxUe,74CcYmmNeHKe5PrZaISk8e,['alternative r&b']
3ZvjNE8Z5gQM68AU6S0d7h,67meObnM9NdAyCO373aaEp,"['bakersfield sound', 'classic texas country', 'memphis americana', 'outlaw country']"
2sA3V6IQVkdO8FhWh7ZCMN,78rUTD7y6Cy67W1RVzYs7t,['bedroom pop']
1lWQJUci7raEuAKf4sxd9Q,5yxHEAHCycoL1ovfQSxeZm,[]
14mwvukLGw4ZkfPbLMH9QV,4eBihl85rwd3X8CPxM3vhI,[]
6oKeVXkFW8W91cyoWVgRHE,0GG2cWaonE4JPrjcCCQ1EG,"['indie soul', 'uk dance', 'vapor soul']"
0uKwnl3d83EydnjXpYotbX,4m1i53DaEliWzSkSFwqv5W,['scorecore']
3RF8xCJWrEXBqyfRBxh0jj,55qiaow2sDYtjqu1mwRua6,['boy band']
7m6UCpVtgKo01gbzmzHofx,19zqV9DV3txjMUjHvltl2D,"['emo', 'neon pop punk', 'pop punk']"
4mhOigdD9sBN0vRo2ltbB8,6mQfAAqZGBzIfrmlZCeaYT,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']"
3tXztMiRtWvLDrwJUEfd2o,1w5Kfo2jwwIPruYS2UWh56,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']"
6Mp9HT5VbhliOB0nizJw8c,1BZzsIaJrwVhoY4oNnAGjr,"['jangle pop', 'power pop']"
4MPTj8lMMvxLwT3EwuXFop,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2yzPBlE5UXK2sqvnNM9QQ0,2ycnb8Er79LoH2AsR5ldjh,"['art pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
2u0WwTRYIjLL0RvtJkf5IH,4Q2hTDZYFCohf17D5GvkIb,"['cali rap', 'west coast trap']"
5BE9B2FiFWBbBdoIQ1m1UP,1dKdetem2xEmjgvyymzytS,"['musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']"
7HBLrEvt1q3GnklF3jwYKI,5a2EaR3hamoenG9rDuVn8j,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
0j1VxrPkMyFGvz0jZzxUoZ,0eHQ9o50hj6ZDNBt6Ys1sD,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
4pqYf5eVYFpesyKlrFGNTE,2jomvyAKdqYYimeLl3XcdZ,['trap queen']
7kJlTKjNZVT26iwiDUVhRm,6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'uk pop']"
56Orv9bRGqgQxtVvkxjVud,2qAgO1fmg936BPG08NvxPk,['christian hip hop']
67CBfkyYXjMtPSPTstov51,4BkdqpIEhl0tKZ5xpAo5pR,"['rune folk', 'viking folk']"
3AmzoRYoR1KXrRINtLGtgS,462nupUEOdtYIKq5h3tL7P,[]
6w8ZPYdnGajyfPddTWdthN,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']"
79ADanDPMKL9FdjJmdtNj5,73sIBHcqh3Z3NyqHKZ7FOL,"['atl hip hop', 'hip hop', 'rap']"
6ynrKyFuLEVeSk6QiJsYhB,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']"
27xdbLOIQOd3wdAsDCbvBz,00me4Ke1LsvMxt5kydlMyU,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
6cFLGasr7e7OBQH4fulFCz,6nY7irLhT80qUxAw4kKUf5,[]
3HAUmMHd5OV8YnoV4a4wcp,2UFqwY8A3PLcx8pAkg9g5P,"['latin pop', 'ranchera']"
5nSXjtRmTY22UHwf2qZOCX,1jeYbk5eqo6wgsQPjLeU5w,"['alternative rock', 'anti-folk', 'chamber pop', 'countrygaze', 'lo-fi', 'melancholia', 'noise pop', 'outsider']"
4WMCllwqU4hot6yqJcxWoH,1Fr6agZ6iSM5Ynn2k4C8sc,"['alt z', 'brooklyn indie', 'dark pop', 'electropop', 'indie poptimism', 'metropopolis', 'nyc pop', 'vapor pop']"
6AshXllQhobwSXsdpgp41w,5Matrg5du62bXwer29cU5T,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']"
3oQomOPRNQ5NVFUmLJHbAV,4ogvuDRerGhZfSf7TtzHlr,['hawaiian']
2Y1qcW4b9aVRnX1fHaVvxY,2B8mbONjmLnXk4wpqF5UPQ,"['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno']"
62uXsTJFYiq1HahtVDXnXZ,4qwGe91Bz9K2T8jXTZ815W,"['dance pop', 'r&b', 'urban contemporary']"
6ydWUkitVqMOvXWuZl9CDm,6dAtGAnHCQ1ujMUZ9Ep82k,"['jazz', 'jazz funk', 'jazz guitar', 'soul jazz']"
0P9lyICk63dqZSqXV2HBP0,4qXC0i02bSFstECuXP2ZpL,"['pop rap', 'westcoast flow']"
75FAk9JQHHLecKEZ8OZxpK,18YelxQioKKPXK1PE5hh1n,"['classic soul', 'disco', 'funk', 'p funk', 'post-disco', 'quiet storm']"
2H0nOH0pgs3DBoPoR852cC,2hUkfSXyuDfQbUeNOShRiz,"['classic soul', 'disco', 'funk', 'p funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
1qWnNQKd67WhS3GONoapyx,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'lgbtq+ hip hop']"
3nutmkHFVHYY24pQBGxYX8,5SXuuuRpukkTvsLuUknva1,"['hip hop', 'rap']"
1rkpNfn7l4PcAreJwht9JO,6rJqqRce0Kvo2dJUXoHleC,"['contemporary country', 'country', 'country road', 'country rock']"
3BxWKCI06eQ5Od8TY2JBeA,6wPhSqRtPu1UhRCDX5yaDJ,"['dance pop', 'girl group', 'pop']"
7GmiJVBAzWNikX5VkNQg85,7ysDgZ3JkblCgOsDTJWttt,['movie tunes']
0SfcG65T1KKCj5NQffpzQR,0jOs0wnXCu1bGGP7kh5uIu,"['brazilian boogie', 'brazilian soul', 'mpb']"
2GtbaovnGwV3oCDzmr9gey,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']"
1wXrDRwqtHYDgxpFKD84vG,3R1NjO4AFus8NuNRLT8GuF,[]
5DowN2eNOw3JwHCL8LIyjp,2qUgtUPLl9HM3UHM58yeqM,[]
7miy73aP7NFhj8PL7V4VqM,2B4ZHz4QDWJTXPFPgO5peE,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
5bJ1DrEM4hNCafcDd1oxHx,4LLpKhyESsyAXpc4laK94U,"['hip hop', 'pittsburgh rap', 'rap']"
2pY8qifJSLdJQg1uLRYGQw,67nwj3Y5sZQLl72VNUHEYE,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
7BjbTLilJQ2XiQnLkWB7ia,5LhTec3c7dcqBvpLRWbMcf,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'instrumental hip hop', 'psychedelic hip hop']"
41bIQPBE1lFN0mmw6Lmssz,3q7HBObVc0L8jNeTe5Gofh,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
3ANd471zdEaxMXaUEevi5o,771zdcRl4fNL7Ehl3XjBBf,[]
5mqr5kF7oNDdcG01qazSqK,3pIGm1omCcHIb1juBNHspg,"['bubblegrunge', 'indie garage rock', 'indie surf', 'la indie']"
5ESyCtDf5uCX1m3KHSVQcX,26PZG9fA2GSpDe8o2UR2Bt,[]
3mFzIFFFmEXTQs6BDAK2ZZ,5l8VQNuIg0turYE1VtM9zV,"['canadian singer-songwriter', 'melancholia', 'permanent wave', 'singer-songwriter']"
6OEtf9kBSRNOVYAaFWl3Eg,774YcMz0dVdbjA6TNol5MY,[]
2WXelEIMTkDX8VENGdbHfk,6styCzc1Ej4NxISL0LiigM,['uk post-punk revival']
4r0YHR3zvwXER5yrZuKDfP,3KcV1kKG7Y0Gq7xPAGVjkZ,"['afrofuturism', 'detroit techno', 'electro', 'intelligent dance music', 'techno']"
2oDR6BqgQ9iuQguQL30UEU,31VFEohvhOUKrtAONEBhMG,"['latin viral pop', 'reggaeton mexicano', 'urbano mexicano']"
2NoZ0x8crkSRX4dJ8TNNnu,7cBxVCEFbVri903DbHrSam,[]
7p4vHnYXkxlzvfePJVpcTr,73sIBHcqh3Z3NyqHKZ7FOL,"['atl hip hop', 'hip hop', 'rap']"
5695HjhN26tTui2C5ad0eA,3SmyWs7ou3udD8gtM0Z6Vx,"['asian american hip hop', 'comedy rap', 'escape room', 'hip pop', 'trap queen']"
557cxXIeiwh03kI2F2jKdh,5IDs1CK15HegSAhGEbSYXo,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'synthpop', 'yacht rock']"
1OphSB9XrBZqaifhrMXzuQ,4o8bl4jAgjHuDRjDrJeZ3u,[]
414WeEjg3LoKOHpBpBTLoI,0JfrGVffhKwF36QHW9HXOL,"['nyc rap', 'plugg']"
3YAo0Y2zqII53swBtcGvUJ,7uRxlnkvyppjdiZbVM9nzh,[]
0bRXwKfigvpKZUurwqAlEh,1ThoqLcyIYvZn7iWbj8fsj,"['funk', 'quiet storm', 'soul']"
2ysVuXmtSgghzyYijfj7Od,5sRhscbWRXFbjXtSZyfaWY,"['atl hip hop', 'country rap']"
4KvpRMOgYIlbYqvhmS4aUj,4yAE0Z6MYUZkEhzdq8racX,['abstract hip hop']
1CHuM3F255xq4uvNOi7xQH,7HqrSDuI9lHuH1CDismTFg,"['alternative hip hop', 'hardcore hip hop', 'hip hop']"
4A11HoXH8oIUfWtJaTE34T,4nts0oxMT67lVUoi5Kjxrb,"['soul', 'soul blues', 'southern soul']"
7aAEJfIzJUUSRXQNz2JzfO,0fA0VVWsXO9YnASrzqfmYu,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
7j0wS7WQIjyVjOLmozM5AG,6v8FB84lnmJs434UJf2Mrm,"['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']"
2B2qdOxUjkpxZ6L5ugvCMh,76oeXwztPqAxVg9oqozK3z,"['ectofolk', 'lilith']"
7tefUew2RUuSAqHyegMoY1,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
4b1PzI3GX8H6gLy6cFnfIG,1W3FSF1BLpY3hlVIgvenLz,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
6B0TIXBmROWtYdUcMjZXWY,5VCs0J5rQeoPiTbIZN4vbF,[]
2nO4ZGM6lYMZdEqwYYIqdx,1U0sIzpRtDkvu1hXXzxh60,"['afrofuturism', 'alternative r&b', 'escape room', 'experimental r&b']"
60Ih7J2Q1o9shvMC2OAALu,0Ya43ZKWHTKkAbkoJJkwIB,"['liverpool indie', 'modern alternative rock', 'modern rock']"
42OET3VSvNaM4GyDv3Vu8d,07yS50wC2y4DcylK7AkxRD,[]
37vqi0b9BqN0XN7QHLHTQ8,69UypehHabb68utzfjAVlV,"['latin pop', 'puerto rican pop']"
7pqixH8IkInKYNv1A9bhlF,0xccdX954kn4RxZypGF7KH,['grunge pop']
1BSMpVGWs3v5BZKnAQziAc,6VuMaDnrHyPL1p4EHjYLi7,"['pop', 'viral pop']"
6Zj3YsYfj8YTY9aGMDnpn8,165ZgPlLkK7bf5bDoFc6Sb,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
3H3a7z10QCCrqAISXi3IU8,2JSwnwAT1BupAQkhqcRCUw,"['detroit trap', 'scam rap']"
1qQSRy9DjrGh3jtsSCU6B1,1eClJfHLoDI4rZe5HxzBFv,"['australian rock', 'dance rock', 'funk rock', 'new romantic', 'new wave', 'rock']"
5fgh4u5rK2oQZzq7M1SwEA,0lTfi8js2RsrwkmETK9xdK,[]
5dE1yfno7uUJW5cCylWmUE,6UtYvUtXnmg5EtllDFlWp8,"['alabama rap', 'alternative r&b']"
649Zk1kqe5TpkMYSCr0sI6,4rAgFKtlTr66ic18YZZyF1,"['american folk revival', 'folk', 'protest folk', 'singer-songwriter', 'traditional blues', 'traditional folk']"
63bmZnBN1CiJ9sA4qTEe8y,0XwVARXT135rw8lyw1EeWP,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']"
0tgFHDNf2ZNeY1J90oGbUW,1UH80jhsYsFztK0anu2FNS,"['chill abstract hip hop', 'indie hip hop', 'meme rap', 'social media pop']"
67Fcw2M1jlan4ZCWJI6N29,3FrwRPukUlwaunBfwLdBLf,[]
2aWVaW1p2kUc5yuKwBmRJi,2LIk90788K0zvyj2JJVwkJ,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
6wbD7mW8o6fnGk0JOMFOJq,2OUGTXNFUe4WwC4CWpvIal,"['alternative emo', 'emo', 'midwest emo']"
09W3YKEDiMFsX7QxWJm2zX,0ONHkAv9pCAFxb0zJwDNTy,"['gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
7FCDmAel69bzxRkOxbh2dB,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']"
6MR5IBSNfDmiwnrlQpVw4w,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
2qyLvNLktrdc67OgaayqMW,1mcTU81TzQhprhouKaTkpq,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
7zhzzFiASS8lOHLrooBI1t,5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'pop', 'urban contemporary']"
2ph0hzV1kCVhR82E2La4q5,7dnB1wSxbYa8CejeVg98hz,['album rock']
7Iogi1NuInEAxMBOreCB3b,3ggwAqZD3lyT2sbovlmfQY,"['alternative metal', 'djent', 'groove metal', 'metal', 'nu metal', 'progressive groove metal', 'swedish metal', 'technical groove metal', 'technical thrash']"
2919sjFdazH79snBQfS7jZ,2ukziVbiZa3N5eSdUOXgXL,"['mexican indie', 'mexican rock', 'rockabilly en espanol']"
0Hu9X7ipOV8sdHj7YzOppM,6VX2R9L0O0d6qPvqGuIH7b,"['swedish electropop', 'swedish pop']"
1UOkPSjbKAWcHRHzNN7GVx,2EsrWExjluWbK6TFXsz3yD,['deep talent show']
62jiUv5B0Ps4E1s6lAzYyr,0QHgL1lAIqAw0HtD7YldmP,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
3Sf0Fllv929snz88mdtlLr,6O4EGCCb6DoIiR6B1QCQgp,"['chillwave', 'hypnagogic pop', 'indie soul', 'indietronica']"
07UR4kLgos5Dln4vX9pezF,5VTWoYYizcOY3uIKnxeCGI,"['french indie pop', 'french indietronica', 'french psychedelic', 'french rock']"
