track_uri,artist_uri,genres
1MoF2Agl5fwTlSJxG305xT,4f74zXcpU4bgyeIEeCQ26b,[]
3UgduSS2bCMmatRox69u3g,0H1InhXaXQPL1aj0mvHemU,"['classic italian pop', 'italian adult pop', 'mexican pop']"
26SKHsvMoDNRgpKg8klf1r,4kKaAWGdu6WW0W415RWaQA,"['chicano rap', 'latin hip hop', 'texas latin rap']"
0WmoLUqAtbN2IuSGVjL8X5,5CH8cf1MmcMAWBpQLiQ3sz,['high vibe']
7jPNoWAyDdfnzU3mUBI0HI,2rspptKP0lPBdlJJAJHqht,"['british jazz', 'indie soul']"
6m2mY7PWPLsgeHkokojyyw,0ZO6MqNihhYPgCgew2p316,[]
2RmL6juiTzEULPKVkZdjeG,57LYzLEk2LcFghVwuWbcuS,['r&b']
0p1al73xNxNbUzKKSlAfqI,6KYtUc4eOw38D6SC0cwRpm,[]
7yrZCBUokAMTJtOzXSHKYu,7bu3H8JO7d0UbMoVzbo70s,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
3NanY0K4okhIQzL33U5Ad8,78rUTD7y6Cy67W1RVzYs7t,['bedroom pop']
61zkyIkZwG6UTAbbNg97zU,1aW2EHfu09S8SuoikLfF7o,['irish folk']
0rFOs9paloAvEtzwDX1Kmc,6aZyMrc4doVtZyKNilOmwu,"['dance pop', 'neo mellow', 'pop']"
19doORzyzOFARW6I0Fydc8,4ze7HHThfzYo15SuunBKhd,"['ambient pop', 'j-ambient']"
5Kn5jBrNiTF1V5woyKOfkt,1JmAXAbenjeUV9rTxyI9ZZ,['australian pop']
5StrN0F4XI5e0BHP32THhl,3vDpQbGnzRbRVirXlfQagB,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
2RrIl048oqcKjJA7FLd0Qh,7GuUYiGZOzQwq4L6gAfy1T,"['melodic rap', 'plugg', 'vapor trap']"
0qtODBXCDFVwrMFNes78TU,29fUSOyH1ufr9HZbErHpc4,[]
56EgGmUmaV3ZVaWtGHnPVa,3KKNMqQpytpabcDlIbdYSV,['oklahoma country']
2YPs3MUQTGsqiriRqzGolq,1zng9JZpblpk48IPceRWs8,"['salsa', 'salsa colombiana', 'tropical']"
2cV0sXLC40dCLZUX6M6w08,3hEgzEeaZ0hb3UXx1U1JRR,['deep underground hip hop']
0ZlASRpxy18sERKRJPOUB3,4AgZVM5339ZoMyg38nYyYW,"['indie r&b', 'neo r&b']"
6DuxLU1Uqvjgz1S2YdcpbG,14CHVeJGrR5xgUGQFV5BVM,"['brooklyn drill', 'new york drill', 'trap']"
3dDfVmRywNtwB7flbTicZ6,7cTaYwNT1P49mASgKULKab,"['indie electropop', 'indie poptimism']"
4Forev92LuFwlUSQ2dA1Te,4qD6ABoI7PKjZCdTYodIaH,['jam band']
69QHm3pustz01CJRwdo20z,711MCceyCBcFnzjGY4Q7Un,"['australian rock', 'hard rock', 'rock']"
1Qrg8KqiBpW07V7PNxwwwL,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']"
5Sqya98MFN0RHN2oglnTTX,0H39MdGGX6dbnnQPt6NQkZ,"['melodic rap', 'slap house']"
19otsoRPTvReAkZOu556W7,763opp15PhfHpEaiVjM6m7,"['classic texas country', 'country rock', 'outlaw country']"
52PGtJuGEFNVOnRdLac1Av,4yiXkMbxDIZ3jgEG89NSC1,"['country', 'country dawn', 'country road']"
