track_uri,artist_uri,genres
3R1k8P1MrDdLSRhlTaaWAS,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
4X5sGnYrrZpbpGBP8wpGSW,6TC6ZeVdvCuBSn32h5Msul,"['chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'trap']"
2DnyKpPcFpC460wLJeGzOs,0E3pLs4jXz9tDQGY8m1A1d,"['florida drill', 'melodic rap', 'southern hip hop']"
3NESWZpZkCsPKMfZ0uvDRf,1CHx79WailhfSLpBvUvWqt,[]
1tN0m05nf7i9LpFnYJ1i6O,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
1esEeqmNYWui88gbLpB3fa,0wZbdAcNn6AjGlNUZek9j4,['boom bap']
53wEJEYmRgvpAxM0JUgM95,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
6zmOzxSclGHqbmgkjYdBdl,1VPmR4DJC1PlOtd0IADAO0,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
0fa4cTCRbqxo8i9cNNlcxX,1y5jzAFGwRwzBQq7QnqyLE,['maga rap']
027onM1IInwLqghznNadYS,0E3pLs4jXz9tDQGY8m1A1d,"['florida drill', 'melodic rap', 'southern hip hop']"
3wSDDezYRgNgCnTV90ypBk,6QtgPSJPSzcnn7dPZ4VINp,['chicago rap']
4NN6N5TxBO5k9uqu0W4gfQ,5IcR3N7QB1j6KBL8eImZ8m,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4RLGQT98Qi8QWONGBOcddh,34hGRjAlhLH329PCoki7am,[]
5de5oSUFB9KxtDOYUfIwig,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
3Y5NEffJhsOn2q2Rhbw3ke,4bYBV1q22KJiyT0z1pxFLK,['french soundtrack']
3AsPDfysPpXHXm8JK85F3W,5e1BZulIiYWPRm8yogwUYH,"['canadian indie', 'lilith', 'metropopolis', 'permanent wave']"
5ildQOEKmJuWGl2vRkFdYc,7ltDVBr6mKbRvohxheJ9h1,"['pop', 'r&b en espanol']"
429m1vn0UCcmrxuLVulZzf,276kc3wR6o0EgYCSMiHBqz,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast rap']"
4fPBB44eDH71YohayI4eKV,0epOFNiUfyON9EYx7Tpr6V,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']"
2i5vu6GI7mJ2B2pf9gNFhn,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
1cwlkwXO5KI4GZgFmG9OxC,3GzWhE2xadJiW8MqRKIVSK,"['christian metal', 'christian metalcore', 'melodic metalcore', 'metalcore', 'pop punk', 'post-hardcore', 'screamo', 'tampa indie']"
4IFTlLCrZsToaJ3cYlRdpb,2d3VHzlOEwXvmBdS4pzOPL,"['contemporary country', 'country', 'country dawn', 'country road']"
3EUTBXsIqtgriy8mEFsU7P,0spHbv2fw49lDMkbOAdaqX,['wrestling']
15NvWexLBzx8l0anZ6V2Yb,1grN0519h2zYqpRtYbDZAl,['cali rap']
3fyFFq8XcPKIaScnVWoJL9,220xv2aB3dsGxaJI1gGs7l,"['florida drill', 'florida rap']"
1lLCXEoNCObfoSFWG9FxdC,5xYNmNkaWRqu3e5F4UXME8,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
5wJC8qlivbwAx29bnTecSn,0TkqXdyWLsssJH7okthMPQ,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
0Jc8qF1mUPo1A96HE9QxZz,6Ff53KvcvAj5U7Z1vojB5o,"['boy band', 'dance pop', 'pop']"
6lMYDhe7hGnvsCgzXmgFD0,5kCJOXs9tTjmOC3hLgd0ep,['epunk']
6sLohu3lQbmMhYVnb6OTvw,6fcTRFpz0yH79qSKfof7lp,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive house', 'progressive trance']"
1kINLseIy6cqaRZQSI7sPH,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
7ncRHWKa9bZS2RlTWVVjQM,586uxXMyD5ObPuzjtrzO1Q,['edm']
3REnVcPtMXDxR4g8sZ4QtM,5wPoxI5si3eJsYYwyXV4Wi,"['hip hop', 'virginia hip hop']"
0erWz20ZejKi8WRNoeNQjJ,1w7GLktHE8w0aEhhaZ0QKB,['dark trap']
4f7BNSy2ZVeabUJtjTX3kP,0huGjMyP507tBCARyzSkrv,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']"
7jJ32IueHuaOZmvp4npqCU,04DUpHOyQqwbHFyvIhcGi3,"['classic texas country', 'outlaw country', 'red dirt', 'texas country']"
0KBg8fop4DsefGLKkkuenn,2P5sC9cVZDToPxyomzF1UH,"['conscious hip hop', 'hip hop', 'rap']"
4GgNPT0DpAAxlLKQ5yGI71,7EjxNoVjXo7gL73F2EdXVA,[]
4vpeKl0vMGdAXpZiQB2Dtd,2qFr8w5sWUITRlzZ9kZotF,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']"
2mqTtvbKxH7SoEQ2oGAnsA,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
0hHc2igYYlSUyZdByauJmB,3oGVQWQy7lgTMuTnKUZZNZ,"['anime score', 'japanese soundtrack']"
2NVt7fxr5GsqTkGwYXcNTE,5lHRUCqkQZCIWeX7xG4sYT,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
2nP7CbCUXlwYPQOomTnfGu,1PDE2MIJ4M6uvFJDrslazf,['indie pop rap']
2rbDhOo9Fh61Bbu23T2qCk,1HY2Jd0NmPuamShAr6KMms,"['art pop', 'dance pop', 'pop']"
2vkbH088hXD3HBbx7CQRv8,0o0rlxlC3ApLWsxFkUjMXc,"['reggae', 'roots reggae']"
5wvYib82q05wiNjLElD8GJ,3YcBF2ttyueytpXtEzn1Za,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']"
2kbjirI3WzmxTbui6lk7zF,0zQi1rMSEtw9D7i9uQPTHW,[]
3GdWfmQBiiJrDUvSZS1bGv,7rkW85dBwwrJtlHRDkJDAC,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'toronto rap', 'trap']"
6Bh3lqFN3BgVaP2j5l99tH,3H6CaRooDAoCeRCpYwOXj2,"['cloud rap', 'dark trap', 'phonk']"
3JDsICuHxH7qJKpVVLlYEA,57i0xt193lPbHPN5ffExdJ,[]
4OmfWzukSVD140NiAIEjem,57vWImR43h4CaDao012Ofp,['afrofuturism']
0dFdGPVLs3k0z9ezYWZzUa,6qgnBH6iDM91ipVXv28OMu,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']"
36NvDXCkBYuSbs55kP2gkP,0E3pLs4jXz9tDQGY8m1A1d,"['florida drill', 'melodic rap', 'southern hip hop']"
56NDFbD0tCUawnqeU2wcvv,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
4BggEwLhGfrbrl7JBhC8EC,4iSKnRZAxkmqNok6tv10Se,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']"
6ZsZxNP4Iwdyp3kd5oFFQN,2yEwvVSSSUkcLeSTNyHKh8,"['alternative metal', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
0GIDR7iLJgV5fJwdcv8TXo,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
0OGRFkEmlv6NpCTwVaM7xc,0IF46mUS8NXjgHabxk2MCM,"['dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
7LHZ7HA45ezKcdN8sBrBuS,2ye2Wgw4gimLv2eAKyk1NB,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
7mwIAamZoMFiYnhBgePpPn,2eoYr2pnDgyoDe9GLhuBoo,"['arkansas country', 'country pop']"
6R6ihJhRbgu7JxJKIbW57w,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']"
2AGottAzfC8bHzF7kEJ3Wa,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
6ihL9TjfRjadfEePzXXyVF,3vAaWhdBR38Q02ohXqaNHT,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']"
081vEuNqcygEZ9ap4HNW7t,7uztWv5UVx4hwcJXCtRyDV,"['british soul', 'talent show']"
6gdDu39yYqPcaTgCwYEW8i,4oLeXFyACqeem2VImYeBFe,"['edm', 'house', 'stutter house']"
69AIpwGNLxr4qS1X5ynx60,77kULmXAQ6vWer7IIHdGzI,"['contemporary country', 'country road']"
0WbhjZjAX5jD3PXWz7FGL8,6VUdDU44uo3KwSHc9lAEFE,['gospel']
40KCN2nYImUounlfO5Cdzn,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
3HyR1j49TY5ACP2lseF1jx,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
0IGV3sRIl91200R1kW3rGo,3u1ulLq00Y3bfmq9FfjsPu,['alternative rock']
1Hohk6AufHZOrrhMXZppax,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
679kH8aHoK9lQ24T7GF9L9,5F1aGADDvPLIm9bkA8tUbK,"['grunge', 'underground grunge']"
25fqrbEPDnqe9Bf8RLL7an,2BvzbqWWwLN11XGBYgDZzx,"['bronx hip hop', 'dirty south rap', 'hardcore hip hop', 'hip pop', 'southern hip hop']"
3E0jYipblUpYCDkGdtoOAl,16RxzjUYa7obi9QXP02WO1,[]
2mmUoyPxzbxehpfm1TpTRK,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
6G1qWL8wTnX80ppjlQK5Ng,0FcPm1QhgniZ199EtMaNKr,[]
1v0ufp7FLTFcykUGOmFZKa,3hv9jJF3adDNsBSIQDqcjp,['pop soul']
6gmS2Qlsg8iqrFWzoED4Sy,2HeV7SaeXiEdRp9mwu3D6e,"['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']"
5e3YOg6fIkP0wD5TyxcHOH,6Uhp7WA6sjm5ZL6Xz561de,"['funk metal', 'funk rock', 'hard rock']"
3USxtqRwSYz57Ewm6wWRMp,4yvcSjfu4PC0CYQyLy4wSq,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']"
7lLn74HqEbd5K8kMhL64wY,5pmJasy7qGRXpeYRaoaDyT,[]
62Km6jRGxy36Ytu6E2lWS9,4fmADo6w3AndLE4MPfl0mC,[]
0l7Qn7ocXHVc95iNuJfYzW,03Yb3iBy9GCifXiATEFcit,"['latin talent show', 'mariachi', 'musica mexicana', 'ranchera']"
2wyo2ayIohPNbt6k1PNFnH,6aLoJJxz7MV2iZ423S8tJC,"['atl hip hop', 'atl trap', 'memphis hip hop', 'ohio hip hop']"
3mvYQKm8h6M5K5h0nVPY9S,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
4x3tZ0sgQ9si7HZY4sWfqn,0Gp0ULpNquR3Xb51faoBAZ,[]
2OKvlMSX0HTnHCnJYzvCQM,7e4uf2N5gWV3z9yLRhRMUe,['houston rap']
1Vb3tQq9TrH3KXQgWcrHYm,4TtXvj5R4dIZsQHzbjpl3Q,[]
5PARA4we83cnrGMrMe23Td,1Jm0rA8vVT0jiS1lve7gpe,[]
5ZWNnO9MyPfGrUHiGWHESB,181bsRPaVXVlUKXrxwZfHK,"['houston rap', 'pop', 'rap', 'trap queen']"
6WmIyn2fx1PKQ0XDpYj4VR,3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']"
3xMflYcTsDrsTxfBIDyBBK,1cOqXPqNl2CAmfPeMMxKUE,[]
5BegRQCcJu4trXT6PPdih9,1KeJhR0ENFviw187pD4LPT,['alternative hip hop']
32qmkpPnflPCw2dHxlg6TE,3IaDPo28nMEzPjvclpXkWz,['cleveland metal']
16ibzmZYuLoO0k6cRqIbV9,7wbkl3zgDZEoZer357mVIw,"['bedroom pop', 'bergen indie', 'norwegian indie', 'pov: indie']"
5TUJOYdbr6GHL8QtzAQNGb,2U15pviWlwPApv3unXeT4M,"['tejano', 'tex-mex']"
5CPXR6lDTvngxtmMZxnWmC,2aaLAng2L2aWD2FClzwiep,"['hard rock', 'metal', 'progressive metal']"
6lNozQwXSAY7JiVGloQzGz,7lmvHeAJ7CIhXCdLKjm7VL,"['colorado hardcore', 'nu-metalcore']"
3DOxjr9bzKOfWZS59phJ0p,0nq64XZMWV1s7XHXIkdH7K,"['alternative emo', 'emo', 'philly indie', 'pop punk']"
5DhpEASzH9FBWabLKpYKpK,2yxotUcQyVGm6LGYfPW8Mj,['kompa']
4eaSY3ucamesaARYBsLfz2,5dtPlx7yKOo7KdZGyrfFIq,['alt z']
1wlKw9NAWVWpx7OIAyg9EA,5xUf6j4upBrXZPg6AI4MRK,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
7DhNes4MlI2LHRzLKUHyBM,6UzGMjRSlmRdQ4pHAbWy7c,"['american shoegaze', 'canadian shoegaze']"
0lEjxUUlKqjqXrVlIHFduD,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
18nA47glcIiZkFJZXghTnn,7LImGq5KnzQobZciDJpeJb,['alt z']
4EjWqTxc49n9RTXzuBzkht,2bChLlMJfErvZhj9S3yXnx,[]
6hx1ecNtSTDJrm45J8wGNB,7JbJSRUH6Wu2RtDfn8rbzw,['city pop']
1xKSwoGRoIIWBnrZHdGsOD,59HbaJ5E8ud7FNLGqUN1KH,['pop rap']
61mWefnWQOLf90gepjOCb3,05fG473iIaoy82BF1aGhL8,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
5t0QcksTv5yDmt93Y6kot0,2cWlk4ZXZEaoKQnDA3wtgQ,[]
2qhId6ko1ug9A0mw8BQJs8,6TvjXbopXg71XRM9OZWqUc,['alternative r&b']
49EXOlUTFBGdI098L6SXDh,4NZvixzsSefsNiIqXn0NDe,['indie pop']
7EB2UpfRbS4QVjZQlKLi3Z,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
7hrMAL2V6bsAJ7Lg5uIIQq,5Wq4oFrEbsAvYqQ1cc6vLz,"['classic soul', 'souldies']"
4ggiDYAkJ7Yk8d5xOr7Xjo,0vR2qb8m9WHeZ5ByCbimq2,"['latin arena pop', 'latin pop', 'mexican pop', 'reggaeton']"
0QdX94bKIhgPmLAcd0hj95,3iwWnSIq6W6ISq31g9OPMy,[]
5bI5LU0t4AyzGKgxmGNg1m,4O2mePlghucfEGSsMSmjWL,"['merengue', 'salsa']"
7mjSHL2Eb0kAwiKbvNNyD9,08F3Y3SctIlsOEmKd6dnH8,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']"
2oloWUrkFHnVNA09IbzjZQ,7LbEDjJKrmWoMcN3OpaNnR,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']"
6hTcuIQa0sxrrByu9wTD7s,3eqjTLE0HfPfh78zjh6TqT,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
5NijSs5dAwaIybq1GaRTIe,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'r&b', 'rap']"
0lEHnMNNYusZtbon9XyA2W,1hCkSJcXREhrodeIHQdav8,"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack']"
6obEco7aIsOz0iCW3XfUJt,3nALc9PyUfe6CO3EY9bNhH,"['dutch house', 'electro house', 'melbourne bounce', 'progressive electro house', 'sky room']"
4gpaAc4m5aAq50z3OdnRaN,0R5dtryP4tKLlMZA0vhBvF,"['latin metal', 'rock en espanol', 'spanish metal']"
09riz9pAPJyYYDVynE5xxY,1VPmR4DJC1PlOtd0IADAO0,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
7HzTfVoJTVgPoF1iBZtQOI,6Zij1M4BwCm8jwlK5ayhLe,[]
0TyUOnU4H4GLqOcrH0auc8,53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'pop', 'rock']"
0N9C80kcgL0xXGduKnYKWi,4LLpKhyESsyAXpc4laK94U,"['hip hop', 'pittsburgh rap', 'rap']"
1BzXvBpIFWJgu0P8P6xmP4,1iNqsUDUraNWrj00bqssQG,"['hip hop', 'pop rap', 'rap', 'underground hip hop']"
4zG1APIwi9RGYqhjitkB9F,137W8MRPWKqSmrBGDBFSop,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
47IeTJvJKcotR64h7wyA3K,0YFtoUUEDJv4QYVtOO7JLn,[]
1BtOAYgTkPnv1KRcLHqyxO,6zPcUezmkw9aGjoRlBxYxw,"['new romantic', 'new wave', 'synthpop']"
2UPiF4dyPTBKJYrvekbbis,3q7HBObVc0L8jNeTe5Gofh,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
7MZCAeOLH2W2AMkwcgi2bG,6qNwFPyaASctDRc2ev76qs,[]
1xzi1Jcr7mEi9K2RfzLOqS,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
57bgtoPSgt236HzfBOd8kj,711MCceyCBcFnzjGY4Q7Un,"['australian rock', 'hard rock', 'rock']"
5LeB999d5zGavmLn8zxExw,7FIoB5PHdrMZVC3q2HE5MS,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
4cgjA7B4fJBHyB9Ya2bu0t,3fMbdgg4jU18AjLCKBhRSm,"['r&b', 'soul']"
0FZUbqZ1x2G71vl027d8Ud,25uiPmTg16RbhZWAqwLBy5,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']"
1ZLtE9tSJdaUiIJ9YoKHQe,74XFHRwlV6OrjEM0A2NCMF,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']"
2Y2q7PkD7lvuWr8YaZfWuv,4yiQZ8tQPux8cPriYMWUFP,"['dance pop', 'pop']"
6cL1kGtZkDfWQEEALDjW3Q,6vgqbvuLEUcrg7SB1kRTYE,"['contemporary country', 'country', 'country road']"
5X3XrHlCFVGqNKpGp85xVC,1NAWG3AngjBXyKbmPaz92D,"['adult standards', 'lounge', 'vocal jazz']"
1qRA5BS78u3gME0loMl9AA,3eskO5m0H4yiF64vRySBjr,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'southern rock']"
2wnhst8yHA4gKuojAgZedh,1mcTU81TzQhprhouKaTkpq,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
3wGT3OycqbsHFjIKMZ8EEq,1VPmR4DJC1PlOtd0IADAO0,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
0usw4LN0l0sNpAX5tFcPJp,6EMckwNYOHjvVrG4XfUjP6,[]
3niZUlDdEFvir3HKdgdhsC,2yDodJUwXfdHzg4crwslUp,"['indie surf', 'neo-psychedelic', 'noise pop']"
2991XPyO4kXrQQUUNitlb8,6FfjnGXMhxSsJTuGLWBDth,"['grave wave', 'metropopolis', 'noise pop', 'noise rock']"
0BCNSmIcyYpFd62IucNCbB,137W8MRPWKqSmrBGDBFSop,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2UbMJbQq6G0TJnmnubgolV,1VPmR4DJC1PlOtd0IADAO0,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
7KB4SeLfd4Ko7rjByIuiOx,0KyCXNSa7ZMb5LydfKbLG3,"['album rock', 'classic rock', 'glam metal', 'hard rock']"
3LLfodTWNFw7GcXvLpgAYZ,4lSSEMSduurPgB87tI4oW3,[]
6ztxGGdidnbjkYgzXwz8g7,5Zly5j72BTO6psXGz12qSt,"['british soundtrack', 'scorecore']"
4DByEumlGTZKSzuVEZ35eo,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
