track_uri,artist_uri,genres
2mYVlJU1wtSba1JfksNqa9,3RpoEecVY7UlhSIeIDjbxQ,[]
088N1Bi5Zf09J85uLDUpbm,3rcbPI7o2cfz94Ra4ZlqBE,[]
6VzcQuzTNTMFnJ6rBSaLH9,6KImCVD70vtIoJWnq6nGn3,['pop']
5dTHtzHFPyi8TlTtzoz1J9,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']"
14Z6u6hfUraqjgkAxGAkRA,33C3ByGk9NCrjTIXr6npqf,"['contemporary r&b', 'dirty south rap', 'r&b', 'urban contemporary']"
24bzJwjGBWtGCs7xKIKQsB,56ZTgzPBDge0OvCGgMO3OY,"['art pop', 'baltimore indie', 'dream pop', 'dreamo', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']"
3wNAnrVYJt1j0kB4b8vKjX,3kjN3HEej3eTqDSIzY39pH,[]
4d0pP7rET9C6i5JMCZfgQj,3B4XDjFEFIc25sfgBNRPv9,[]
4uQ7wYsuL0DryknoDc11Hk,68kEuyFKyqrdQQLLsmiatm,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
7MrJ6Wt18kDNxiCCXUvZ1U,4k56oaLCDkCK8kYROsxwfq,[]
62RPf9k1A9WGA4lRnYnEqa,79GLPoynz70rIoWB4ErgBb,[]
5unjCay0kUjuej5ebn4nS4,2RdwBSPQiwcmiDo9kixcl8,"['dance pop', 'pop']"
0jiThGoZ1qdJrImd4U6XE5,1AHswQqsDNmu1xaE8KpBne,"['escape room', 'pink noise']"
6MDijuuArPJv1vbp7K1x3f,4l1cKWYW591xnwEGxpUg3J,"['alternative dance', 'electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']"
2dOlQsivPlIDjgISeoTJQw,5Q8NEHGX70m1kkojbtm8wa,"['cuban alternative', 'etherpop', 'world']"
1DOuZaf52j4O1zlyQpxSQx,4iBwchw0U0GZv5RfVYSMxN,['stutter house']
5eQPfKn65brUBMlTaxsOF8,1BBIIH0h76KN8gYeXFcPjR,"['alternative metal', 'groove metal', 'industrial metal', 'north carolina metal', 'nu metal', 'old school thrash', 'sludge metal', 'stoner metal', 'stoner rock']"
0Be7sopyKMv8Y8npsUkax2,07YUOmWljBTXwIseAUd9TW,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']"
5ol8OQuill1kOoJb01rdgB,2IO1VdEJAr9EXUlwa286D9,['drill beats']
7lnsGIbfPDeo7ysuuthHEa,3OsRAKCvk37zwYcnzRf5XF,"['downtempo', 'electronica']"
03kozlqpm5twrblZia0m9j,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
4p1pxmqtPtPHqWbOd2RgXu,3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']"
5HQEmiV2lKnSO6qa2fsR7x,6i6WlGzQtXtz7GcC5H5st5,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'new romantic', 'soft rock', 'symphonic rock', 'yacht rock']"
0jgO2f0lAPSs36KBAHx9Dl,601bmA9VRZnMVclsxG7W6T,"['uk drill', 'uk hip hop']"
5Pgwi0iizu96RHxJ4xL3SH,0aqrM7Fo3Ml66Kc5JAzmjt,"['country', 'country dawn', 'country road']"
3IuTraprrDiCiGJ7tiGpGu,0oM8RWZXhJYSnzGdepP7fM,"['ccm', 'christian alternative rock', 'christian music', 'rock cristiano', 'worship']"
6vi3bUoyyrsBLVTh9QofxH,3RMHexittaAZkf8zukkZB8,"['high vibe', 'south carolina indie']"
0921NABVNySU0Cad0P4suD,4hVcxmC7igpot32EzQf7IR,"['neo soul', 'r&b', 'urban contemporary']"
5OL9mL1vzd02yVCOvLFRsm,63HGYVxDQuXPxqMcUdBO68,[]
6byNRKsfkxLO9pyuAMWaar,6ZLTlhejhndI4Rh53vYhrY,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'nu metal', 'rock']"
4ZPNGLtydYARKP681L3TAF,1r1uxoy19fzMxunt3ONAkG,"['indie pop', 'la indie', 'pov: indie']"
5zvLKLuTQvN8BzdQtOSBd3,2auC28zjQyVTsiZKNgPRGs,['k-rap']
5mNprCau1UgykTPIZqVojF,6YvISV7SjqD7n57pJTEfqX,[]
0FzqS9TaYAKwhjdIXfphtd,5R3Hr2cnCCjt220Jmt2xLf,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']"
4NVLbXSkwoSRahMIcs43bu,5M0lbkGluOPXLeFjApw8r8,"['trap', 'underground hip hop', 'viral trap', 'virginia hip hop']"
7nocE6O23Nd2MrkuKdMemR,2lSv4PQ7PNUuEXbJnbdtrq,[]
35Mx2C6GuM9XRCaqNdSY2m,6SJRrLSt4KPytqQO8m7xzj,[]
6FuPWuTNlltDIM26lPycVF,6BMQo3hxi4qwLiZpHKK5iL,['tejano']
20bFExbIlwFXsUsubqvdfb,2GqgiChw79vIYobk2zJFsO,[]
0ANy8lwyUDIfWvLZy6g9qd,20qISvAhX20dpIbOOzGK3q,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
45YZ6LXzNXjB5YQqJ4uiSw,5LvfPnXsXCBfkWrxnif0xx,[]
3DOxMCaNBNvnjSzpHUSjE3,5xuNBZoM7z1Vv8IQ6uM0p6,"['dance pop', 'pop', 'post-teen pop']"
1kY5mQ3n4XvBBz8E3lfCO5,0D3aiht9EjOyluyTN0PtHw,[]
7I7Dk8FOkZqhqZp9N2RKiP,6sFIWsNpZYqfjUpaCgueju,"['canadian pop', 'dance pop', 'pop']"
4xF4ZBGPZKxECeDFrqSAG4,0dgJbQ0bKPyUXco8hEXN7X,['hardwave']
5hnyJvgoWiQUYZttV4wXy6,3rIZMv9rysU7JkLzEaC5Jp,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']"
6MVCkmw89jE9xYpK7DvfVH,1grN0519h2zYqpRtYbDZAl,['cali rap']
2FVxHTXY9Ns9RasjDXOYVq,3Xt3RrJMFv5SZkCfUE8C1J,"['alt z', 'pop', 'transpop']"
3IX5wVQbXOLLlUcItVnb2i,2ISIE0MEDMdAF2LDMLrVD4,['christian hip hop']
35hILRV35TjhqbYzTR4ma6,4PzjNCFCQaozuOTez1NSKp,['grunge']
74iQ3gahRTOGc19bYadBE3,5m8H6zSadhu1j9Yi04VLqD,"['classic soul', 'funk', 'funk rock', 'p funk', 'psychedelic soul', 'soul', 'southern soul']"
74CkeJ0vYYTdQImnaLy759,49CE2ffZ6Z3zeYSDauSKck,"['big room', 'nordic house']"
4xBooY8kGQA098b2vXCBXl,7FOQfJbC3e4GNoheojERnF,[]
38BbUthEpx2EEHVmnxuwoU,0efkWb9xKhT6H0E7kgSjFK,"['classic soul', 'disco']"
4TONWXtELb8zBWDrKYX5rm,1y5jzAFGwRwzBQq7QnqyLE,['maga rap']
0qwa6Mm9oZWLhGitD2Jfnq,5fyDppLDl1juIu1BcUT5zh,['uk dance']
5Q0Nhxo0l2bP3pNjpGJwV1,5YGY8feqx7naU7z4HrwZM6,['pop']
6OxubR1H6gRz3VzYt37Sex,5vjIHa1u3TnOlDvVDR9qQa,"['experimental guitar', 'nu gaze']"
1NPk0Y7AkLvirhSg4oI0bM,5hkcGbdTv8nC62vVT7RJmZ,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
1idCPGfj3lmEpheona6Na7,3BsHUuD5OVXDrxJ0cQ3rXS,[]
4HYDUMY0xSpeBr0AMY9cUz,2cPqdH7XMvwaBJEVjheH8g,"['reggaeton', 'trap latino', 'urbano latino']"
5Ext9ObPEi7wIcv5AiQWJy,5UqTO8smerMvxHYA5xsXb6,"['alternative rock', 'indie rock', 'noise pop', 'noise rock', 'rock', 'shoegaze']"
0k7wmahjkn389wAZdz19Cv,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
6yQOK20N0ZQhso751ow5xj,5LfGQac0EIXyAN8aUwmNAQ,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']"
0Z2J91b2iTGLVTZC4fKgxf,1ZwdS5xdxEREPySFridCfh,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
4m8ASx0yCaaq1U8HzV0mmB,3iwWnSIq6W6ISq31g9OPMy,[]
11UaQaEp2LvdspTyyuE3ur,06HL4z0CvFAxyc27GXpf02,['pop']
2FNPJWVdGxYhWaotd6rULS,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']"
7vkL7mckyjujUvXrhyYTfA,0XXXijtBq73yAR4plQSroy,[]
6Dg3ArDiJcseYoeeTZZXK6,0jNDKefhfSbLR9sFvcPLHo,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']"
3sxKEkfOGplFVFazTVtoKj,0VeQgI9lzgoOMszAOq0iml,"['experimental folk', 'experimental psych', 'newcastle indie']"
6fhqgtrrMU7JSHXjo5KOlC,2KEqzdPS7M5YwGmiuPTdr5,"['art pop', 'electropop', 'indie pop']"
6N3qWKVTqM7BvpBp9JVd7i,3RwQ26hR2tJtA8F9p2n7jG,"['memphis soul', 'motown', 'soul']"
3YB9cvd668HXBEq8rbBW8P,4nUBBtLtzqZGpdiynTJbYJ,['modern alternative rock']
5SKXudS772XGSknD5EudgU,1628n9uXynLfngqaUxTtMG,[]
3ACeK5Ll253s4qGATlrUZQ,0f2YkMXwFNJNSX7MymevKE,[]
3mtukCAgd0mE260QcBfXAX,41Q0HrwWBtuUkJc7C1Rp6K,"['alternative metal', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'rap rock', 'reggae fusion']"
33y491vMjKAKda7aLK6B5L,1kNQXvepPjaPgUfeDAF2h6,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk']"
519xI1wfOAJvHeV9kFdXaV,1P8IfcNKwrkQP5xJWuhaOC,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']"
38eSJ3gqOtaiivL0Mc6vCF,5Nrl4fJ98iiMiTqhKjy8ZL,"['trap queen', 'viral rap']"
3CX3WMBg6lzWk72bYL29vP,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
1ko2NuvWlQdxtNRc8QQzmT,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']"
18c7QvhQJqJwuUqslK3H7E,3crnzLy8R4lVwaigKEOz7V,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap']"
3PU3neC9XmWz7ZjUn5rYIw,08Ld63UgKrJ0nZnCkzHtzc,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']"
7nXphFwXFD26hBYNr98ZXI,5SnwVTcqWz8YBw2tABVIea,[]
0pJozs7SpEEzTyFMCkoNFA,0kcOfjhVfDMTS09s9aLmuD,"['classic italian pop', 'italian adult pop']"
6XqmK1chyZI0FqM44k5IYH,4epBFW4UHEmgjIK5xOrBhk,"['classic country pop', 'country', 'country road']"
5towAP6CWBViXDpc9wPBcD,5CH8cf1MmcMAWBpQLiQ3sz,['high vibe']
79pTRPk4bqz34vh574c3TX,5urnoBZifR5YXG5YdCOj34,['gymcore']
4QiGiCOf5LbconrU5tcMQc,6q8CPuf8PaE5fvf6WMEldG,['red dirt']
0u732UiK3v8v0DC9qg0dtb,6GCEIkpA9egZzg1uAyn4uO,[]
6alohLWBrkSUOpgp1Kz7ji,6vfpkRtU1I0Nbmuur5pGr4,[]
5y1OahNB1xZWNEWB6zgWzf,3yoyUFgb11DMp1KrsJoQZU,['ghettotech']
5QmL66OSyvbOcqZ81mHhFO,1I32YvUydryVruo5nndV8N,[]
4g2c7NoTWAOSYDy44l9nub,06HL4z0CvFAxyc27GXpf02,['pop']
212yUukcGAF9I7gAKOsxaz,5aYAUA8CBgKOAhAmjEg9ra,['epicore']
2e2yKavdT6WQzzMHwNtPFa,5Igpc9iLZ3YGtKeYfSrrOE,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house', 'tech house']"
7DRnUKORzdTIabPFP7otI0,4vS7ID4Mwwgbow9bJh4sEu,[]
3fW5GoO2tYjVGkr99FGzHg,2LRoIwlKmHjgvigdNGBHNo,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
1m2xMsxbtxv21Brome189p,3zTOe1BtyTkwNvYZOxXktX,"['contemporary r&b', 'r&b', 'urban contemporary']"
1Uhk3LaSq6DjuMGuipMBfi,4IprNlQiJZUUJhDl0fL2SL,['melodic rap']
5W7xC99N2Zzfh69r7I7zWK,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
7xZUzHWQ4DSVl52TKfkUTB,7Jd98Mm2x1fQBzQmQOeX79,"['classic texas country', 'red dirt']"
6mSJEqkgiBMtqZSXSMvb4s,372IgXgnCt4wlfumrMTIOs,['memphis hip hop']
2U5Q0eGC03syuUie76vROa,6beUvFUlKliUYJdLOXNj9C,"['alt z', 'indie pop', 'nyc pop']"
4OV0sRTFrZLXaZZ1sS9hLn,2m62cc253Xvd9qYQ8d2X3d,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']"
3qebSLgUwaEqbwCM5sj5Kh,776Uo845nYHJpNaStv1Ds4,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']"
6gP9QmyhI3VdmEUm2QpGTF,0T5OJgMVjKIX3b3W3ekqOl,"['atl hip hop', 'dirty south rap', 'old school atlanta hip hop', 'trap']"
777im5SEYd0DoWvvcu2Yi3,3zMGdRuxGm1rwOIUsiKpjq,['dancefloor dnb']
4Js5w5HGoSdv7O79RmmEXr,0g9vAlRPK9Gt3FKCekk4TW,"['conscious hip hop', 'hip hop', 'rap']"
70RUzztH81zpAMm9jbMLDi,7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
0YWNXGOEmG69eLEuxAKKww,1HY2Jd0NmPuamShAr6KMms,"['art pop', 'dance pop', 'pop']"
7xQdrZO18sSodsnJ7XCqto,1mcTU81TzQhprhouKaTkpq,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
3KWkFIJYF4FoBPFYX0DkPq,6X8WdFjrNhXATMDSs26aCc,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
1WFoPeqGSpPP6BtuCUDYOK,5vah85L323LvoowZhyAMhD,['musica tradicional cubana']
21szgNA72iLwvBxHQLgwBh,7pwufEBGfggjoI8twqlsmQ,['social media pop']
4kbj5MwxO1bq9wjT5g9HaA,6DIS6PRrLS3wbnZsf7vYic,"['dance rock', 'modern rock', 'pop']"
1cTZMwcBJT0Ka3UJPXOeeN,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
4asxNfr9DG2f2g921Rl4PU,4wLXwxDeWQ8mtUIRPxGiD6,"['latin pop', 'modern salsa', 'salsa', 'tropical']"
0SnCZci0wyVj0RZXknNaWq,69tiO1fG8VWduDl3ji2qhI,"['pov: indie', 'stomp and holler']"
