,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
21,0.679,0.495,6,-8.525,1,0.0371,0.568,0.0,0.0809,0.595,98.001,audio_features,1Jg0lG581ibc6gjzGbuRqo,spotify:track:1Jg0lG581ibc6gjzGbuRqo,https://api.spotify.com/v1/tracks/1Jg0lG581ibc6gjzGbuRqo,https://api.spotify.com/v1/audio-analysis/1Jg0lG581ibc6gjzGbuRqo,258141,4
22,0.369,0.335,6,-12.717,0,0.136,0.671,0.0,0.0958,0.296,77.197,audio_features,50lP2u9FBdxwP2mHdaQ3DR,spotify:track:50lP2u9FBdxwP2mHdaQ3DR,https://api.spotify.com/v1/tracks/50lP2u9FBdxwP2mHdaQ3DR,https://api.spotify.com/v1/audio-analysis/50lP2u9FBdxwP2mHdaQ3DR,249520,4
23,0.537,0.636,4,-9.164,0,0.0279,0.000172,0.000576,0.138,0.162,130.997,audio_features,6N2er1oLZUfkcHv4CFHBKl,spotify:track:6N2er1oLZUfkcHv4CFHBKl,https://api.spotify.com/v1/tracks/6N2er1oLZUfkcHv4CFHBKl,https://api.spotify.com/v1/audio-analysis/6N2er1oLZUfkcHv4CFHBKl,263693,4
24,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,audio_features,2uwnP6tZVVmTovzX5ELooy,spotify:track:2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/tracks/2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/audio-analysis/2uwnP6tZVVmTovzX5ELooy,241160,4
25,0.878,0.786,11,-5.273,0,0.152,0.416,3.1e-05,0.122,0.831,101.984,audio_features,0RcYEWXtbu4ehdv1tiBOi0,spotify:track:0RcYEWXtbu4ehdv1tiBOi0,https://api.spotify.com/v1/tracks/0RcYEWXtbu4ehdv1tiBOi0,https://api.spotify.com/v1/audio-analysis/0RcYEWXtbu4ehdv1tiBOi0,382240,4
26,0.576,0.467,1,-6.435,1,0.0305,0.257,0.0,0.13,0.234,86.011,audio_features,7FKkswFflI5Txc3Y4gH0IB,spotify:track:7FKkswFflI5Txc3Y4gH0IB,https://api.spotify.com/v1/tracks/7FKkswFflI5Txc3Y4gH0IB,https://api.spotify.com/v1/audio-analysis/7FKkswFflI5Txc3Y4gH0IB,188160,4
27,0.177,0.208,3,-18.813,1,0.0333,0.75,0.91,0.107,0.139,58.649,audio_features,61dV7kfXoo9xl0UizxZy5T,spotify:track:61dV7kfXoo9xl0UizxZy5T,https://api.spotify.com/v1/tracks/61dV7kfXoo9xl0UizxZy5T,https://api.spotify.com/v1/audio-analysis/61dV7kfXoo9xl0UizxZy5T,373307,4
28,0.425,0.372,0,-10.92,1,0.03,0.861,0.0148,0.0733,0.292,79.456,audio_features,4ckQIgBy1gVeevf7UAereE,spotify:track:4ckQIgBy1gVeevf7UAereE,https://api.spotify.com/v1/tracks/4ckQIgBy1gVeevf7UAereE,https://api.spotify.com/v1/audio-analysis/4ckQIgBy1gVeevf7UAereE,259280,4
29,0.787,0.779,9,-3.558,1,0.0391,0.0218,0.0,0.0623,0.978,100.001,audio_features,2VRArF8Mnmi1dHiHr1DlNE,spotify:track:2VRArF8Mnmi1dHiHr1DlNE,https://api.spotify.com/v1/tracks/2VRArF8Mnmi1dHiHr1DlNE,https://api.spotify.com/v1/audio-analysis/2VRArF8Mnmi1dHiHr1DlNE,205200,4
30,0.584,0.429,1,-6.153,1,0.0552,0.645,0.00154,0.113,0.162,82.001,audio_features,1YmqAwomMjcSELTuk3qCOj,spotify:track:1YmqAwomMjcSELTuk3qCOj,https://api.spotify.com/v1/tracks/1YmqAwomMjcSELTuk3qCOj,https://api.spotify.com/v1/audio-analysis/1YmqAwomMjcSELTuk3qCOj,275071,4
31,0.677,0.453,7,-8.434,1,0.0297,0.843,0.000147,0.105,0.24,116.985,audio_features,6NlMdl6NHhehN0uSXvG5QW,spotify:track:6NlMdl6NHhehN0uSXvG5QW,https://api.spotify.com/v1/tracks/6NlMdl6NHhehN0uSXvG5QW,https://api.spotify.com/v1/audio-analysis/6NlMdl6NHhehN0uSXvG5QW,341107,4
32,0.776,0.682,2,-3.669,0,0.0676,0.154,0.0,0.0744,0.245,94.98,audio_features,3dogj76QlamJKcwfYFfMGe,spotify:track:3dogj76QlamJKcwfYFfMGe,https://api.spotify.com/v1/tracks/3dogj76QlamJKcwfYFfMGe,https://api.spotify.com/v1/audio-analysis/3dogj76QlamJKcwfYFfMGe,257684,4
33,0.614,0.796,0,-3.455,1,0.0805,0.062,0.0,0.415,0.638,167.92,audio_features,2Q9ikfZZH3R2rfkNyxSczJ,spotify:track:2Q9ikfZZH3R2rfkNyxSczJ,https://api.spotify.com/v1/tracks/2Q9ikfZZH3R2rfkNyxSczJ,https://api.spotify.com/v1/audio-analysis/2Q9ikfZZH3R2rfkNyxSczJ,162187,4
34,0.508,0.691,7,-9.585,1,0.0635,0.0931,0.000494,0.106,0.872,136.336,audio_features,2Z7FT1lDIAwdAtoQNHNWxB,spotify:track:2Z7FT1lDIAwdAtoQNHNWxB,https://api.spotify.com/v1/tracks/2Z7FT1lDIAwdAtoQNHNWxB,https://api.spotify.com/v1/audio-analysis/2Z7FT1lDIAwdAtoQNHNWxB,174467,4
35,0.662,0.446,2,-9.365,1,0.164,0.133,7.38e-06,0.176,0.207,96.108,audio_features,3IOoHU0CyXqg480kLpfdRc,spotify:track:3IOoHU0CyXqg480kLpfdRc,https://api.spotify.com/v1/tracks/3IOoHU0CyXqg480kLpfdRc,https://api.spotify.com/v1/audio-analysis/3IOoHU0CyXqg480kLpfdRc,157187,4
36,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,1ZhrREyOOeFV6TxDOyiPwu,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4
37,0.901,0.364,11,-7.183,0,0.198,0.606,0.0,0.106,0.777,122.064,audio_features,5VPFATm85G3P04Q5g8yxqr,spotify:track:5VPFATm85G3P04Q5g8yxqr,https://api.spotify.com/v1/tracks/5VPFATm85G3P04Q5g8yxqr,https://api.spotify.com/v1/audio-analysis/5VPFATm85G3P04Q5g8yxqr,200656,4
38,0.663,0.259,7,-7.514,0,0.0851,0.301,0.0,0.133,0.455,131.559,audio_features,0QAxYBIRvhno4Fiv47pKDU,spotify:track:0QAxYBIRvhno4Fiv47pKDU,https://api.spotify.com/v1/tracks/0QAxYBIRvhno4Fiv47pKDU,https://api.spotify.com/v1/audio-analysis/0QAxYBIRvhno4Fiv47pKDU,245184,3
39,0.557,0.581,3,-6.371,0,0.0292,0.0102,3.22e-05,0.149,0.369,154.14,audio_features,4r6FWvOo7N94gxxz6kCUd3,spotify:track:4r6FWvOo7N94gxxz6kCUd3,https://api.spotify.com/v1/tracks/4r6FWvOo7N94gxxz6kCUd3,https://api.spotify.com/v1/audio-analysis/4r6FWvOo7N94gxxz6kCUd3,302633,4
40,0.821,0.572,5,-6.192,0,0.166,0.00495,0.0,0.107,0.35,155.699,audio_features,3ABFD8SzXwMbUspLFxbbwK,spotify:track:3ABFD8SzXwMbUspLFxbbwK,https://api.spotify.com/v1/tracks/3ABFD8SzXwMbUspLFxbbwK,https://api.spotify.com/v1/audio-analysis/3ABFD8SzXwMbUspLFxbbwK,160267,4
41,0.807,0.537,11,-7.678,0,0.054,0.33,0.0,0.0797,0.515,119.968,audio_features,4k7dYdLGhJuUjaeEQB5hcA,spotify:track:4k7dYdLGhJuUjaeEQB5hcA,https://api.spotify.com/v1/tracks/4k7dYdLGhJuUjaeEQB5hcA,https://api.spotify.com/v1/audio-analysis/4k7dYdLGhJuUjaeEQB5hcA,140064,4
42,0.642,0.355,5,-14.196,1,0.0329,0.0951,3.44e-05,0.0865,0.725,180.26,audio_features,6DdqhtrLTNnOePpOm3OH7S,spotify:track:6DdqhtrLTNnOePpOm3OH7S,https://api.spotify.com/v1/tracks/6DdqhtrLTNnOePpOm3OH7S,https://api.spotify.com/v1/audio-analysis/6DdqhtrLTNnOePpOm3OH7S,180133,4
43,0.691,0.487,1,-6.416,1,0.268,0.0299,0.0,0.0868,0.358,104.98,audio_features,0bhnUFDQFCEHCBlsQfHnj5,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,https://api.spotify.com/v1/tracks/0bhnUFDQFCEHCBlsQfHnj5,https://api.spotify.com/v1/audio-analysis/0bhnUFDQFCEHCBlsQfHnj5,218954,3
44,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,audio_features,58ge6dfP91o9oXMzq3XkIS,spotify:track:58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/tracks/58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/audio-analysis/58ge6dfP91o9oXMzq3XkIS,253587,4
45,0.588,0.78,11,-6.102,0,0.0432,0.0333,0.193,0.0728,0.201,127.085,audio_features,5aXTfpNOqLj35ydEiLio67,spotify:track:5aXTfpNOqLj35ydEiLio67,https://api.spotify.com/v1/tracks/5aXTfpNOqLj35ydEiLio67,https://api.spotify.com/v1/audio-analysis/5aXTfpNOqLj35ydEiLio67,221220,4
46,0.644,0.503,1,-8.551,0,0.156,0.59,0.0,0.0995,0.486,149.892,audio_features,6QXsYJ37ZKu9ATfDmI6JPS,spotify:track:6QXsYJ37ZKu9ATfDmI6JPS,https://api.spotify.com/v1/tracks/6QXsYJ37ZKu9ATfDmI6JPS,https://api.spotify.com/v1/audio-analysis/6QXsYJ37ZKu9ATfDmI6JPS,177667,4
47,0.787,0.687,7,-7.468,0,0.106,0.75,0.0,0.3,0.884,113.962,audio_features,0hgLHFyN9u3WqkK2ofpuUX,spotify:track:0hgLHFyN9u3WqkK2ofpuUX,https://api.spotify.com/v1/tracks/0hgLHFyN9u3WqkK2ofpuUX,https://api.spotify.com/v1/audio-analysis/0hgLHFyN9u3WqkK2ofpuUX,213087,4
48,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,audio_features,2JzZzZUQj3Qff7wapcbKjc,spotify:track:2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc,229526,4
49,0.465,0.7,1,-4.888,1,0.0378,0.0214,0.0,0.112,0.235,168.044,audio_features,6512LmhVpv9NGbuvrFSKWk,spotify:track:6512LmhVpv9NGbuvrFSKWk,https://api.spotify.com/v1/tracks/6512LmhVpv9NGbuvrFSKWk,https://api.spotify.com/v1/audio-analysis/6512LmhVpv9NGbuvrFSKWk,202493,4
50,0.603,0.709,2,-6.893,1,0.0367,0.0772,0.0,0.709,0.35,84.508,audio_features,5rxzvuFvtIVFWSSte40IFe,spotify:track:5rxzvuFvtIVFWSSte40IFe,https://api.spotify.com/v1/tracks/5rxzvuFvtIVFWSSte40IFe,https://api.spotify.com/v1/audio-analysis/5rxzvuFvtIVFWSSte40IFe,181040,4
51,0.754,0.643,11,-8.149,1,0.122,0.466,0.0617,0.217,0.498,91.0,audio_features,4VJgjfuniqML4faAcc0nkV,spotify:track:4VJgjfuniqML4faAcc0nkV,https://api.spotify.com/v1/tracks/4VJgjfuniqML4faAcc0nkV,https://api.spotify.com/v1/audio-analysis/4VJgjfuniqML4faAcc0nkV,131868,4
52,0.919,0.763,0,-5.659,1,0.0779,0.0146,0.0,0.0935,0.694,146.001,audio_features,0ZJcQYCuOTozSkjXgJ9Y5A,spotify:track:0ZJcQYCuOTozSkjXgJ9Y5A,https://api.spotify.com/v1/tracks/0ZJcQYCuOTozSkjXgJ9Y5A,https://api.spotify.com/v1/audio-analysis/0ZJcQYCuOTozSkjXgJ9Y5A,123627,4
53,0.679,0.619,9,-4.983,1,0.0528,0.213,0.0,0.105,0.497,124.944,audio_features,5XNNskkpE46QcgyWjPHUZd,spotify:track:5XNNskkpE46QcgyWjPHUZd,https://api.spotify.com/v1/tracks/5XNNskkpE46QcgyWjPHUZd,https://api.spotify.com/v1/audio-analysis/5XNNskkpE46QcgyWjPHUZd,147147,4
54,0.485,0.821,11,-8.079,1,0.0505,0.0447,0.0829,0.265,0.56,142.073,audio_features,3lMOJhsiPBc5q0dGP73EaZ,spotify:track:3lMOJhsiPBc5q0dGP73EaZ,https://api.spotify.com/v1/tracks/3lMOJhsiPBc5q0dGP73EaZ,https://api.spotify.com/v1/audio-analysis/3lMOJhsiPBc5q0dGP73EaZ,323600,4
55,0.732,0.517,1,-9.036,1,0.127,0.00137,0.000689,0.112,0.408,74.973,audio_features,5iYaJsLo6V6AxlYKrHrnGF,spotify:track:5iYaJsLo6V6AxlYKrHrnGF,https://api.spotify.com/v1/tracks/5iYaJsLo6V6AxlYKrHrnGF,https://api.spotify.com/v1/audio-analysis/5iYaJsLo6V6AxlYKrHrnGF,129365,4
56,0.662,0.845,5,-6.173,0,0.0352,0.0211,0.108,0.342,0.679,114.957,audio_features,2IwbIGkquI55VOzcWUg8fg,spotify:track:2IwbIGkquI55VOzcWUg8fg,https://api.spotify.com/v1/tracks/2IwbIGkquI55VOzcWUg8fg,https://api.spotify.com/v1/audio-analysis/2IwbIGkquI55VOzcWUg8fg,202502,4
57,0.771,0.536,11,-8.534,1,0.323,0.553,1.05e-06,0.294,0.343,94.995,audio_features,52A8OAP8lTQKZCj4Rce92B,spotify:track:52A8OAP8lTQKZCj4Rce92B,https://api.spotify.com/v1/tracks/52A8OAP8lTQKZCj4Rce92B,https://api.spotify.com/v1/audio-analysis/52A8OAP8lTQKZCj4Rce92B,269721,4
58,0.746,0.741,11,-5.459,1,0.0567,0.268,0.0,0.644,0.72,119.983,audio_features,3D8sT8D3f5egWSQnF0fbqu,spotify:track:3D8sT8D3f5egWSQnF0fbqu,https://api.spotify.com/v1/tracks/3D8sT8D3f5egWSQnF0fbqu,https://api.spotify.com/v1/audio-analysis/3D8sT8D3f5egWSQnF0fbqu,170405,4
59,0.606,0.817,3,-7.338,0,0.0286,0.0345,0.204,0.119,0.836,125.002,audio_features,0m1h6onsz08efeHJoYwGey,spotify:track:0m1h6onsz08efeHJoYwGey,https://api.spotify.com/v1/tracks/0m1h6onsz08efeHJoYwGey,https://api.spotify.com/v1/audio-analysis/0m1h6onsz08efeHJoYwGey,246667,4
60,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
61,0.917,0.54,0,-6.27,0,0.0578,0.702,0.0,0.0753,0.935,112.579,audio_features,1quaoU1wjFHLkDXC3bNghk,spotify:track:1quaoU1wjFHLkDXC3bNghk,https://api.spotify.com/v1/tracks/1quaoU1wjFHLkDXC3bNghk,https://api.spotify.com/v1/audio-analysis/1quaoU1wjFHLkDXC3bNghk,176704,3
62,0.496,0.998,9,-2.672,0,0.111,0.00469,3.79e-06,0.275,0.616,110.406,audio_features,4pWrvBH0Vnt9hUvion10Yz,spotify:track:4pWrvBH0Vnt9hUvion10Yz,https://api.spotify.com/v1/tracks/4pWrvBH0Vnt9hUvion10Yz,https://api.spotify.com/v1/audio-analysis/4pWrvBH0Vnt9hUvion10Yz,49853,4
63,0.615,0.72,9,-5.16,0,0.0658,0.068,0.0105,0.0889,0.696,94.002,audio_features,7tUEDtHchueeUJTfEFEhii,spotify:track:7tUEDtHchueeUJTfEFEhii,https://api.spotify.com/v1/tracks/7tUEDtHchueeUJTfEFEhii,https://api.spotify.com/v1/audio-analysis/7tUEDtHchueeUJTfEFEhii,226947,4
64,0.934,0.807,7,-6.053,1,0.179,0.192,4.68e-05,0.0877,0.636,116.031,audio_features,6Im8lpXDMKIvNO3s2zvCax,spotify:track:6Im8lpXDMKIvNO3s2zvCax,https://api.spotify.com/v1/tracks/6Im8lpXDMKIvNO3s2zvCax,https://api.spotify.com/v1/audio-analysis/6Im8lpXDMKIvNO3s2zvCax,219327,4
65,0.624,0.713,2,-8.244,1,0.459,0.308,0.0,0.0791,0.762,81.469,audio_features,6D1uWYrXc2zWIhAdyPViXT,spotify:track:6D1uWYrXc2zWIhAdyPViXT,https://api.spotify.com/v1/tracks/6D1uWYrXc2zWIhAdyPViXT,https://api.spotify.com/v1/audio-analysis/6D1uWYrXc2zWIhAdyPViXT,165888,4
66,0.728,0.608,1,-7.602,1,0.119,0.0507,0.0,0.123,0.58,130.036,audio_features,0rrZxwBr5BCz1Ro6dujExg,spotify:track:0rrZxwBr5BCz1Ro6dujExg,https://api.spotify.com/v1/tracks/0rrZxwBr5BCz1Ro6dujExg,https://api.spotify.com/v1/audio-analysis/0rrZxwBr5BCz1Ro6dujExg,147696,4
67,0.464,0.469,0,-16.568,1,0.252,0.112,0.851,0.0894,0.338,74.897,audio_features,6htFW27bj24ygNqMIJ6jQu,spotify:track:6htFW27bj24ygNqMIJ6jQu,https://api.spotify.com/v1/tracks/6htFW27bj24ygNqMIJ6jQu,https://api.spotify.com/v1/audio-analysis/6htFW27bj24ygNqMIJ6jQu,172900,4
68,0.602,0.418,5,-7.012,1,0.0339,0.568,0.0,0.204,0.569,113.713,audio_features,0Xlne6EwDCM8qpBnIfvwUm,spotify:track:0Xlne6EwDCM8qpBnIfvwUm,https://api.spotify.com/v1/tracks/0Xlne6EwDCM8qpBnIfvwUm,https://api.spotify.com/v1/audio-analysis/0Xlne6EwDCM8qpBnIfvwUm,195000,4
69,0.612,0.85,1,-4.703,1,0.5,0.0393,0.0,0.255,0.781,173.497,audio_features,1Z7C8ClE8UEaH70jCCeJH2,spotify:track:1Z7C8ClE8UEaH70jCCeJH2,https://api.spotify.com/v1/tracks/1Z7C8ClE8UEaH70jCCeJH2,https://api.spotify.com/v1/audio-analysis/1Z7C8ClE8UEaH70jCCeJH2,204027,4
70,0.657,0.896,9,-6.602,1,0.0638,0.296,0.0,0.0987,0.827,149.205,audio_features,6homYLJ2nbF5izfEbRrfVC,spotify:track:6homYLJ2nbF5izfEbRrfVC,https://api.spotify.com/v1/tracks/6homYLJ2nbF5izfEbRrfVC,https://api.spotify.com/v1/audio-analysis/6homYLJ2nbF5izfEbRrfVC,216267,4
71,0.645,0.662,1,-5.05,0,0.0444,0.235,0.0,0.107,0.486,83.003,audio_features,2kVtMvrlcK5SRxZvdHgTzn,spotify:track:2kVtMvrlcK5SRxZvdHgTzn,https://api.spotify.com/v1/tracks/2kVtMvrlcK5SRxZvdHgTzn,https://api.spotify.com/v1/audio-analysis/2kVtMvrlcK5SRxZvdHgTzn,213271,4
72,0.639,0.303,7,-14.849,1,0.0415,0.00375,0.623,0.362,0.286,158.016,audio_features,4KARzMpy2vywGKvPJKv3Zf,spotify:track:4KARzMpy2vywGKvPJKv3Zf,https://api.spotify.com/v1/tracks/4KARzMpy2vywGKvPJKv3Zf,https://api.spotify.com/v1/audio-analysis/4KARzMpy2vywGKvPJKv3Zf,159494,4
73,0.455,0.721,2,-10.062,1,0.0304,1.34e-05,0.213,0.197,0.249,95.16,audio_features,3sDE0wRtOcoE7jc6KWzmXb,spotify:track:3sDE0wRtOcoE7jc6KWzmXb,https://api.spotify.com/v1/tracks/3sDE0wRtOcoE7jc6KWzmXb,https://api.spotify.com/v1/audio-analysis/3sDE0wRtOcoE7jc6KWzmXb,224831,4
