,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
62,0.596,0.53,8,-7.875,1,0.0538,0.0844,0.0849,0.141,0.198,144.072,audio_features,1estGj5MlKcvdfNqlD6L4q,spotify:track:1estGj5MlKcvdfNqlD6L4q,https://api.spotify.com/v1/tracks/1estGj5MlKcvdfNqlD6L4q,https://api.spotify.com/v1/audio-analysis/1estGj5MlKcvdfNqlD6L4q,194167,4
63,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,audio_features,3RIgHHpnFKj5Rni1shokDj,spotify:track:3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,248934,1
64,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,audio_features,1qMMYpVatbRITKCfq1gasi,spotify:track:1qMMYpVatbRITKCfq1gasi,https://api.spotify.com/v1/tracks/1qMMYpVatbRITKCfq1gasi,https://api.spotify.com/v1/audio-analysis/1qMMYpVatbRITKCfq1gasi,172933,4
65,0.742,0.796,1,-3.613,1,0.117,0.000715,0.00267,0.0956,0.349,100.014,audio_features,40jqRY00ZBurt1HqDxUOt3,spotify:track:40jqRY00ZBurt1HqDxUOt3,https://api.spotify.com/v1/tracks/40jqRY00ZBurt1HqDxUOt3,https://api.spotify.com/v1/audio-analysis/40jqRY00ZBurt1HqDxUOt3,193200,4
66,0.582,0.679,9,-6.182,1,0.0686,0.115,0.0,0.111,0.463,74.993,audio_features,5l5TamK1eGSUAzBhsutyyk,spotify:track:5l5TamK1eGSUAzBhsutyyk,https://api.spotify.com/v1/tracks/5l5TamK1eGSUAzBhsutyyk,https://api.spotify.com/v1/audio-analysis/5l5TamK1eGSUAzBhsutyyk,188075,4
67,0.454,0.573,1,-8.094,1,0.0512,0.335,1.59e-06,0.0235,0.339,133.985,audio_features,7bRcgBFPDgWhVuopP5x6MW,spotify:track:7bRcgBFPDgWhVuopP5x6MW,https://api.spotify.com/v1/tracks/7bRcgBFPDgWhVuopP5x6MW,https://api.spotify.com/v1/audio-analysis/7bRcgBFPDgWhVuopP5x6MW,245907,4
68,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,audio_features,01z2fBGB8Hl3Jd3zXe4IXR,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/tracks/01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/audio-analysis/01z2fBGB8Hl3Jd3zXe4IXR,161840,4
69,0.53,0.497,9,-8.701,1,0.182,0.521,1.62e-05,0.0665,0.322,181.539,audio_features,4vbCuMBvSN4jqOX4ypQcbz,spotify:track:4vbCuMBvSN4jqOX4ypQcbz,https://api.spotify.com/v1/tracks/4vbCuMBvSN4jqOX4ypQcbz,https://api.spotify.com/v1/audio-analysis/4vbCuMBvSN4jqOX4ypQcbz,243034,4
70,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4
71,0.642,0.711,2,-7.709,1,0.0989,0.62,1.31e-06,0.17,0.874,113.972,audio_features,06PQVPfVRJxx4dE22zGl40,spotify:track:06PQVPfVRJxx4dE22zGl40,https://api.spotify.com/v1/tracks/06PQVPfVRJxx4dE22zGl40,https://api.spotify.com/v1/audio-analysis/06PQVPfVRJxx4dE22zGl40,237840,4
72,0.919,0.656,1,-4.247,1,0.0795,0.00815,0.0,0.0797,0.465,148.107,audio_features,5FiQiVebbjWgrV9sMFJ9aa,spotify:track:5FiQiVebbjWgrV9sMFJ9aa,https://api.spotify.com/v1/tracks/5FiQiVebbjWgrV9sMFJ9aa,https://api.spotify.com/v1/audio-analysis/5FiQiVebbjWgrV9sMFJ9aa,171723,4
73,0.846,0.85,6,-5.707,1,0.0509,0.162,0.0,0.355,0.816,115.341,audio_features,2XRqhe4lmCQVaUWawR5wRo,spotify:track:2XRqhe4lmCQVaUWawR5wRo,https://api.spotify.com/v1/tracks/2XRqhe4lmCQVaUWawR5wRo,https://api.spotify.com/v1/audio-analysis/2XRqhe4lmCQVaUWawR5wRo,261867,4
