,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
24,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,audio_features,6xZ4Q2k2ompmDppyeESIY8,spotify:track:6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/tracks/6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/audio-analysis/6xZ4Q2k2ompmDppyeESIY8,220051,4
25,0.535,0.587,1,-13.684,1,0.128,0.294,0.025,0.136,0.826,96.827,audio_features,39TdLWLrPPqzv1vCEQnIXE,spotify:track:39TdLWLrPPqzv1vCEQnIXE,https://api.spotify.com/v1/tracks/39TdLWLrPPqzv1vCEQnIXE,https://api.spotify.com/v1/audio-analysis/39TdLWLrPPqzv1vCEQnIXE,512400,3
26,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,audio_features,7GH8qNOm2gEKryVUyVzkmt,spotify:track:7GH8qNOm2gEKryVUyVzkmt,https://api.spotify.com/v1/tracks/7GH8qNOm2gEKryVUyVzkmt,https://api.spotify.com/v1/audio-analysis/7GH8qNOm2gEKryVUyVzkmt,175200,4
27,0.907,0.592,8,-6.44,0,0.0858,0.532,0.0,0.289,0.545,108.052,audio_features,5dEJc0rHuTVxtl1xljDbRv,spotify:track:5dEJc0rHuTVxtl1xljDbRv,https://api.spotify.com/v1/tracks/5dEJc0rHuTVxtl1xljDbRv,https://api.spotify.com/v1/audio-analysis/5dEJc0rHuTVxtl1xljDbRv,225653,4
28,0.796,0.877,9,-4.241,1,0.0658,0.12,1.85e-05,0.102,0.629,104.965,audio_features,3Dytdl1wQFd39K7btbHa9u,spotify:track:3Dytdl1wQFd39K7btbHa9u,https://api.spotify.com/v1/tracks/3Dytdl1wQFd39K7btbHa9u,https://api.spotify.com/v1/audio-analysis/3Dytdl1wQFd39K7btbHa9u,194743,4
29,0.812,0.522,6,-5.704,0,0.0389,0.177,0.0,0.0837,0.141,99.944,audio_features,4GuZFsPDk1Cn8cTJRMVBO5,spotify:track:4GuZFsPDk1Cn8cTJRMVBO5,https://api.spotify.com/v1/tracks/4GuZFsPDk1Cn8cTJRMVBO5,https://api.spotify.com/v1/audio-analysis/4GuZFsPDk1Cn8cTJRMVBO5,173689,4
30,0.888,0.778,9,-3.671,1,0.0945,0.0566,0.0,0.0653,0.774,142.128,audio_features,0cgy8EueqwMuYzOZrW5vPB,spotify:track:0cgy8EueqwMuYzOZrW5vPB,https://api.spotify.com/v1/tracks/0cgy8EueqwMuYzOZrW5vPB,https://api.spotify.com/v1/audio-analysis/0cgy8EueqwMuYzOZrW5vPB,160162,4
31,0.668,0.427,4,-9.232,1,0.0338,0.0803,2.08e-05,0.284,0.654,122.936,audio_features,44TV58bBAJnBO9keXGFUJM,spotify:track:44TV58bBAJnBO9keXGFUJM,https://api.spotify.com/v1/tracks/44TV58bBAJnBO9keXGFUJM,https://api.spotify.com/v1/audio-analysis/44TV58bBAJnBO9keXGFUJM,163453,4
32,0.749,0.393,0,-11.272,1,0.205,0.161,0.664,0.139,0.183,179.955,audio_features,6bUchdGcZj2k1iLjTHm6kR,spotify:track:6bUchdGcZj2k1iLjTHm6kR,https://api.spotify.com/v1/tracks/6bUchdGcZj2k1iLjTHm6kR,https://api.spotify.com/v1/audio-analysis/6bUchdGcZj2k1iLjTHm6kR,206370,4
33,0.266,0.942,6,-5.61,0,0.145,0.000189,0.113,0.137,0.3,99.774,audio_features,7rJPkmJs8zkdyGJzkjdCif,spotify:track:7rJPkmJs8zkdyGJzkjdCif,https://api.spotify.com/v1/tracks/7rJPkmJs8zkdyGJzkjdCif,https://api.spotify.com/v1/audio-analysis/7rJPkmJs8zkdyGJzkjdCif,443267,4
34,0.504,0.641,11,-9.719,0,0.164,0.409,1.88e-06,0.11,0.314,98.174,audio_features,3zwjVlq2pYfzuASkLMreIC,spotify:track:3zwjVlq2pYfzuASkLMreIC,https://api.spotify.com/v1/tracks/3zwjVlq2pYfzuASkLMreIC,https://api.spotify.com/v1/audio-analysis/3zwjVlq2pYfzuASkLMreIC,159987,4
35,0.772,0.534,11,-6.202,1,0.28,0.000717,0.0,0.106,0.373,158.136,audio_features,1Y1FXNeJNZkVqJsQtq1EYQ,spotify:track:1Y1FXNeJNZkVqJsQtq1EYQ,https://api.spotify.com/v1/tracks/1Y1FXNeJNZkVqJsQtq1EYQ,https://api.spotify.com/v1/audio-analysis/1Y1FXNeJNZkVqJsQtq1EYQ,195200,4
36,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4
37,0.462,0.667,5,-3.575,0,0.0284,0.00742,0.0015,0.0753,0.435,194.936,audio_features,6DrSj6b2NgwJPBlGq0Z3rN,spotify:track:6DrSj6b2NgwJPBlGq0Z3rN,https://api.spotify.com/v1/tracks/6DrSj6b2NgwJPBlGq0Z3rN,https://api.spotify.com/v1/audio-analysis/6DrSj6b2NgwJPBlGq0Z3rN,325333,4
38,0.586,0.868,9,-4.302,0,0.0297,0.347,0.316,0.174,0.736,139.943,audio_features,7K71priwuwcWwbgfHVQJdq,spotify:track:7K71priwuwcWwbgfHVQJdq,https://api.spotify.com/v1/tracks/7K71priwuwcWwbgfHVQJdq,https://api.spotify.com/v1/audio-analysis/7K71priwuwcWwbgfHVQJdq,208333,4
39,0.802,0.459,6,-11.251,1,0.542,0.0718,0.0,0.059,0.913,130.175,audio_features,0kUPAE2YS8ZeR17UYNo1Dr,spotify:track:0kUPAE2YS8ZeR17UYNo1Dr,https://api.spotify.com/v1/tracks/0kUPAE2YS8ZeR17UYNo1Dr,https://api.spotify.com/v1/audio-analysis/0kUPAE2YS8ZeR17UYNo1Dr,159635,4
40,0.552,0.471,2,-9.776,0,0.0372,0.0222,0.601,0.125,0.0897,100.266,audio_features,5fYzuUxtcaJaRRaxMoM2DT,spotify:track:5fYzuUxtcaJaRRaxMoM2DT,https://api.spotify.com/v1/tracks/5fYzuUxtcaJaRRaxMoM2DT,https://api.spotify.com/v1/audio-analysis/5fYzuUxtcaJaRRaxMoM2DT,367133,4
41,0.723,0.737,11,-7.566,0,0.0386,0.00435,0.00261,0.116,0.689,123.039,audio_features,7z84Fwf1R3Z2BwHCP620CI,spotify:track:7z84Fwf1R3Z2BwHCP620CI,https://api.spotify.com/v1/tracks/7z84Fwf1R3Z2BwHCP620CI,https://api.spotify.com/v1/audio-analysis/7z84Fwf1R3Z2BwHCP620CI,207652,4
42,0.598,0.702,5,-5.16,0,0.183,0.0703,0.0,0.217,0.175,90.188,audio_features,3YPC3cT4i21avYRS9GzJ87,spotify:track:3YPC3cT4i21avYRS9GzJ87,https://api.spotify.com/v1/tracks/3YPC3cT4i21avYRS9GzJ87,https://api.spotify.com/v1/audio-analysis/3YPC3cT4i21avYRS9GzJ87,161735,4
43,0.731,0.693,4,-6.522,1,0.0253,0.12,0.0,0.177,0.925,109.999,audio_features,5eKGXOWXDwH4Mtftq26r55,spotify:track:5eKGXOWXDwH4Mtftq26r55,https://api.spotify.com/v1/tracks/5eKGXOWXDwH4Mtftq26r55,https://api.spotify.com/v1/audio-analysis/5eKGXOWXDwH4Mtftq26r55,196147,4
44,0.766,0.702,10,-6.783,0,0.341,0.376,8.91e-06,0.231,0.73,93.797,audio_features,6EAkdtIHZ7vTSuWY1lxCyY,spotify:track:6EAkdtIHZ7vTSuWY1lxCyY,https://api.spotify.com/v1/tracks/6EAkdtIHZ7vTSuWY1lxCyY,https://api.spotify.com/v1/audio-analysis/6EAkdtIHZ7vTSuWY1lxCyY,134760,4
45,0.683,0.515,1,-10.932,1,0.0592,0.137,6.66e-06,0.0816,0.767,88.827,audio_features,1Q34tAtTWI6RdW1qzFQiPb,spotify:track:1Q34tAtTWI6RdW1qzFQiPb,https://api.spotify.com/v1/tracks/1Q34tAtTWI6RdW1qzFQiPb,https://api.spotify.com/v1/audio-analysis/1Q34tAtTWI6RdW1qzFQiPb,165400,4
46,0.743,0.548,6,-6.545,0,0.0947,0.175,0.00018,0.088,0.558,85.017,audio_features,0dJhXJKZTpiaxTUc7uItIN,spotify:track:0dJhXJKZTpiaxTUc7uItIN,https://api.spotify.com/v1/tracks/0dJhXJKZTpiaxTUc7uItIN,https://api.spotify.com/v1/audio-analysis/0dJhXJKZTpiaxTUc7uItIN,215058,4
47,0.754,0.675,11,-6.762,1,0.106,0.0619,0.0,0.134,0.722,135.997,audio_features,0KZzDAi35vwXDOvBQSdWqc,spotify:track:0KZzDAi35vwXDOvBQSdWqc,https://api.spotify.com/v1/tracks/0KZzDAi35vwXDOvBQSdWqc,https://api.spotify.com/v1/audio-analysis/0KZzDAi35vwXDOvBQSdWqc,227667,4
48,0.791,0.818,0,-3.93,1,0.406,0.0695,0.0,0.114,0.693,159.922,audio_features,7KXVIAuw3m2hxZanrpSXS3,spotify:track:7KXVIAuw3m2hxZanrpSXS3,https://api.spotify.com/v1/tracks/7KXVIAuw3m2hxZanrpSXS3,https://api.spotify.com/v1/audio-analysis/7KXVIAuw3m2hxZanrpSXS3,209811,4
49,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,audio_features,3c9kVsKF68xMzlS0NikVn3,spotify:track:3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/tracks/3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/audio-analysis/3c9kVsKF68xMzlS0NikVn3,206648,4
50,0.782,0.39,8,-10.786,1,0.041,0.369,0.00031,0.0635,0.977,120.059,audio_features,2EjxmOw1V5MZ40S7rCiHeP,spotify:track:2EjxmOw1V5MZ40S7rCiHeP,https://api.spotify.com/v1/tracks/2EjxmOw1V5MZ40S7rCiHeP,https://api.spotify.com/v1/audio-analysis/2EjxmOw1V5MZ40S7rCiHeP,184693,4
51,0.663,0.559,6,-12.876,0,0.0391,0.136,0.0894,0.108,0.296,145.007,audio_features,4tRhRLBxIZ34Iw0eCuiC03,spotify:track:4tRhRLBxIZ34Iw0eCuiC03,https://api.spotify.com/v1/tracks/4tRhRLBxIZ34Iw0eCuiC03,https://api.spotify.com/v1/audio-analysis/4tRhRLBxIZ34Iw0eCuiC03,206385,4
52,0.437,0.337,5,-11.439,1,0.0326,0.0371,0.000946,0.0981,0.0784,114.239,audio_features,7wpYSigAhQeZp3cdsMQ3Af,spotify:track:7wpYSigAhQeZp3cdsMQ3Af,https://api.spotify.com/v1/tracks/7wpYSigAhQeZp3cdsMQ3Af,https://api.spotify.com/v1/audio-analysis/7wpYSigAhQeZp3cdsMQ3Af,266493,4
53,0.39,0.909,7,-6.691,1,0.0489,0.000115,0.411,0.473,0.666,173.928,audio_features,49dmh701KiNsdJEzYlIwQP,spotify:track:49dmh701KiNsdJEzYlIwQP,https://api.spotify.com/v1/tracks/49dmh701KiNsdJEzYlIwQP,https://api.spotify.com/v1/audio-analysis/49dmh701KiNsdJEzYlIwQP,243658,4
54,0.791,0.776,7,-6.86,1,0.13,0.271,0.0,0.192,0.714,86.902,audio_features,3Zpedv7nbUh1O0pPOLlYWq,spotify:track:3Zpedv7nbUh1O0pPOLlYWq,https://api.spotify.com/v1/tracks/3Zpedv7nbUh1O0pPOLlYWq,https://api.spotify.com/v1/audio-analysis/3Zpedv7nbUh1O0pPOLlYWq,300613,4
55,0.728,0.759,2,-5.556,1,0.336,0.041,0.0,0.34,0.673,96.902,audio_features,4R0Yd7EHAVe7bn5r69JBEb,spotify:track:4R0Yd7EHAVe7bn5r69JBEb,https://api.spotify.com/v1/tracks/4R0Yd7EHAVe7bn5r69JBEb,https://api.spotify.com/v1/audio-analysis/4R0Yd7EHAVe7bn5r69JBEb,177260,4
56,0.431,0.588,11,-9.197,0,0.0729,0.0635,0.000515,0.336,0.328,87.929,audio_features,362eWZjmBRrMpcBsaFCJFM,spotify:track:362eWZjmBRrMpcBsaFCJFM,https://api.spotify.com/v1/tracks/362eWZjmBRrMpcBsaFCJFM,https://api.spotify.com/v1/audio-analysis/362eWZjmBRrMpcBsaFCJFM,750200,4
57,0.657,0.524,8,-4.907,1,0.061,0.0462,0.0,0.322,0.0383,140.021,audio_features,7esMRbSzvLv60O70XLZFbc,spotify:track:7esMRbSzvLv60O70XLZFbc,https://api.spotify.com/v1/tracks/7esMRbSzvLv60O70XLZFbc,https://api.spotify.com/v1/audio-analysis/7esMRbSzvLv60O70XLZFbc,275733,4
58,0.554,0.376,0,-16.397,1,0.0403,0.679,0.943,0.111,0.753,120.11,audio_features,0B2jZPdSOyAO34UYFRcUDU,spotify:track:0B2jZPdSOyAO34UYFRcUDU,https://api.spotify.com/v1/tracks/0B2jZPdSOyAO34UYFRcUDU,https://api.spotify.com/v1/audio-analysis/0B2jZPdSOyAO34UYFRcUDU,128000,4
59,0.168,0.534,6,-7.976,1,0.0384,0.115,0.197,0.564,0.115,137.092,audio_features,4lu2i1XcWo1zze2vealWlB,spotify:track:4lu2i1XcWo1zze2vealWlB,https://api.spotify.com/v1/tracks/4lu2i1XcWo1zze2vealWlB,https://api.spotify.com/v1/audio-analysis/4lu2i1XcWo1zze2vealWlB,717000,4
60,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,audio_features,6wOYnPq1hPihRepcDClPUw,spotify:track:6wOYnPq1hPihRepcDClPUw,https://api.spotify.com/v1/tracks/6wOYnPq1hPihRepcDClPUw,https://api.spotify.com/v1/audio-analysis/6wOYnPq1hPihRepcDClPUw,284373,4
61,0.437,0.799,8,-6.535,1,0.353,0.0535,1.55e-06,0.233,0.388,94.04,audio_features,7FxWJX9m6V4d9lYZ5vogqW,spotify:track:7FxWJX9m6V4d9lYZ5vogqW,https://api.spotify.com/v1/tracks/7FxWJX9m6V4d9lYZ5vogqW,https://api.spotify.com/v1/audio-analysis/7FxWJX9m6V4d9lYZ5vogqW,211174,4
62,0.598,0.589,11,-12.479,0,0.452,0.365,5.94e-06,0.374,0.342,140.077,audio_features,0VpNBRNpZOMy02HnUV4jgi,spotify:track:0VpNBRNpZOMy02HnUV4jgi,https://api.spotify.com/v1/tracks/0VpNBRNpZOMy02HnUV4jgi,https://api.spotify.com/v1/audio-analysis/0VpNBRNpZOMy02HnUV4jgi,350000,4
63,0.415,0.369,8,-10.044,1,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746,audio_features,6yHkPtl6UQ7RjtJLBPzbJw,spotify:track:6yHkPtl6UQ7RjtJLBPzbJw,https://api.spotify.com/v1/tracks/6yHkPtl6UQ7RjtJLBPzbJw,https://api.spotify.com/v1/audio-analysis/6yHkPtl6UQ7RjtJLBPzbJw,251423,4
64,0.538,0.935,8,-3.926,1,0.32,0.00514,0.0,0.104,0.477,88.001,audio_features,1OXEEStQRZJ6fhcz2gL0eJ,spotify:track:1OXEEStQRZJ6fhcz2gL0eJ,https://api.spotify.com/v1/tracks/1OXEEStQRZJ6fhcz2gL0eJ,https://api.spotify.com/v1/audio-analysis/1OXEEStQRZJ6fhcz2gL0eJ,261000,4
65,0.805,0.715,1,-6.877,1,0.322,0.0115,0.0,0.372,0.422,97.845,audio_features,2Wd9BMSfCBzGkxhBtvVW8w,spotify:track:2Wd9BMSfCBzGkxhBtvVW8w,https://api.spotify.com/v1/tracks/2Wd9BMSfCBzGkxhBtvVW8w,https://api.spotify.com/v1/audio-analysis/2Wd9BMSfCBzGkxhBtvVW8w,158806,4
66,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4
67,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,audio_features,3nS9a01VvXHQriLqJYwRqG,spotify:track:3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/tracks/3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/audio-analysis/3nS9a01VvXHQriLqJYwRqG,197760,4
68,0.197,0.494,5,-8.806,1,0.0389,0.165,0.816,0.0984,0.14,110.37,audio_features,7GOAqmZmqKFa2b3rCFZSlR,spotify:track:7GOAqmZmqKFa2b3rCFZSlR,https://api.spotify.com/v1/tracks/7GOAqmZmqKFa2b3rCFZSlR,https://api.spotify.com/v1/audio-analysis/7GOAqmZmqKFa2b3rCFZSlR,744840,4
69,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,audio_features,4vO9dmzNRqDhFY3jD1a3P7,spotify:track:4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/tracks/4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/audio-analysis/4vO9dmzNRqDhFY3jD1a3P7,151293,4
70,0.488,0.612,11,-6.739,1,0.0407,0.159,0.0,0.118,0.267,131.832,audio_features,5JH1jQIEPa2SOyNven7UZr,spotify:track:5JH1jQIEPa2SOyNven7UZr,https://api.spotify.com/v1/tracks/5JH1jQIEPa2SOyNven7UZr,https://api.spotify.com/v1/audio-analysis/5JH1jQIEPa2SOyNven7UZr,202865,3
71,0.779,0.602,5,-8.78,1,0.0376,0.172,0.0149,0.141,0.466,98.847,audio_features,2aYsvqd1ZVh535accPDSSA,spotify:track:2aYsvqd1ZVh535accPDSSA,https://api.spotify.com/v1/tracks/2aYsvqd1ZVh535accPDSSA,https://api.spotify.com/v1/audio-analysis/2aYsvqd1ZVh535accPDSSA,396627,4
72,0.889,0.644,2,-4.94,1,0.0666,0.0383,0.0,0.108,0.4,146.03,audio_features,0qFZCUcaoAqxKbmILzO5mz,spotify:track:0qFZCUcaoAqxKbmILzO5mz,https://api.spotify.com/v1/tracks/0qFZCUcaoAqxKbmILzO5mz,https://api.spotify.com/v1/audio-analysis/0qFZCUcaoAqxKbmILzO5mz,108406,4
73,0.723,0.737,11,-7.566,0,0.0386,0.00435,0.00261,0.116,0.689,123.039,audio_features,7z84Fwf1R3Z2BwHCP620CI,spotify:track:7z84Fwf1R3Z2BwHCP620CI,https://api.spotify.com/v1/tracks/7z84Fwf1R3Z2BwHCP620CI,https://api.spotify.com/v1/audio-analysis/7z84Fwf1R3Z2BwHCP620CI,207652,4
