,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.824,0.697,11,-4.869,0,0.0473,0.158,4.11e-05,0.077,0.757,99.988,audio_features,7fYRg3CEbk6rNCuzNzMT06,spotify:track:7fYRg3CEbk6rNCuzNzMT06,https://api.spotify.com/v1/tracks/7fYRg3CEbk6rNCuzNzMT06,https://api.spotify.com/v1/audio-analysis/7fYRg3CEbk6rNCuzNzMT06,214460,4
1,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,audio_features,7ohROa13QK43JBRqfCmz4P,spotify:track:7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/audio-analysis/7ohROa13QK43JBRqfCmz4P,181393,4
2,0.879,0.725,10,-6.613,0,0.275,0.171,0.0,0.0906,0.764,100.96,audio_features,0cyHAFeqh5Y0YkXNqnURJP,spotify:track:0cyHAFeqh5Y0YkXNqnURJP,https://api.spotify.com/v1/tracks/0cyHAFeqh5Y0YkXNqnURJP,https://api.spotify.com/v1/audio-analysis/0cyHAFeqh5Y0YkXNqnURJP,129628,4
3,0.543,0.356,10,-8.454,1,0.0309,0.802,1.04e-06,0.318,0.341,86.088,audio_features,1yrhdGNQijC3fbPR7thWh3,spotify:track:1yrhdGNQijC3fbPR7thWh3,https://api.spotify.com/v1/tracks/1yrhdGNQijC3fbPR7thWh3,https://api.spotify.com/v1/audio-analysis/1yrhdGNQijC3fbPR7thWh3,186481,3
4,0.868,0.67,11,-6.453,0,0.0738,0.0883,4.72e-05,0.159,0.593,94.067,audio_features,2b3lUT9emXS3GudBXk9Br2,spotify:track:2b3lUT9emXS3GudBXk9Br2,https://api.spotify.com/v1/tracks/2b3lUT9emXS3GudBXk9Br2,https://api.spotify.com/v1/audio-analysis/2b3lUT9emXS3GudBXk9Br2,137533,4
5,0.637,0.834,3,-4.686,0,0.323,0.614,0.0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733,4
6,0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.579,137.071,audio_features,4KAzYqfcijCSZa2P3etHoM,spotify:track:4KAzYqfcijCSZa2P3etHoM,https://api.spotify.com/v1/tracks/4KAzYqfcijCSZa2P3etHoM,https://api.spotify.com/v1/audio-analysis/4KAzYqfcijCSZa2P3etHoM,204200,4
7,0.419,0.752,6,-5.605,1,0.0805,0.0238,0.0032,0.129,0.129,125.846,audio_features,7MDobIiZKLbDDibHDA1fl8,spotify:track:7MDobIiZKLbDDibHDA1fl8,https://api.spotify.com/v1/tracks/7MDobIiZKLbDDibHDA1fl8,https://api.spotify.com/v1/audio-analysis/7MDobIiZKLbDDibHDA1fl8,250280,4
8,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
9,0.55,0.759,8,-6.901,0,0.0824,0.267,0.0,0.186,0.603,142.052,audio_features,6vWIjEsC0mhAX3lkeYhCs0,spotify:track:6vWIjEsC0mhAX3lkeYhCs0,https://api.spotify.com/v1/tracks/6vWIjEsC0mhAX3lkeYhCs0,https://api.spotify.com/v1/audio-analysis/6vWIjEsC0mhAX3lkeYhCs0,156333,4
10,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,audio_features,3GJ4hzg4lrGwU51Y3VARbF,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/tracks/3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,213387,4
11,0.358,0.931,4,-5.403,0,0.245,0.0171,0.00569,0.165,0.502,171.401,audio_features,4hWNuoYhcE8JT4KeVNZIqQ,spotify:track:4hWNuoYhcE8JT4KeVNZIqQ,https://api.spotify.com/v1/tracks/4hWNuoYhcE8JT4KeVNZIqQ,https://api.spotify.com/v1/audio-analysis/4hWNuoYhcE8JT4KeVNZIqQ,161200,4
12,0.27,0.67,8,-5.8,1,0.0401,0.0235,0.000136,0.157,0.232,100.804,audio_features,4WGj0mxVYdLBCpZ40t0TX9,spotify:track:4WGj0mxVYdLBCpZ40t0TX9,https://api.spotify.com/v1/tracks/4WGj0mxVYdLBCpZ40t0TX9,https://api.spotify.com/v1/audio-analysis/4WGj0mxVYdLBCpZ40t0TX9,321855,4
13,0.465,0.456,9,-5.521,1,0.0277,0.669,0.0,0.126,0.241,132.782,audio_features,7vw0ehNEA0dof0ZP5D1F8R,spotify:track:7vw0ehNEA0dof0ZP5D1F8R,https://api.spotify.com/v1/tracks/7vw0ehNEA0dof0ZP5D1F8R,https://api.spotify.com/v1/audio-analysis/7vw0ehNEA0dof0ZP5D1F8R,228857,4
14,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,audio_features,2igwFfvr1OAGX9SKDCPBwO,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,276920,4
15,0.701,0.782,1,-4.987,1,0.138,0.0918,2.31e-06,0.124,0.57,94.03,audio_features,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/audio-analysis/1Is8hGpkGMiePASAxBluxM,156040,4
16,0.85,0.676,5,-4.224,0,0.209,0.0785,3.95e-05,0.361,0.606,85.05,audio_features,152oiKrzbqUOWutP8m5PWv,spotify:track:152oiKrzbqUOWutP8m5PWv,https://api.spotify.com/v1/tracks/152oiKrzbqUOWutP8m5PWv,https://api.spotify.com/v1/audio-analysis/152oiKrzbqUOWutP8m5PWv,293227,4
17,0.669,0.645,1,-10.089,1,0.417,0.0398,0.0,0.31,0.765,92.616,audio_features,68QiEkaHAOFfsN5Wc1x2sD,spotify:track:68QiEkaHAOFfsN5Wc1x2sD,https://api.spotify.com/v1/tracks/68QiEkaHAOFfsN5Wc1x2sD,https://api.spotify.com/v1/audio-analysis/68QiEkaHAOFfsN5Wc1x2sD,152033,4
18,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4
19,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6ZOcbKub95XSDESsKKuH41,spotify:track:6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/tracks/6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/audio-analysis/6ZOcbKub95XSDESsKKuH41,224997,4
20,0.514,0.961,2,-3.726,0,0.347,0.178,1.64e-06,0.146,0.686,87.211,audio_features,3FYSNSTUCqAZGfwEd8ui4l,spotify:track:3FYSNSTUCqAZGfwEd8ui4l,https://api.spotify.com/v1/tracks/3FYSNSTUCqAZGfwEd8ui4l,https://api.spotify.com/v1/audio-analysis/3FYSNSTUCqAZGfwEd8ui4l,213827,4
21,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,audio_features,4H7WNRErSbONkM06blBoGc,spotify:track:4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/tracks/4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/audio-analysis/4H7WNRErSbONkM06blBoGc,204427,4
22,0.669,0.726,5,-9.606,1,0.0458,0.767,0.936,0.126,0.693,135.756,audio_features,13MrHw7A78fu5OoToVF29n,spotify:track:13MrHw7A78fu5OoToVF29n,https://api.spotify.com/v1/tracks/13MrHw7A78fu5OoToVF29n,https://api.spotify.com/v1/audio-analysis/13MrHw7A78fu5OoToVF29n,76320,4
23,0.825,0.461,7,-12.097,1,0.284,0.00122,0.0,0.342,0.128,98.03,audio_features,2clU945dZk2R17ur9Xt8vT,spotify:track:2clU945dZk2R17ur9Xt8vT,https://api.spotify.com/v1/tracks/2clU945dZk2R17ur9Xt8vT,https://api.spotify.com/v1/audio-analysis/2clU945dZk2R17ur9Xt8vT,134694,4
24,0.865,0.643,2,-9.832,0,0.192,0.00133,0.0,0.368,0.0536,102.063,audio_features,0iDKSWmHdcJNNwmpS0nSni,spotify:track:0iDKSWmHdcJNNwmpS0nSni,https://api.spotify.com/v1/tracks/0iDKSWmHdcJNNwmpS0nSni,https://api.spotify.com/v1/audio-analysis/0iDKSWmHdcJNNwmpS0nSni,160824,4
25,0.632,0.614,1,-8.79,1,0.0765,0.0358,1.04e-06,0.0937,0.819,94.929,audio_features,1GOMY6SwYRIbtfiWtk0JLZ,spotify:track:1GOMY6SwYRIbtfiWtk0JLZ,https://api.spotify.com/v1/tracks/1GOMY6SwYRIbtfiWtk0JLZ,https://api.spotify.com/v1/audio-analysis/1GOMY6SwYRIbtfiWtk0JLZ,199077,4
26,0.355,0.967,8,-5.405,1,0.062,0.000459,0.0944,0.121,0.654,89.761,audio_features,2SlMmA5z4o2vjF5iG4KzXi,spotify:track:2SlMmA5z4o2vjF5iG4KzXi,https://api.spotify.com/v1/tracks/2SlMmA5z4o2vjF5iG4KzXi,https://api.spotify.com/v1/audio-analysis/2SlMmA5z4o2vjF5iG4KzXi,210342,4
