,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
565,0.634,0.724,5,-5.842,0,0.0546,0.00499,0.000193,0.0732,0.309,148.024,audio_features,1e8g8Zypak1hTK8l12olYd,spotify:track:1e8g8Zypak1hTK8l12olYd,https://api.spotify.com/v1/tracks/1e8g8Zypak1hTK8l12olYd,https://api.spotify.com/v1/audio-analysis/1e8g8Zypak1hTK8l12olYd,263716,4
566,0.894,0.764,4,-10.028,0,0.0604,0.00154,0.0349,0.0323,0.796,127.038,audio_features,6ZZr5ew0DvA6xda9T5owOU,spotify:track:6ZZr5ew0DvA6xda9T5owOU,https://api.spotify.com/v1/tracks/6ZZr5ew0DvA6xda9T5owOU,https://api.spotify.com/v1/audio-analysis/6ZZr5ew0DvA6xda9T5owOU,290933,4
567,0.781,0.674,1,-6.332,1,0.124,0.0581,0.0,0.0898,0.803,140.125,audio_features,65mJ4VwA8fymAJWLqPGJkj,spotify:track:65mJ4VwA8fymAJWLqPGJkj,https://api.spotify.com/v1/tracks/65mJ4VwA8fymAJWLqPGJkj,https://api.spotify.com/v1/audio-analysis/65mJ4VwA8fymAJWLqPGJkj,212636,4
568,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,audio_features,1x80xTzSL7pok3M5JC3oJz,spotify:track:1x80xTzSL7pok3M5JC3oJz,https://api.spotify.com/v1/tracks/1x80xTzSL7pok3M5JC3oJz,https://api.spotify.com/v1/audio-analysis/1x80xTzSL7pok3M5JC3oJz,250707,4
569,0.681,0.668,6,-4.171,1,0.0628,0.533,0.00021,0.104,0.301,136.759,audio_features,3la7i4yJUIqcXPoRoo3w8d,spotify:track:3la7i4yJUIqcXPoRoo3w8d,https://api.spotify.com/v1/tracks/3la7i4yJUIqcXPoRoo3w8d,https://api.spotify.com/v1/audio-analysis/3la7i4yJUIqcXPoRoo3w8d,197517,4
570,0.456,0.615,1,-5.454,1,0.0529,0.614,0.0,0.0908,0.416,78.461,audio_features,2ySPkHH3mHCP3r3T040M5V,spotify:track:2ySPkHH3mHCP3r3T040M5V,https://api.spotify.com/v1/tracks/2ySPkHH3mHCP3r3T040M5V,https://api.spotify.com/v1/audio-analysis/2ySPkHH3mHCP3r3T040M5V,201307,4
571,0.572,0.519,2,-7.092,0,0.212,0.536,0.0,0.102,0.35,128.331,audio_features,48KXAIruJ07kJVCWOGohMV,spotify:track:48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/tracks/48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/audio-analysis/48KXAIruJ07kJVCWOGohMV,181860,4
572,0.113,0.969,5,-5.399,1,0.178,0.00137,0.129,0.272,0.0492,160.822,audio_features,2DCQ8rzMmNW6pGeLjgk6Lp,spotify:track:2DCQ8rzMmNW6pGeLjgk6Lp,https://api.spotify.com/v1/tracks/2DCQ8rzMmNW6pGeLjgk6Lp,https://api.spotify.com/v1/audio-analysis/2DCQ8rzMmNW6pGeLjgk6Lp,397043,4
573,0.563,0.437,4,-6.312,1,0.0272,0.0749,0.0,0.301,0.246,109.964,audio_features,4VPXPOfhKDhtsYhSC27NLn,spotify:track:4VPXPOfhKDhtsYhSC27NLn,https://api.spotify.com/v1/tracks/4VPXPOfhKDhtsYhSC27NLn,https://api.spotify.com/v1/audio-analysis/4VPXPOfhKDhtsYhSC27NLn,312440,4
574,0.51,0.64,1,-5.736,0,0.0382,0.137,0.0,0.137,0.195,120.027,audio_features,0n3G0FcRQRGMAqy0w01Ts3,spotify:track:0n3G0FcRQRGMAqy0w01Ts3,https://api.spotify.com/v1/tracks/0n3G0FcRQRGMAqy0w01Ts3,https://api.spotify.com/v1/audio-analysis/0n3G0FcRQRGMAqy0w01Ts3,200249,4
575,0.622,0.842,11,-3.678,0,0.0609,0.00342,0.00014,0.0575,0.724,136.041,audio_features,3eSyMBd7ERw68NVB3jlRmW,spotify:track:3eSyMBd7ERw68NVB3jlRmW,https://api.spotify.com/v1/tracks/3eSyMBd7ERw68NVB3jlRmW,https://api.spotify.com/v1/audio-analysis/3eSyMBd7ERw68NVB3jlRmW,235600,4
576,0.292,0.374,10,-10.495,0,0.0332,0.463,0.000292,0.357,0.247,119.784,audio_features,16D9AzevsZAh4GfQEYIo7I,spotify:track:16D9AzevsZAh4GfQEYIo7I,https://api.spotify.com/v1/tracks/16D9AzevsZAh4GfQEYIo7I,https://api.spotify.com/v1/audio-analysis/16D9AzevsZAh4GfQEYIo7I,268111,4
577,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,audio_features,0CrNPzb5jc2W7UbhYxZj8x,spotify:track:0CrNPzb5jc2W7UbhYxZj8x,https://api.spotify.com/v1/tracks/0CrNPzb5jc2W7UbhYxZj8x,https://api.spotify.com/v1/audio-analysis/0CrNPzb5jc2W7UbhYxZj8x,221075,4
578,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,audio_features,2fSIF8CJhoc9CJhF9vJDXp,spotify:track:2fSIF8CJhoc9CJhF9vJDXp,https://api.spotify.com/v1/tracks/2fSIF8CJhoc9CJhF9vJDXp,https://api.spotify.com/v1/audio-analysis/2fSIF8CJhoc9CJhF9vJDXp,250867,4
579,0.608,0.544,11,-6.465,0,0.0474,0.15,0.00062,0.146,0.381,68.861,audio_features,0Epl79nHvdyTdZRAiWpJah,spotify:track:0Epl79nHvdyTdZRAiWpJah,https://api.spotify.com/v1/tracks/0Epl79nHvdyTdZRAiWpJah,https://api.spotify.com/v1/audio-analysis/0Epl79nHvdyTdZRAiWpJah,183173,4
580,0.91,0.622,9,-6.904,1,0.0799,0.0134,3.03e-06,0.0288,0.915,121.568,audio_features,1QuTMyLkSxS2wI9IvKVEnG,spotify:track:1QuTMyLkSxS2wI9IvKVEnG,https://api.spotify.com/v1/tracks/1QuTMyLkSxS2wI9IvKVEnG,https://api.spotify.com/v1/audio-analysis/1QuTMyLkSxS2wI9IvKVEnG,198437,4
581,0.583,0.352,4,-7.883,1,0.0319,0.547,0.000213,0.325,0.693,149.224,audio_features,4qDw65LRA3tT1ZDmghkgFA,spotify:track:4qDw65LRA3tT1ZDmghkgFA,https://api.spotify.com/v1/tracks/4qDw65LRA3tT1ZDmghkgFA,https://api.spotify.com/v1/audio-analysis/4qDw65LRA3tT1ZDmghkgFA,199720,3
582,0.366,0.573,2,-6.067,1,0.0303,0.0161,0.0921,0.263,0.221,90.401,audio_features,32ULqW6gcbvwvvphXmJXYD,spotify:track:32ULqW6gcbvwvvphXmJXYD,https://api.spotify.com/v1/tracks/32ULqW6gcbvwvvphXmJXYD,https://api.spotify.com/v1/audio-analysis/32ULqW6gcbvwvvphXmJXYD,844641,4
