,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.593,0.73,0,-4.638,0,0.159,0.0408,0.000156,0.715,0.377,133.879,audio_features,3R1k8P1MrDdLSRhlTaaWAS,spotify:track:3R1k8P1MrDdLSRhlTaaWAS,https://api.spotify.com/v1/tracks/3R1k8P1MrDdLSRhlTaaWAS,https://api.spotify.com/v1/audio-analysis/3R1k8P1MrDdLSRhlTaaWAS,256707,4
1,0.802,0.805,5,-9.761,0,0.523,0.0994,0.101,0.345,0.72,135.492,audio_features,4X5sGnYrrZpbpGBP8wpGSW,spotify:track:4X5sGnYrrZpbpGBP8wpGSW,https://api.spotify.com/v1/tracks/4X5sGnYrrZpbpGBP8wpGSW,https://api.spotify.com/v1/audio-analysis/4X5sGnYrrZpbpGBP8wpGSW,318587,4
2,0.804,0.383,7,-10.984,1,0.354,0.563,0.0,0.238,0.455,118.009,audio_features,2DnyKpPcFpC460wLJeGzOs,spotify:track:2DnyKpPcFpC460wLJeGzOs,https://api.spotify.com/v1/tracks/2DnyKpPcFpC460wLJeGzOs,https://api.spotify.com/v1/audio-analysis/2DnyKpPcFpC460wLJeGzOs,243246,4
3,0.719,0.539,1,-7.455,1,0.343,0.0385,3.27e-05,0.066,0.276,173.09,audio_features,3NESWZpZkCsPKMfZ0uvDRf,spotify:track:3NESWZpZkCsPKMfZ0uvDRf,https://api.spotify.com/v1/tracks/3NESWZpZkCsPKMfZ0uvDRf,https://api.spotify.com/v1/audio-analysis/3NESWZpZkCsPKMfZ0uvDRf,142263,4
4,0.679,0.85,11,-5.039,0,0.0481,0.0778,1.05e-06,0.741,0.619,107.988,audio_features,1tN0m05nf7i9LpFnYJ1i6O,spotify:track:1tN0m05nf7i9LpFnYJ1i6O,https://api.spotify.com/v1/tracks/1tN0m05nf7i9LpFnYJ1i6O,https://api.spotify.com/v1/audio-analysis/1tN0m05nf7i9LpFnYJ1i6O,368758,4
5,0.503,0.792,10,-7.424,0,0.31,0.16,0.0,0.144,0.37,82.505,audio_features,1esEeqmNYWui88gbLpB3fa,spotify:track:1esEeqmNYWui88gbLpB3fa,https://api.spotify.com/v1/tracks/1esEeqmNYWui88gbLpB3fa,https://api.spotify.com/v1/audio-analysis/1esEeqmNYWui88gbLpB3fa,254427,4
6,0.689,0.42,11,-8.754,1,0.11,0.693,0.0,0.295,0.522,115.152,audio_features,53wEJEYmRgvpAxM0JUgM95,spotify:track:53wEJEYmRgvpAxM0JUgM95,https://api.spotify.com/v1/tracks/53wEJEYmRgvpAxM0JUgM95,https://api.spotify.com/v1/audio-analysis/53wEJEYmRgvpAxM0JUgM95,244570,4
7,0.787,0.753,6,-6.938,0,0.27,0.0302,0.000574,0.187,0.432,84.997,audio_features,6zmOzxSclGHqbmgkjYdBdl,spotify:track:6zmOzxSclGHqbmgkjYdBdl,https://api.spotify.com/v1/tracks/6zmOzxSclGHqbmgkjYdBdl,https://api.spotify.com/v1/audio-analysis/6zmOzxSclGHqbmgkjYdBdl,155673,4
8,0.582,0.449,2,-9.803,1,0.351,0.117,0.00144,0.118,0.298,200.113,audio_features,0fa4cTCRbqxo8i9cNNlcxX,spotify:track:0fa4cTCRbqxo8i9cNNlcxX,https://api.spotify.com/v1/tracks/0fa4cTCRbqxo8i9cNNlcxX,https://api.spotify.com/v1/audio-analysis/0fa4cTCRbqxo8i9cNNlcxX,260466,4
9,0.894,0.665,10,-7.426,1,0.108,0.1,0.0,0.32,0.34,136.029,audio_features,027onM1IInwLqghznNadYS,spotify:track:027onM1IInwLqghznNadYS,https://api.spotify.com/v1/tracks/027onM1IInwLqghznNadYS,https://api.spotify.com/v1/audio-analysis/027onM1IInwLqghznNadYS,161153,4
10,0.797,0.64,1,-7.009,1,0.417,0.104,0.0,0.184,0.318,131.962,audio_features,3wSDDezYRgNgCnTV90ypBk,spotify:track:3wSDDezYRgNgCnTV90ypBk,https://api.spotify.com/v1/tracks/3wSDDezYRgNgCnTV90ypBk,https://api.spotify.com/v1/audio-analysis/3wSDDezYRgNgCnTV90ypBk,160920,4
11,0.906,0.545,11,-4.977,0,0.344,0.181,0.0,0.091,0.543,139.932,audio_features,4NN6N5TxBO5k9uqu0W4gfQ,spotify:track:4NN6N5TxBO5k9uqu0W4gfQ,https://api.spotify.com/v1/tracks/4NN6N5TxBO5k9uqu0W4gfQ,https://api.spotify.com/v1/audio-analysis/4NN6N5TxBO5k9uqu0W4gfQ,186827,4
12,0.363,0.53,5,-9.475,0,0.0453,0.625,0.0,0.117,0.417,80.226,audio_features,4RLGQT98Qi8QWONGBOcddh,spotify:track:4RLGQT98Qi8QWONGBOcddh,https://api.spotify.com/v1/tracks/4RLGQT98Qi8QWONGBOcddh,https://api.spotify.com/v1/audio-analysis/4RLGQT98Qi8QWONGBOcddh,192052,4
13,0.773,0.919,2,-5.698,1,0.271,0.0375,3.59e-06,0.367,0.239,92.068,audio_features,5de5oSUFB9KxtDOYUfIwig,spotify:track:5de5oSUFB9KxtDOYUfIwig,https://api.spotify.com/v1/tracks/5de5oSUFB9KxtDOYUfIwig,https://api.spotify.com/v1/audio-analysis/5de5oSUFB9KxtDOYUfIwig,224473,4
14,0.172,0.22,7,-17.164,0,0.0383,0.934,0.856,0.082,0.0793,122.244,audio_features,3Y5NEffJhsOn2q2Rhbw3ke,spotify:track:3Y5NEffJhsOn2q2Rhbw3ke,https://api.spotify.com/v1/tracks/3Y5NEffJhsOn2q2Rhbw3ke,https://api.spotify.com/v1/audio-analysis/3Y5NEffJhsOn2q2Rhbw3ke,216339,4
15,0.679,0.85,11,-5.039,0,0.0481,0.0778,1.05e-06,0.741,0.619,107.988,audio_features,1tN0m05nf7i9LpFnYJ1i6O,spotify:track:1tN0m05nf7i9LpFnYJ1i6O,https://api.spotify.com/v1/tracks/1tN0m05nf7i9LpFnYJ1i6O,https://api.spotify.com/v1/audio-analysis/1tN0m05nf7i9LpFnYJ1i6O,368758,4
16,0.644,0.506,2,-9.442,1,0.0401,0.029,0.000119,0.133,0.489,75.008,audio_features,3AsPDfysPpXHXm8JK85F3W,spotify:track:3AsPDfysPpXHXm8JK85F3W,https://api.spotify.com/v1/tracks/3AsPDfysPpXHXm8JK85F3W,https://api.spotify.com/v1/audio-analysis/3AsPDfysPpXHXm8JK85F3W,228467,4
17,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,audio_features,5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc,157018,4
18,0.67,0.795,11,-4.42,0,0.178,0.0353,0.0,0.127,0.403,86.0,audio_features,429m1vn0UCcmrxuLVulZzf,spotify:track:429m1vn0UCcmrxuLVulZzf,https://api.spotify.com/v1/tracks/429m1vn0UCcmrxuLVulZzf,https://api.spotify.com/v1/audio-analysis/429m1vn0UCcmrxuLVulZzf,231667,4
