,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
26,0.51,0.703,6,-3.402,0,0.0657,0.0218,0.000736,0.232,0.4,118.974,audio_features,393b62b7RkGhw1ICNLSi7K,spotify:track:393b62b7RkGhw1ICNLSi7K,https://api.spotify.com/v1/tracks/393b62b7RkGhw1ICNLSi7K,https://api.spotify.com/v1/audio-analysis/393b62b7RkGhw1ICNLSi7K,240038,4
27,0.648,0.408,9,-8.485,1,0.0235,0.426,4.15e-06,0.0658,0.311,76.295,audio_features,4sDXb5UuypfQyg062GfEeO,spotify:track:4sDXb5UuypfQyg062GfEeO,https://api.spotify.com/v1/tracks/4sDXb5UuypfQyg062GfEeO,https://api.spotify.com/v1/audio-analysis/4sDXb5UuypfQyg062GfEeO,231667,4
28,0.735,0.447,4,-15.942,0,0.0609,0.0114,0.0,0.305,0.619,135.999,audio_features,1XX4xX9rrdaomm4RxAJjZW,spotify:track:1XX4xX9rrdaomm4RxAJjZW,https://api.spotify.com/v1/tracks/1XX4xX9rrdaomm4RxAJjZW,https://api.spotify.com/v1/audio-analysis/1XX4xX9rrdaomm4RxAJjZW,489733,4
29,0.227,0.309,4,-8.578,0,0.0328,0.0191,0.32,0.109,0.0394,177.395,audio_features,5PE95gvBBIkzjc8Gs6v8M2,spotify:track:5PE95gvBBIkzjc8Gs6v8M2,https://api.spotify.com/v1/tracks/5PE95gvBBIkzjc8Gs6v8M2,https://api.spotify.com/v1/audio-analysis/5PE95gvBBIkzjc8Gs6v8M2,225240,3
30,0.843,0.485,4,-8.993,0,0.218,0.201,0.0,0.187,0.395,95.017,audio_features,1Np92e0PSE4OzqZyGFTOsh,spotify:track:1Np92e0PSE4OzqZyGFTOsh,https://api.spotify.com/v1/tracks/1Np92e0PSE4OzqZyGFTOsh,https://api.spotify.com/v1/audio-analysis/1Np92e0PSE4OzqZyGFTOsh,141653,4
31,0.553,0.533,5,-9.835,0,0.23,0.502,0.0,0.23,0.715,63.277,audio_features,60Cti8CrcbEQTmTHq8R0tC,spotify:track:60Cti8CrcbEQTmTHq8R0tC,https://api.spotify.com/v1/tracks/60Cti8CrcbEQTmTHq8R0tC,https://api.spotify.com/v1/audio-analysis/60Cti8CrcbEQTmTHq8R0tC,163480,3
32,0.386,0.996,11,-2.96,0,0.0754,1.15e-05,0.000836,0.116,0.188,130.573,audio_features,3pwmJJRlr8nXNN9PFD18np,spotify:track:3pwmJJRlr8nXNN9PFD18np,https://api.spotify.com/v1/tracks/3pwmJJRlr8nXNN9PFD18np,https://api.spotify.com/v1/audio-analysis/3pwmJJRlr8nXNN9PFD18np,205680,4
33,0.653,0.82,5,-8.242,1,0.0565,0.0153,0.00327,0.313,0.586,100.001,audio_features,1Tuh0lfagSr2ggyZXyWofx,spotify:track:1Tuh0lfagSr2ggyZXyWofx,https://api.spotify.com/v1/tracks/1Tuh0lfagSr2ggyZXyWofx,https://api.spotify.com/v1/audio-analysis/1Tuh0lfagSr2ggyZXyWofx,263093,4
34,0.441,0.945,0,-3.708,1,0.0737,6.42e-05,3.29e-05,0.106,0.486,146.038,audio_features,7pXtUaRb0gGLKGdDdWrW1K,spotify:track:7pXtUaRb0gGLKGdDdWrW1K,https://api.spotify.com/v1/tracks/7pXtUaRb0gGLKGdDdWrW1K,https://api.spotify.com/v1/audio-analysis/7pXtUaRb0gGLKGdDdWrW1K,195754,4
35,0.654,0.753,11,-7.556,0,0.395,0.303,8.08e-05,0.13,0.371,110.722,audio_features,3q2v8QaTnHLveAQzR6gvYm,spotify:track:3q2v8QaTnHLveAQzR6gvYm,https://api.spotify.com/v1/tracks/3q2v8QaTnHLveAQzR6gvYm,https://api.spotify.com/v1/audio-analysis/3q2v8QaTnHLveAQzR6gvYm,723573,5
36,0.434,0.763,0,-4.123,1,0.0327,0.0283,0.0,0.153,0.249,138.941,audio_features,6Dtq63g5m2sMIVd1Aw9ZDD,spotify:track:6Dtq63g5m2sMIVd1Aw9ZDD,https://api.spotify.com/v1/tracks/6Dtq63g5m2sMIVd1Aw9ZDD,https://api.spotify.com/v1/audio-analysis/6Dtq63g5m2sMIVd1Aw9ZDD,191907,4
37,0.768,0.809,8,-3.996,0,0.0527,0.0557,2.51e-06,0.118,0.713,90.021,audio_features,5omDX9Ne3KCDCSOMFJJkpB,spotify:track:5omDX9Ne3KCDCSOMFJJkpB,https://api.spotify.com/v1/tracks/5omDX9Ne3KCDCSOMFJJkpB,https://api.spotify.com/v1/audio-analysis/5omDX9Ne3KCDCSOMFJJkpB,247507,4
38,0.457,0.984,9,-6.14,1,0.229,0.00391,0.608,0.602,0.0497,124.016,audio_features,2xhLGttwZtQ9ABLVfgOKCW,spotify:track:2xhLGttwZtQ9ABLVfgOKCW,https://api.spotify.com/v1/tracks/2xhLGttwZtQ9ABLVfgOKCW,https://api.spotify.com/v1/audio-analysis/2xhLGttwZtQ9ABLVfgOKCW,334353,4
39,0.444,0.913,6,-3.452,1,0.0992,0.00308,0.0,0.38,0.569,163.689,audio_features,575Sz3R4xOhueUstPObylF,spotify:track:575Sz3R4xOhueUstPObylF,https://api.spotify.com/v1/tracks/575Sz3R4xOhueUstPObylF,https://api.spotify.com/v1/audio-analysis/575Sz3R4xOhueUstPObylF,230067,4
40,0.371,0.555,8,-7.974,1,0.0296,0.719,0.45,0.177,0.379,76.608,audio_features,4FGN3l64hlDLpsrDi6NeBA,spotify:track:4FGN3l64hlDLpsrDi6NeBA,https://api.spotify.com/v1/tracks/4FGN3l64hlDLpsrDi6NeBA,https://api.spotify.com/v1/audio-analysis/4FGN3l64hlDLpsrDi6NeBA,265627,4
41,0.833,0.305,0,-11.635,1,0.65,0.195,0.0,0.343,0.332,135.363,audio_features,0x0arHwbY4OqzOrgjcyUeG,spotify:track:0x0arHwbY4OqzOrgjcyUeG,https://api.spotify.com/v1/tracks/0x0arHwbY4OqzOrgjcyUeG,https://api.spotify.com/v1/audio-analysis/0x0arHwbY4OqzOrgjcyUeG,146599,4
42,0.584,0.962,11,-3.8,0,0.0446,0.0711,0.371,0.0793,0.485,166.009,audio_features,7m30ylB8xkHDvmMMvh7jh1,spotify:track:7m30ylB8xkHDvmMMvh7jh1,https://api.spotify.com/v1/tracks/7m30ylB8xkHDvmMMvh7jh1,https://api.spotify.com/v1/audio-analysis/7m30ylB8xkHDvmMMvh7jh1,280796,4
43,0.713,0.82,1,-8.299,1,0.0781,0.105,0.00352,0.0773,0.669,170.008,audio_features,77FCR4aSzs7Zu4MYWkFmDA,spotify:track:77FCR4aSzs7Zu4MYWkFmDA,https://api.spotify.com/v1/tracks/77FCR4aSzs7Zu4MYWkFmDA,https://api.spotify.com/v1/audio-analysis/77FCR4aSzs7Zu4MYWkFmDA,194250,4
44,0.611,0.85,7,-7.557,1,0.039,0.000327,0.0801,0.138,0.175,96.895,audio_features,4HogsOeSsA50cyYQyf0qvX,spotify:track:4HogsOeSsA50cyYQyf0qvX,https://api.spotify.com/v1/tracks/4HogsOeSsA50cyYQyf0qvX,https://api.spotify.com/v1/audio-analysis/4HogsOeSsA50cyYQyf0qvX,134973,1
45,0.72,0.733,11,-3.489,0,0.0806,0.32,0.0,0.423,0.656,116.129,audio_features,4OSVR8gq2l3ceJiXNR7iiM,spotify:track:4OSVR8gq2l3ceJiXNR7iiM,https://api.spotify.com/v1/tracks/4OSVR8gq2l3ceJiXNR7iiM,https://api.spotify.com/v1/audio-analysis/4OSVR8gq2l3ceJiXNR7iiM,196080,4
46,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,audio_features,5PQmSHzWnlgG4EBuIqjac2,spotify:track:5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,282373,4
47,0.809,0.334,0,-14.37,1,0.419,0.3,0.0,0.0921,0.391,121.916,audio_features,2mYVlJU1wtSba1JfksNqa9,spotify:track:2mYVlJU1wtSba1JfksNqa9,https://api.spotify.com/v1/tracks/2mYVlJU1wtSba1JfksNqa9,https://api.spotify.com/v1/audio-analysis/2mYVlJU1wtSba1JfksNqa9,222329,4
48,0.662,0.606,9,-7.827,1,0.432,0.222,0.0,0.138,0.317,112.238,audio_features,088N1Bi5Zf09J85uLDUpbm,spotify:track:088N1Bi5Zf09J85uLDUpbm,https://api.spotify.com/v1/tracks/088N1Bi5Zf09J85uLDUpbm,https://api.spotify.com/v1/audio-analysis/088N1Bi5Zf09J85uLDUpbm,130778,5
49,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,audio_features,6VzcQuzTNTMFnJ6rBSaLH9,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/tracks/6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/audio-analysis/6VzcQuzTNTMFnJ6rBSaLH9,377960,4
50,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,audio_features,5dTHtzHFPyi8TlTtzoz1J9,spotify:track:5dTHtzHFPyi8TlTtzoz1J9,https://api.spotify.com/v1/tracks/5dTHtzHFPyi8TlTtzoz1J9,https://api.spotify.com/v1/audio-analysis/5dTHtzHFPyi8TlTtzoz1J9,204733,4
51,0.849,0.248,1,-10.956,1,0.416,0.665,0.0,0.482,0.696,124.781,audio_features,14Z6u6hfUraqjgkAxGAkRA,spotify:track:14Z6u6hfUraqjgkAxGAkRA,https://api.spotify.com/v1/tracks/14Z6u6hfUraqjgkAxGAkRA,https://api.spotify.com/v1/audio-analysis/14Z6u6hfUraqjgkAxGAkRA,249040,4
52,0.44,0.508,3,-7.821,1,0.0274,0.536,0.525,0.0903,0.217,81.097,audio_features,24bzJwjGBWtGCs7xKIKQsB,spotify:track:24bzJwjGBWtGCs7xKIKQsB,https://api.spotify.com/v1/tracks/24bzJwjGBWtGCs7xKIKQsB,https://api.spotify.com/v1/audio-analysis/24bzJwjGBWtGCs7xKIKQsB,219453,4
53,0.364,0.208,7,-9.057,1,0.0306,0.972,1.25e-05,0.105,0.0736,137.886,audio_features,3wNAnrVYJt1j0kB4b8vKjX,spotify:track:3wNAnrVYJt1j0kB4b8vKjX,https://api.spotify.com/v1/tracks/3wNAnrVYJt1j0kB4b8vKjX,https://api.spotify.com/v1/audio-analysis/3wNAnrVYJt1j0kB4b8vKjX,263143,4
54,0.321,0.925,2,-3.633,1,0.0443,0.000427,0.0,0.111,0.472,171.009,audio_features,4d0pP7rET9C6i5JMCZfgQj,spotify:track:4d0pP7rET9C6i5JMCZfgQj,https://api.spotify.com/v1/tracks/4d0pP7rET9C6i5JMCZfgQj,https://api.spotify.com/v1/audio-analysis/4d0pP7rET9C6i5JMCZfgQj,221103,4
55,0.925,0.549,7,-6.572,1,0.0656,0.396,0.000154,0.11,0.0904,100.014,audio_features,4uQ7wYsuL0DryknoDc11Hk,spotify:track:4uQ7wYsuL0DryknoDc11Hk,https://api.spotify.com/v1/tracks/4uQ7wYsuL0DryknoDc11Hk,https://api.spotify.com/v1/audio-analysis/4uQ7wYsuL0DryknoDc11Hk,183160,4
56,0.693,0.597,7,-7.292,1,0.0303,0.183,0.342,0.0853,0.538,129.98,audio_features,7MrJ6Wt18kDNxiCCXUvZ1U,spotify:track:7MrJ6Wt18kDNxiCCXUvZ1U,https://api.spotify.com/v1/tracks/7MrJ6Wt18kDNxiCCXUvZ1U,https://api.spotify.com/v1/audio-analysis/7MrJ6Wt18kDNxiCCXUvZ1U,242821,4
57,0.758,0.638,4,-10.782,0,0.193,0.347,0.00116,0.228,0.309,104.999,audio_features,62RPf9k1A9WGA4lRnYnEqa,spotify:track:62RPf9k1A9WGA4lRnYnEqa,https://api.spotify.com/v1/tracks/62RPf9k1A9WGA4lRnYnEqa,https://api.spotify.com/v1/audio-analysis/62RPf9k1A9WGA4lRnYnEqa,163429,4
58,0.851,0.819,7,-5.173,1,0.212,0.337,0.000153,0.0658,0.903,83.154,audio_features,5unjCay0kUjuej5ebn4nS4,spotify:track:5unjCay0kUjuej5ebn4nS4,https://api.spotify.com/v1/tracks/5unjCay0kUjuej5ebn4nS4,https://api.spotify.com/v1/audio-analysis/5unjCay0kUjuej5ebn4nS4,164041,3
59,0.845,0.693,5,-7.436,1,0.0558,0.204,0.299,0.186,0.322,125.009,audio_features,0jiThGoZ1qdJrImd4U6XE5,spotify:track:0jiThGoZ1qdJrImd4U6XE5,https://api.spotify.com/v1/tracks/0jiThGoZ1qdJrImd4U6XE5,https://api.spotify.com/v1/audio-analysis/0jiThGoZ1qdJrImd4U6XE5,219951,4
60,0.688,0.847,10,-3.238,0,0.0508,0.04,2.81e-06,0.598,0.453,93.979,audio_features,6MDijuuArPJv1vbp7K1x3f,spotify:track:6MDijuuArPJv1vbp7K1x3f,https://api.spotify.com/v1/tracks/6MDijuuArPJv1vbp7K1x3f,https://api.spotify.com/v1/audio-analysis/6MDijuuArPJv1vbp7K1x3f,212147,4
61,0.779,0.346,11,-6.27,1,0.0432,0.0262,1.03e-05,0.0836,0.175,94.15,audio_features,2dOlQsivPlIDjgISeoTJQw,spotify:track:2dOlQsivPlIDjgISeoTJQw,https://api.spotify.com/v1/tracks/2dOlQsivPlIDjgISeoTJQw,https://api.spotify.com/v1/audio-analysis/2dOlQsivPlIDjgISeoTJQw,228084,4
62,0.596,0.837,7,-5.983,0,0.0488,0.0775,0.806,0.297,0.0954,125.93,audio_features,1DOuZaf52j4O1zlyQpxSQx,spotify:track:1DOuZaf52j4O1zlyQpxSQx,https://api.spotify.com/v1/tracks/1DOuZaf52j4O1zlyQpxSQx,https://api.spotify.com/v1/audio-analysis/1DOuZaf52j4O1zlyQpxSQx,274552,3
63,0.414,0.587,10,-8.207,1,0.0473,0.226,0.000204,0.108,0.294,119.924,audio_features,5eQPfKn65brUBMlTaxsOF8,spotify:track:5eQPfKn65brUBMlTaxsOF8,https://api.spotify.com/v1/tracks/5eQPfKn65brUBMlTaxsOF8,https://api.spotify.com/v1/audio-analysis/5eQPfKn65brUBMlTaxsOF8,395627,4
64,0.748,0.856,11,-3.517,0,0.0348,0.0824,0.0,0.142,0.927,123.031,audio_features,0Be7sopyKMv8Y8npsUkax2,spotify:track:0Be7sopyKMv8Y8npsUkax2,https://api.spotify.com/v1/tracks/0Be7sopyKMv8Y8npsUkax2,https://api.spotify.com/v1/audio-analysis/0Be7sopyKMv8Y8npsUkax2,189320,4
65,0.668,0.908,7,-7.542,0,0.056,0.0312,0.176,0.401,0.921,140.022,audio_features,5ol8OQuill1kOoJb01rdgB,spotify:track:5ol8OQuill1kOoJb01rdgB,https://api.spotify.com/v1/tracks/5ol8OQuill1kOoJb01rdgB,https://api.spotify.com/v1/audio-analysis/5ol8OQuill1kOoJb01rdgB,140612,4
66,0.587,0.781,7,-7.967,1,0.0324,0.0162,0.749,0.0754,0.0767,95.014,audio_features,7lnsGIbfPDeo7ysuuthHEa,spotify:track:7lnsGIbfPDeo7ysuuthHEa,https://api.spotify.com/v1/tracks/7lnsGIbfPDeo7ysuuthHEa,https://api.spotify.com/v1/audio-analysis/7lnsGIbfPDeo7ysuuthHEa,358040,4
67,0.509,0.51,4,-9.522,0,0.425,0.176,0.0,0.223,0.22,82.407,audio_features,03kozlqpm5twrblZia0m9j,spotify:track:03kozlqpm5twrblZia0m9j,https://api.spotify.com/v1/tracks/03kozlqpm5twrblZia0m9j,https://api.spotify.com/v1/audio-analysis/03kozlqpm5twrblZia0m9j,237263,4
68,0.583,0.654,7,-6.89,1,0.0472,0.0572,0.00116,0.133,0.191,90.021,audio_features,4p1pxmqtPtPHqWbOd2RgXu,spotify:track:4p1pxmqtPtPHqWbOd2RgXu,https://api.spotify.com/v1/tracks/4p1pxmqtPtPHqWbOd2RgXu,https://api.spotify.com/v1/audio-analysis/4p1pxmqtPtPHqWbOd2RgXu,260427,4
69,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,audio_features,5HQEmiV2lKnSO6qa2fsR7x,spotify:track:5HQEmiV2lKnSO6qa2fsR7x,https://api.spotify.com/v1/tracks/5HQEmiV2lKnSO6qa2fsR7x,https://api.spotify.com/v1/audio-analysis/5HQEmiV2lKnSO6qa2fsR7x,366640,4
70,0.851,0.605,5,-6.86,0,0.521,0.122,0.0,0.415,0.562,142.892,audio_features,0jgO2f0lAPSs36KBAHx9Dl,spotify:track:0jgO2f0lAPSs36KBAHx9Dl,https://api.spotify.com/v1/tracks/0jgO2f0lAPSs36KBAHx9Dl,https://api.spotify.com/v1/audio-analysis/0jgO2f0lAPSs36KBAHx9Dl,161119,4
71,0.572,0.449,1,-6.566,1,0.0264,0.314,0.0,0.0301,0.207,122.632,audio_features,5Pgwi0iizu96RHxJ4xL3SH,spotify:track:5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/tracks/5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/audio-analysis/5Pgwi0iizu96RHxJ4xL3SH,291533,3
72,0.434,0.873,2,-3.749,1,0.0489,0.0234,0.0,0.323,0.365,150.077,audio_features,3IuTraprrDiCiGJ7tiGpGu,spotify:track:3IuTraprrDiCiGJ7tiGpGu,https://api.spotify.com/v1/tracks/3IuTraprrDiCiGJ7tiGpGu,https://api.spotify.com/v1/audio-analysis/3IuTraprrDiCiGJ7tiGpGu,254880,4
73,0.451,0.115,2,-18.189,1,0.0442,0.798,0.0129,0.0824,0.127,85.54,audio_features,6vi3bUoyyrsBLVTh9QofxH,spotify:track:6vi3bUoyyrsBLVTh9QofxH,https://api.spotify.com/v1/tracks/6vi3bUoyyrsBLVTh9QofxH,https://api.spotify.com/v1/audio-analysis/6vi3bUoyyrsBLVTh9QofxH,197109,4
